Updated.gene.symbol	logFC	P.Value
APCDD1L-DT	-0.0524	0.339
APCS	-0.101	0.0113
APEH	-0.308	0.000145
APELA	-0.418	0.000282
APEX1	-0.623	3.81e-13
APEX2	-0.745	1.05e-12
APH1A	-0.486	9.24e-06
APH1B	1.13	6.39e-25
API5	-0.603	1.24e-06
APIP	0.707	5.33e-12
CENPS	-0.799	3.66e-09
PROKR1	-0.159	0.00165
LOC105373334	0.574	7.8e-12
APLNR	0.328	0.0547
APLP1	-0.236	0.0282
APLP2	0.703	4.94e-06
APMAP	-0.481	3.68e-08
APOA1	0.248	3.59e-06
APOA2	-0.077	0.0217
APOA4	-0.0225	0.601
APOA5	-0.143	0.0066
APOB	0.038	0.294
APOBEC1	-0.083	0.399
APOBEC2	0.0333	0.705
APOBEC3A	0.897	0.00121
APOBEC3B	-2.44	4.58e-16
APOBEC3C	-0.159	0.0909
APOBEC3D	-0.0555	0.149
APOBEC3F	-0.163	0.00816
APOBEC3G	0.273	0.0915
APOBEC4	0.14	0.0182
APOBR	0.96	2.76e-17
APOC1	2.12	1.34e-14
APOC3	-0.0698	0.136
APOC2	1.48	9.39e-10
APOD	1.47	7.66e-07
APOE	-0.235	0.405
APOF	0.0465	0.165
APOH	1.64	3.99e-12
APOL1	-0.208	0.258
APOL2	0.187	0.044
APOL3	1.49	2.93e-18
APOL4	0.412	0.0157
APOL5	-0.122	0.00197
APOL6	-0.594	0.00764
APOLD1	1.99	3.48e-15
DDX47	-0.462	6.3e-07
APOM	0.0443	0.46
APOO	-0.801	1.31e-11
APOOL	-1.02	3.46e-13
COA8	0.485	1.16e-07
APP	-0.432	0.000674
APPBP2	0.672	2.55e-11
APPL1	0.251	0.00304
APPL2	-0.499	4.87e-06
APRT	-0.453	4.88e-06
APTR	-0.192	0.124
APTX	-0.573	9.95e-08
AQP1	2.72	2.51e-25
AQP10	-0.0443	0.236
AQP11	-0.368	1.61e-05
AQP12B	-0.0657	0.0915
AQP2	0.13	0.0316
AQP3	0.697	0.00767
AQP4	5.29	1.16e-24
AQP4-AS1	0.0652	0.0165
AQP5	0.0339	0.844
AQP6	0.0964	0.0216
AQP8	-0.0319	0.342
AQP9	1.72	8.29e-15
AQR	0.57	4.83e-07
AR	0.967	2.12e-08
ARAF	0.184	0.0123
ARAP1	0.758	2.13e-16
ARAP2	1.54	7.71e-17
ARAP3	1.41	2.12e-19
ARC	1.5	3.63e-20
ARCN1	-0.339	1.77e-05
AREG	2.04	3.15e-09
AREL1	-0.125	0.182
ARF3	-0.504	1.29e-07
ARF4	-0.471	1.17e-05
ARF5	-0.32	1.35e-05
ARF6	-0.49	6.43e-05
ARFGAP1	-0.309	4.12e-05
ARFGAP2	0.318	1.13e-05
ARFGAP3	-0.131	0.0825
ARFGEF1	-1.07	1.53e-10
ARFGEF2	-0.621	3.09e-12
ARFGEF3	1.39	4.59e-10
ARFIP1	0.171	0.0104
ARFIP2	-0.0932	0.211
ARFRP1	-0.215	0.0209
ARG1	0.339	0.0831
ARG2	-1.45	1.04e-08
ARGLU1	1.76	2.32e-27
ARHGAP1	-0.458	5.56e-05
ARHGAP10	0.57	5.72e-15
ARHGAP11A	-0.615	3.47e-13
ARHGAP12	-0.035	0.747
ARHGAP17	0.453	3.09e-08
ARHGAP18	1.7	1.37e-20
ARHGAP19	-0.239	0.0461
ARHGAP20	0.934	3.74e-07
ARHGAP21	0.519	0.000677
ARHGAP22	-0.0334	0.321
ARHGAP22-IT1	0.109	0.0105
ARHGAP23	0.138	0.353
ARHGAP24	0.996	7.75e-22
ARHGAP25	1.21	1.07e-17
ARHGAP26	0.474	0.00136
ARHGAP26-AS1	-0.0503	0.233
ARHGAP27	-0.396	0.00358
ARHGAP28	-0.377	0.0032
ARHGAP29	2.03	1e-17
ARHGAP30	1.63	2.58e-16
ARHGAP31	1.96	1.24e-29
ARHGAP32	-0.844	1.89e-10
ARHGAP33	-0.138	0.000854
ARHGAP35	-0.48	6.76e-10
ARHGAP36	0.0678	0.0589
ARHGAP39	-0.404	4.88e-10
ARHGAP4	0.523	1.03e-07
ARHGAP44	2.08	6.89e-30
ARHGAP45	0.804	4.83e-10
ARHGAP5	1.04	1.83e-12
ARHGAP5-AS1	-0.437	1.2e-06
ARHGAP6	2.8	3.61e-37
ARHGAP9	1.59	1.36e-17
ARHGDIA	-0.187	0.206
ARHGDIB	1.15	1.82e-14
ARHGDIG	0.0954	0.141
ARHGEF10	1.48	1.07e-17
ARHGEF10L	0.455	2.13e-05
ARHGEF11	-0.0796	0.252
ARHGEF12	0.629	5.53e-10
ARHGEF15	1.52	7.16e-24
ARHGEF16	-0.573	6.46e-10
ARHGEF17	0.679	1.53e-12
ARHGEF18	0.247	0.00696
ARHGEF19	-1.21	4.73e-19
ARHGEF2	0.907	7.05e-21
ARHGEF25	-0.0378	0.565
ARHGEF26	2.05	6.91e-18
ARHGEF26-AS1	0.555	5.85e-08
ARHGEF28	0.966	8.39e-12
ARHGEF3	1.23	5.91e-19
ARHGEF33	-0.00637	0.856
OR2A4	-0.13	0.0377
ARHGEF37	0.749	0.000198
ARHGEF38	0.0188	0.691
ARHGEF39	-0.444	1.27e-08
ARHGEF40	0.928	1.44e-07
ARHGEF5	-0.848	4.7e-06
ARHGEF6	1.59	2.89e-20
ARHGEF7	0.328	0.000197
ARHGEF7-AS2	0.0363	0.25
ARHGEF7-IT1	0.0827	0.0131
ARHGEF9	-0.443	5.82e-05
ARID1A	-0.467	0.000228
ARID1B	0.883	5.69e-13
ARID2	-0.464	8.48e-07
ARID3A	-0.275	0.000277
ARID3B	0.104	0.163
ARID4A	1	2.37e-13
ARID4B	0.101	0.216
RBM34	-0.449	1.03e-10
ARID5A	0.957	1.17e-12
ARID5B	-0.267	4.38e-05
ARIH1	-0.694	2.26e-07
ARIH2	0.928	2.25e-17
ARIH2OS	0.084	0.0919
ARL1	-0.739	1.82e-17
ARL10	-0.848	6.44e-09
ARL11	0.562	2.98e-08
ARL13B	0.503	0.000141
ARL14	-0.372	0.0225
ARL14EP	0.28	0.00541
ARL15	0.314	0.00442
ARL16	-0.265	0.000749
ARL17A	-0.558	1.8e-06
ARL2	0.287	1.05e-05
ARL2BP	0.118	0.132
ARL3	0.222	7.17e-06
ARL4A	0.206	0.0863
ARL4C	-1.09	1.69e-10
ARL4D	-0.845	1.1e-07
ARL5B	-0.153	0.227
ARL5C	-0.0143	0.743
ARL6	0.855	2.07e-13
ARL6IP1	-0.275	9.38e-05
ARL6IP4	0.315	6.28e-06
ARL6IP5	0.987	1.41e-13
ARL6IP6	-0.666	2.38e-08
ARL8A	0.149	0.00737
ARL8B	-0.281	0.00942
ARL9	-0.683	6.06e-08
ARMC1	-0.737	3.96e-14
ARMC10	-0.839	2.94e-16
ARMC12	0.0414	0.465
ARMC2	0.22	0.000466
ATP5MF	-0.486	6.26e-09
ARMC3	0.491	0.000744
ODAD2	0.275	0.0323
ARMC5	-0.082	0.147
ARMC6	-0.29	0.000104
ARMC7	-0.101	0.166
ARMC8	-0.863	1.06e-07
ARMC9	0.486	2.98e-05
ARMCX1	1.26	3.22e-13
ARMCX2	-0.226	0.186
ARMCX3	0.644	5.78e-07
ARMCX4	0.638	2.56e-10
ARMCX5	-0.596	1.12e-06
GPRASP2	0.394	0.00244
ARMCX6	-0.206	0.0255
ARMT1	0.2	0.011
ARNT	0.717	3.27e-09
ARNT2	0.798	1.81e-07
BMAL1	-0.191	0.0753
BMAL2	-2.79	1.76e-17
BMAL2-AS1	-0.0897	0.000428
ARPC1A	-0.753	5.68e-10
ARPC1B	0.294	0.0154
ARPC2	0.162	0.00256
ARPC3	0.0792	0.207
ARPC4	0.269	4.03e-05
TTLL3	0.764	4.84e-12
ARPC5	0.211	9.06e-05
ARPC5L	-0.434	5.24e-07
ARPIN	0.429	2.61e-06
ARPP19	-0.621	6.42e-10
ARPP21	-0.0573	0.0295
ARR3	-0.0245	0.549
ARRB1	2.65	2.21e-23
ARRB2	1.29	1.52e-20
ARRDC1	0.303	0.00458
ARRDC1-AS1	-0.0276	0.597
ARRDC2	0.917	2e-12
ARRDC3	0.869	5.15e-10
ARRDC3-AS1	0.0494	0.378
ARRDC4	1.3	1.85e-11
ARSA	-0.209	0.0909
ARSB	-0.105	0.0687
ARSD	0.37	0.0096
ARSL	-0.388	0.0719
ARSF	-0.0364	0.464
ARSG	0.149	0.00395
ARSI	-0.22	0.0608
ARSJ	-0.242	0.0682
ARSK	-0.172	0.000196
ART1	0.0635	0.137
ART3	0.0169	0.722
ART4	1.14	3.19e-17
ART5	-0.0463	0.335
ARTN	-1.84	3e-11
ARV1	0.0554	0.546
ARVCF	-0.0567	0.187
ARX	-0.147	0.00478
AS3MT	-0.0182	0.868
ASAH1	1.12	1.13e-13
ASAH2B	-0.565	5.4e-08
ASAP1	0.283	0.00715
ASAP1-IT1	0.285	0.000387
ASAP1-IT2	0.0869	0.0495
ASAP2	-0.225	0.162
ASAP3	0.413	7.36e-05
ASB1	0.27	0.00113
ASB10	-0.0825	0.0647
ASB11	0.00998	0.795
ASB12	0.0287	0.412
MTMR8	-0.0544	0.0722
ASB13	-0.00845	0.919
ASB14	0.0414	0.165
ASB15	0.0156	0.663
ASB16	-0.0739	0.129
ASB16-AS1	-0.292	2.11e-05
ASB17	-0.0135	0.64
ASB2	-0.36	0.000284
ASB4	-0.079	0.59
ASB5	0.103	0.0011
ASB6	-0.2	0.000771
ASB7	-0.199	0.00147
ASB8	0.216	0.00203
ASB9	0.51	8.02e-05
ASCC1	-0.679	4.25e-10
ASCC2	-0.411	4.14e-05
ASCC3	-1.18	5.02e-19
ASCL1	-0.637	0.017
ASCL2	-0.941	7.04e-07
ASCL3	0.00105	0.982
ASCL5	-0.00775	0.856
ASF1A	-0.401	0.000338
ASF1B	-1.76	1.88e-26
ASGR1	0.606	2.79e-15
ASGR2	0.245	3.71e-05
ASH1L	-0.233	1.53e-05
ASH1L-AS1	-0.353	0.00303
ASH2L	-0.181	0.0492
ASIC1	-0.307	1.27e-06
ASIC2	0.0398	0.359
ASIC4	0.0144	0.784
ASIC5	0.0785	0.0193
ASIP	-0.0652	0.162
ASL	0.306	0.0199
ASMT	-0.0212	0.484
ASMTL	0.538	4.92e-07
ASMTL-AS1	0.254	0.000375
GET3	-0.202	0.00372
ASNS	-1.78	1.45e-18
ASNSD1	0.235	0.000183
ASPA	2.16	3.78e-36
ASPDH	-0.158	0.00281
ASPG	-0.0352	0.457
ASPH	-0.886	1.08e-05
ASPHD1	-0.714	3.12e-05
ASPHD2	-1.17	1.01e-09
ASPM	-3.96	2.94e-44
ASPN	-1.09	6.59e-05
ASPRV1	-0.264	0.125
ASPSCR1	-0.33	0.00315
ASRGL1	1.36	2.23e-13
ASS1	-0.208	0.243
ASTE1	-0.0617	0.512
ASTN1	-0.0302	0.696
ASTN2	-0.585	0.000677
INTS13	-1.27	2.93e-23
ASXL1	0.903	1.02e-06
ASXL2	-0.35	1.47e-05
ASXL3	0.0713	0.179
ASZ1	-0.0093	0.858
ATAD1	0.506	1.05e-06
ATAD2	-2.56	1.12e-30
ATAD2B	-0.267	0.000774
ATAD3A	-0.436	2.02e-10
ATAD3B	-0.563	2.84e-08
ATAD3C	0.151	0.0126
ATAD5	-0.49	7.92e-11
ATAT1	-0.197	0.008
ATCAY	-0.141	0.00812
ATE1	0.358	4.19e-05
ATF1	-0.345	0.00353
ATF2	-0.59	2.2e-06
ATF3	1.91	4e-13
ATF4	0.149	0.0278
ATF5	-0.724	2.73e-09
ATF6	0.619	7.12e-09
ATF6B	-0.168	0.0107
ATF7	-0.112	0.303
ATF7IP	-0.915	1.31e-11
ATF7IP2	-0.153	0.011
ATG10	-0.198	0.0542
ATG101	-0.402	9.62e-07
ATG12	0.45	1.83e-08
ATG13	-0.419	7.11e-08
ATG14	-0.13	0.121
ATG16L1	-0.131	0.0378
ATG16L2	1.19	4.12e-22
ATG2A	0.0909	0.228
ATG2B	-0.317	0.00498
ATG3	-0.135	0.0968
ATG4A	0.299	0.00392
ATG4B	-0.164	0.0097
ATG4C	0.407	0.000196
ATG4D	-0.29	0.00257
ATG5	0.809	1.57e-09
ATG7	0.514	1.05e-11
ATG9A	-0.328	0.000274
ATG9B	-0.249	3.83e-05
ATIC	-1.02	2.05e-22
ATL1	0.606	4.73e-06
ATL2	-0.496	2.07e-05
ATL3	-1.25	2.31e-15
ATM	-0.506	0.000725
ATMIN	-0.459	1.85e-11
ATN1	0.13	0.0502
ATOH1	-0.136	0.026
ATOH7	-0.0967	0.00398
ATOH8	2.48	1.94e-27
ATOX1	-0.157	0.0659
ATP10A	1.46	1.9e-19
ATP10B	-1.53	7.33e-12
ATP10D	0.0427	0.777
ATP11A	1.62	3.65e-11
ATP11A-AS1	-0.0402	0.427
ATP11B	-2.25	6.23e-21
ATP11C	-0.266	0.0185
ATP12A	-0.804	1.99e-05
ATP13A1	-0.542	4.08e-11
ATP13A2	-0.493	2.44e-08
ATP13A3	-1.23	5.19e-12
ATP13A4	1.39	4.81e-11
ATP13A4-AS1	2.06	3.91e-09
ATP13A5	-0.199	0.186
ATP1A1	0.191	0.0759
ATP1A1-AS1	0.0955	0.0669
ATP1A2	1.2	1.56e-12
ATP1A4	0.0751	0.0454
ATP1B1	-0.29	0.0207
ATP1B2	0.343	5.47e-10
ATP1B3	-0.591	8.76e-06
ATP1B4	-0.0379	0.18
ATP23	-0.642	1.67e-06
ATP2A1	-0.0444	0.178
ATP2A1-AS1	-0.351	2.01e-06
ATP2A2	-1.7	2.1e-30
ATP2A3	0.58	0.000307
ATP2B1	-0.126	0.48
ATP2B2	-0.0719	0.053
ATP2B3	0.0638	0.0194
ATP2B4	0.349	0.0011
ATP2C1	-0.261	0.00256
ATP2C2	0.699	0.000361
ATP4A	-0.166	0.0231
ATP4B	-0.116	0.0527
ATP5F1A	-0.301	5.03e-06
ATP5F1B	-0.591	2e-13
ATP5F1C	-0.256	7.81e-05
ATP5F1D	-0.221	0.00527
ATP5F1E	0.154	0.00286
ATP5PB	0.727	1.96e-21
ATP5MC1	-0.662	3.09e-10
ATP5MC2	-0.197	0.00455
ATP5G2P1	-0.0998	0.0189
ATP5MC3	-0.683	5.52e-14
ATP5PD	-0.37	3.43e-09
ATP5ME	-0.108	0.205
ATP5PF	0.0506	0.449
PTCD1	-0.677	4.38e-12
ATP5MG	0.792	3.5e-13
ATP5PO	0.148	0.00149
ATP5S	1.58	5.05e-21
DMAC2	0.0715	0.0453
ATP6	0.0815	0.234
ATP6AP1	0.0363	0.657
ATP6AP1L	0.106	0.18
ATP6AP2	-0.366	0.000144
ATP6V0A1	0.358	1.13e-06
ATP6V0A2	1.29	3.46e-23
ATP6V0A4	-0.301	0.0144
ATP6V0B	0.0112	0.888
ATP6V0C	0.106	0.041
ATP6V0D1	0.581	1.92e-09
ATP6V0D2	0.632	0.000186
ATP6V0E1	0.417	0.000728
ATP6V0E2	0.134	0.31
ATP6V0E2-AS1	-0.0878	0.061
ATP6V1A	-0.68	3.21e-05
ATP6V1B1	-0.118	0.0459
ATP6V1B2	0.638	3.89e-12
ATP6V1C1	-0.8	1.57e-13
ATP6V1C2	-0.343	0.00144
ATP6V1D	0.331	5.72e-10
ATP6V1E1	0.00355	0.963
ATP6V1E2	-0.56	1.52e-08
ATP6V1G1	-0.0415	0.678
ATP6V1G2	-0.00851	0.837
DDX39B	0.145	0.183
ATP6V1G3	-0.00859	0.782
ATP6V1H	0.113	0.0353
ATP7A	0.182	0.0967
ATP7B	-0.0821	0.0772
ATP8A1	2.53	6.08e-18
ATP8A2	1.21	8.54e-09
ATP8B1	-0.814	9.9e-06
ATP8B2	0.547	0.00061
ATP8B3	-0.429	0.00679
ATP8B4	0.281	0.000721
ATP8B5P	0.207	1.18e-09
ATP9A	-0.277	0.0344
ATP9B	0.546	1.14e-06
ATPAF1	0.569	7.62e-09
ATPAF2	0.204	0.000263
ATP5IF1	-0.37	0.00389
ATR	-1.22	1.01e-18
ATRAID	-0.176	0.00944
TREX1	0.26	0.00456
ATRN	-0.816	1.29e-12
ATRNL1	-0.29	0.000644
ATRX	-0.161	0.298
ATXN1	0.473	0.0156
ATXN10	-0.606	2.89e-10
ATXN1L	0.658	1.43e-08
ATXN2	0.395	1.37e-08
ATXN2L	-0.179	0.00841
ATXN3	0.975	1.83e-14
ATXN3L	0.0606	0.0366
ATXN7	1.09	8.88e-20
ATXN7L1	0.361	2.91e-05
ATXN7L2	0.0447	0.259
ATXN7L3	-0.498	1.99e-17
ATXN7L3B	-0.228	0.00305
ATXN8OS	-0.0519	0.272
AUH	0.367	3.26e-05
AUNIP	-1.58	2.79e-21
AUP1	-0.352	6.69e-08
AURKA	-2.94	3.07e-32
AURKAIP1	-0.353	2.92e-07
AURKB	-2.63	2.05e-29
AURKC	-0.0233	0.707
AUTS2	-0.283	0.109
AVEN	-0.955	1.77e-19
AVIL	0.291	0.000113
AVL9	-1.12	7.09e-19
AVP	-0.0547	0.196
AVPI1	1.04	2.21e-12
AVPR1A	-0.159	0.348
AVPR1B	-0.168	0.00113
AVPR2	0.209	2.97e-05
AWAT1	0.0263	0.458
AXDND1	-0.18	0.0411
AXIN1	-0.15	0.0215
AXIN2	0.897	6.32e-09
AXL	1.05	1.36e-11
AZGP1	0.732	0.0849
AZGP1P1	0.0128	0.782
AZI2	1.18	3.24e-23
AZIN1	-1.08	3.22e-11
AZIN2	-0.267	0.000198
AZU1	0.242	1.56e-05
B2M	0.878	1.21e-09
B3GALNT1	0.867	1.37e-05
B3GALNT2	-1.1	4.22e-18
B3GALT1	-0.0541	0.123
B3GALT2	0.466	0.00287
B3GALT4	0.225	0.00512
B3GALT5	-0.364	7.12e-05
B3GALT5-AS1	-0.044	0.304
B3GALT6	-0.286	0.0125
B3GAT1	-0.198	0.0273
B3GAT2	-0.108	0.195
B3GAT3	-0.415	5.95e-07
B3GLCT	0.0486	0.689
B3GNT2	0.269	0.0147
B3GNT3	-0.868	1.34e-13
B3GNT4	-0.36	1.63e-09
B3GNT5	-1.11	1.19e-05
B3GNT6	-0.419	0.00832
B3GNT7	1.35	1.59e-10
B3GNT8	0.511	3.06e-06
B3GNT9	-0.3	0.00104
B3GNTL1	-0.092	0.327
B4GALNT1	-0.59	1.02e-07
B4GALNT2	-0.115	0.0134
B4GALNT3	-0.79	1.08e-08
B4GALNT4	-0.373	9.16e-09
B4GALT1	1.26	1.99e-13
B4GALT2	-0.685	4.49e-14
B4GALT3	-0.55	8.69e-11
B4GALT4	-1.8	1.23e-17
B4GALT5	-0.254	0.0573
B4GALT6	-0.361	0.00121
B4GALT7	-0.492	5.12e-10
B4GAT1	0.765	4.61e-11
B9D1	-0.298	0.0148
B9D2	0.262	3.41e-06
BAALC	0.332	0.0607
BAALC-AS2	-0.0999	0.0346
BAAT	-0.221	4.76e-05
BABAM1	-0.0433	0.551
BACE1	0.287	0.00557
BACE2	-0.932	2e-07
BACH1	0.48	1.59e-05
BACH2	-0.408	0.00891
BAD	-0.0436	0.358
BAG1	0.692	6.09e-12
BAG2	-0.297	0.0472
BAG3	-0.0904	0.527
BAG4	-0.653	3.38e-07
BAG5	0.261	0.027
BAG6	-0.264	0.000931
BAGE	-0.11	0.191
BAGE2	-0.162	0.00159
BAHCC1	-0.124	0.0407
BAHD1	0.117	0.0756
BAIAP2	0.248	5.55e-05
BAIAP2-DT	0.755	6.9e-05
BAIAP2L1	-2.05	2.79e-28
BAIAP2L2	-0.259	2.14e-05
BAIAP3	-0.0909	0.0709
BAK1	-0.432	6.66e-07
BAMBI	-0.418	0.0594
BANCR	0.734	3.39e-05
BANF1	-0.501	3.3e-12
BANF2	-0.0599	0.181
BANK1	1.37	4.96e-16
BANP	-0.205	0.00234
BAP1	-0.19	0.0108
BARD1	-1.27	3.54e-18
BARHL1	-0.0909	0.0248
BARX1	-0.977	1.77e-08
BARX1-DT	-0.0212	0.59
BARX2	-0.149	0.00938
BASP1	-0.839	6.87e-05
BATF	0.254	0.0398
BATF2	0.368	0.0276
BATF3	0.954	2.13e-10
BAX	0.138	0.16
BAZ1A	-0.288	0.0356
BAZ1B	-0.296	5.68e-05
BAZ2A	-0.128	0.00232
BAZ2B	0.569	9.11e-08
BBIP1	0.854	5.1e-15
BBOF1	0.548	0.00118
BBOX1	-0.556	6.61e-05
BBOX1-AS1	-1.69	1.95e-12
BBS1	0.57	3.8e-07
BBS10	0.184	0.0147
BBS12	0.257	0.0318
BBS2	0.412	7.14e-05
BBS4	0.202	0.053
BBS5	-0.00446	0.92
BBS7	0.473	1.34e-07
BBS9	0.213	0.000664
BBX	-0.416	2.32e-05
BCAM	0.746	5.62e-08
BCAN-AS1	-0.451	1.94e-05
BCAP29	0.601	2.01e-09
BCAP31	-0.418	6.3e-08
BCAR1	0.208	3.9e-05
BCAR3	0.235	0.0891
BCAR4	0.0332	0.669
BCAS1	-0.15	0.0449
BCAS2	0.257	0.000298
BCAS3	0.131	0.152
BCAS4	-0.939	1.3e-14
BCAT1	-1.01	4.26e-05
BCAT2	-0.409	0.00032
BCCIP	-0.506	4.95e-08
BCDIN3D	-0.237	0.00768
BCDIN3D-AS1	0.0427	0.244
BCHE	1.74	2.75e-08
BCKDHA	-0.0881	0.163
BCKDHB	-0.309	0.0083
BCKDK	-0.422	3.33e-08
BCL10	0.209	0.0758
BCL11A	-2.52	1.94e-14
BCL11B	-1.34	4.1e-09
BCL2	-0.143	0.0104
BCL2A1	1.7	1.11e-11
BCL2L1	0.291	0.000869
BCL2L10	-0.469	3.2e-06
BCL2L11	-1.21	2.08e-16
BCL2L12	-1.1	4e-21
BCL2L13	-0.652	1.25e-07
BCL2L14	-0.294	0.0125
BCL2L15	-0.48	5.1e-05
BCL2L2	0.353	0.000136
BCL6	0.77	1.23e-09
BCL6B	1.42	1.03e-22
BCL7A	-0.754	6.95e-13
BCL7B	0.605	1.17e-13
BCL7C	-0.193	0.00235
BCL9	-0.383	1.57e-09
BCL9L	-0.281	0.0367
BCLAF1	0.704	7.68e-23
BCO1	-0.156	0.0173
BCO2	0.212	0.0207
BCOR	1	6.92e-11
BCORL1	-0.105	0.00817
BCORP1	-0.0213	0.516
BCR	-0.863	5.18e-13
BCRP3	-0.245	4.32e-08
BCS1L	-0.163	0.058
BDH1	-1.71	6.62e-15
BDH2	1.23	1.33e-36
BDKRB1	-0.284	0.0398
BDKRB2	-0.0533	0.733
BDNF	0.721	1.71e-05
BDNF-AS	0.0318	0.242
BDP1	0.392	0.000146
BEAN1	-0.722	0.000522
BECN1	-0.0987	0.115
BEGAIN	-0.065	0.409
BEND2	0.00561	0.855
BEND3	-0.645	3.75e-13
BEND4	-0.062	0.504
BEND5	0.228	0.107
BEND6	-0.524	5.13e-06
BEND7	1.21	7.03e-15
BEST1	0.504	8.89e-11
BEST2	-0.135	0.0109
BEST3	0.0121	0.65
BEST4	-0.114	0.0355
BET1	-0.489	6.86e-05
BET1L	-0.154	0.0493
BEX1	0.219	0.371
BEX2	0.258	0.322
BEX3	-0.00187	0.987
BEX4	1.22	7.62e-10
BEX5	1.14	1.14e-05
BFAR	0.115	0.119
BFSP1	0.0155	0.835
BFSP2	-0.0942	0.0464
BFSP2-AS1	-0.119	0.00169
BGLT3	-0.0621	0.0725
BGN	-0.739	0.000188
BHLHA15	-0.581	0.000688
GPRASP3	-0.34	0.000251
BHLHE22	0.0801	0.605
BHLHE23	-0.0775	0.0817
BHLHE40	-0.451	0.0206
BHLHE41	1.03	2.76e-05
BHMT	-0.108	0.107
BHMT2	-0.15	0.449
BICC1	-0.13	0.0234
BICD1	-1.39	1.23e-12
BICD2	-0.547	0.00457
BICDL1	-0.838	7.91e-10
BICDL2	-0.0767	0.449
BID	-0.745	4.47e-08
BIK	-1.82	9.63e-15
BIN1	0.477	0.000171
BIN2	1.62	3.27e-19
BIN3	0.487	8.76e-15
BIN3-IT1	0.0801	0.105
BIRC2	0.225	0.00389
BIRC3	1.46	5.47e-13
BIRC5	-3.98	4.14e-40
BIRC6	-0.357	3.99e-06
BIRC7	0.237	0.0019
BIVM	0.658	1.46e-10
BLACAT1	-0.956	7.86e-12
BLCAP	-0.364	0.00211
BLID	0.0358	0.292
BLK	-0.0784	0.0682
BLM	-1.59	1.93e-19
BLMH	-0.899	2.34e-08
BLNK	-0.31	0.0815
BLOC1S1	0.494	5.34e-08
BLOC1S2	0.187	0.0375
BLOC1S3	-0.09	0.222
BLOC1S4	-0.416	1.31e-06
TXNDC5	-0.483	6.53e-06
BLOC1S6	-0.165	0.113
BLVRA	0.265	0.000363
BLVRB	0.396	0.000302
BLZF1	-0.137	0.000713
BMF	-0.198	0.0567
BMP1	-1.38	2.66e-16
BMP10	-0.00977	0.825
BMP15	0.0282	0.432
BMP2	2.2	1.36e-14
BMP2K	0.622	1.12e-09
BMP3	-0.136	0.191
BMP4	0.276	0.0145
BMP5	2.16	1.31e-19
BMP6	0.861	9.64e-05
BMP7	-2.23	1.9e-10
BMP8A	-0.465	4.27e-09
BMP8B	-0.548	8.17e-10
BMPER	0.807	1.13e-18
BMPR1A	0.453	3.45e-07
BMPR1B	0.165	0.287
BMPR2	0.978	1.41e-11
BMS1	-0.397	7.83e-08
BMS1P18	0.00199	0.96
MBL1P	0.301	3.5e-09
BMS1P1	0.178	0.0819
BMS1P6	0.035	0.35
BMT2	-0.476	3.77e-06
BMX	1.09	4.69e-18
BNC1	-2.54	3.96e-11
BNC2	0.455	0.00082
BNIP1	-0.103	0.164
BNIP2	1.06	9.97e-18
BNIP3	-1.42	7.11e-16
BNIP3L	0.331	0.000395
BNIPL	0.292	0.0989
BOC	-0.0852	0.0551
BOD1	-0.28	0.00234
BOD1L1	0.21	0.0787
BOD1L2	-0.0253	0.478
BOK	0.548	0.000443
BOLA1	-0.576	1.79e-06
BOLA2	-0.949	1.69e-15
BOLA3	-0.969	4.95e-16
BOLA3-DT	0.151	0.0136
BOLL	0.0335	0.329
BORA	-1.54	2.11e-23
BORCS5	-0.471	1.78e-06
BORCS6	-0.0989	0.0542
BORCS7	1.16	2.5e-19
BORCS8	0.242	0.0122
BPESC1	0.0315	0.239
BPGM	-0.271	0.0606
BPHL	-0.815	3.2e-10
BPIFA1	-1.53	0.000247
BPIFA2	-0.0581	0.391
BPIFA3	0.0692	0.138
BPIFA4P	-0.0699	0.0642
BPIFB1	-0.0463	0.917
BPIFB2	-0.0125	0.885
BPIFB4	-0.148	0.129
BPIFB6	-0.00631	0.853
BPIFC	-0.0922	0.121
BPNT1	-0.43	1.07e-06
BPTF	-0.769	2.89e-17
BPY2	0.0967	0.00399
BRAP	-0.577	4.31e-12
BRAT1	-0.492	5.38e-10
BRCA1	-1.26	8.72e-18
BRCA2	-0.59	3.8e-11
BRCC3	-1.06	1.4e-13
BRD1	-0.0873	0.276
BRD2	0.291	0.00109
BRD3	-0.137	0.139
BRD4	-0.396	0.000714
BRD7	0.337	4.85e-06
BRD7P3	0.0303	0.267
BRD8	0.221	0.000947
BRD9	-0.435	8.95e-05
BRDT	-0.296	0.00181
BABAM2	-0.116	0.0343
BABAM2-AS1	2.23	1.2e-19
LINC02878	0.073	0.165
BRF1	-0.22	0.00044
BRF2	-0.443	1.73e-06
BRI3	0.783	1.72e-11
BRI3BP	-1.64	2.15e-19
BRICD5	0.29	2.51e-05
BRINP1	-0.244	0.116
BRINP2	0.0128	0.743
BRINP3	0.0114	0.871
BRIP1	-2.01	7.9e-24
BRIX1	-0.921	1.33e-13
BRK1	0.219	0.000307
BRMS1	-0.403	5.25e-09
BRMS1L	-0.731	2.67e-11
BROX	-0.522	5.7e-08
BRPF1	0.399	6.18e-08
BRPF3	-0.241	0.0276
BRS3	-0.0532	0.111
BRSK1	0.211	0.0027
BRSK2	-0.102	0.0743
