Updated.gene.symbol	logFC	P.Value
ARID4A	0.9804415	6.08e-12
ARID4B	-0.1875296	0.000598
RBM34	-0.769571	1.99e-09
ARID5A	0.6710883	1.71e-06
ARID5B	0.117817	0.342
ARIH1	0.3831053	0.00322
ARIH2	0.7536636	7.05e-11
ARL1	-0.8804559	8.18e-19
ARL13B	1.079052	3.49e-14
ARL14	-0.802315	0.00246
ARL14EP	-0.1583991	0.0987
ARL16	-0.1641883	0.069
ARL17A	0.2577015	0.0955
ARL2	0.1465718	0.0378
ARL2BP	0.3491215	0.000342
ARL3	-0.4452833	1.09e-05
ARL4A	-0.1969721	0.133
ARL4C	-0.9941438	1.8e-08
ARL4D	-0.7920216	7.25e-05
ARL5B	-0.3429478	0.065
ARL6	1.1813813	1.6e-15
ARL6IP1	-0.4010278	8.09e-07
ARL6IP4	0.150167	0.0252
ARL6IP5	0.4357505	0.000911
ARL6IP6	-0.6931693	1.61e-07
ARL8A	0.0588557	0.307
ARL8B	0.2130875	0.00397
ARL9	-0.7969638	3.43e-05
ARMC1	-0.6045056	3.43e-09
ARMC10	-0.8196957	3.17e-08
ARMC3	1.2086734	7.63e-10
ARMC5	-0.5286461	4.05e-09
ARMC6	-0.2118263	0.000413
ARMC7	0.241855	0.00131
ARMC8	0.5792465	4.51e-09
ARMC9	0.4040879	0.0155
ARMCX1	0.9054657	7.17e-09
ARMCX2	0.3574625	0.0462
ARMCX3	0.2511437	0.0482
ARMCX4	1.8491935	3.02e-40
ARMCX5	-0.5577278	2.51e-06
GPRASP2	0.5555744	0.000101
ARMCX6	-0.3312515	0.00108
ARMT1	-0.2047516	0.0783
ARNT	0.3030477	0.0634
ARNT2	0.1667385	0.524
BMAL1	0.3636158	0.00501
BMAL2	-2.087785	1.29e-10
ARPC1A	-0.5952611	0.000112
ARPC1B	-0.0312237	0.827
ARPC2	0.1062415	0.173
ARPC3	-0.1978227	0.00307
ARPC4	-0.327347	3.75e-06
TTLL3	1.1761571	1.99e-26
ARPC5	0.1763258	0.0124
ARPC5L	-0.7291261	8.47e-13
ARPIN	-0.3274478	1.49e-05
ARPP19	-0.7390542	4.82e-10
ARRB1	1.653676	4.88e-14
ARRB2	0.9001558	3.36e-15
ARRDC1	0.5170242	6.66e-06
ARRDC1-AS1	-0.298537	3.85e-05
ARRDC2	0.5127858	7.08e-06
ARRDC3	0.3356939	0.0613
ARRDC4	1.6087293	8.01e-13
ARSA	-0.3160398	0.0433
ARSB	0.0375945	0.75
ARSD	0.2093385	0.306
ARSL	-0.8792632	0.00456
ARSI	0.1424235	0.264
ARSJ	-0.169566	0.411
ARSK	-0.2611829	0.00783
ART5	-0.3000957	2.55e-09
ARTN	-1.1359437	1.27e-06
ARV1	-0.2569787	0.025
ARVCF	-0.3523978	6.18e-08
ARX	-0.1244371	0.62
AS3MT	-0.5646526	9.78e-06
ASAH1	0.8681048	1.06e-06
ASAP1	0.7741918	5.26e-08
ASAP2	0.3969165	0.0694
ASAP3	0.8772715	2.65e-15
ASB1	0.634927	9.94e-08
ASB10	-0.1193519	0.0277
MTMR7	-0.3524424	2.18e-14
ASB13	-0.172693	0.109
ASB16	-0.2286991	3.45e-07
ASB16-AS1	-0.2087857	0.011
ASB2	0.0353173	0.828
ASB6	-0.2326321	0.000643
ASB7	-0.10049	0.372
ASB8	0.0081148	0.889
ASB9	0.6702059	0.000231
ASCC1	-0.4506968	9.02e-06
ASCC2	0.0127965	0.9
ASCC3	-0.8923625	2.82e-12
ASCL1	-0.8414189	0.126
ASCL2	-0.8811995	0.000108
ASF1A	0.5368178	5.05e-05
ASF1B	-1.3744864	1.37e-10
ASGR2	-0.2256137	0.00685
ASH1L	-0.1185383	0.261
ASH1L-AS1	-0.1177465	0.457
ASH2L	0.0412696	0.735
ASIC1	-0.6078754	1.51e-09
ASL	0.1437509	0.375
ASMTL	0.6194086	3.13e-07
ASMTL-AS1	-0.2801072	3.22e-08
GET3	-0.1100779	0.207
ASNS	-0.9227142	8.42e-08
ASNSD1	0.2444251	0.00644
ASPA	2.6710468	5.2e-45
ASPDH	-0.4904663	2.1e-12
ASPG	-0.3618845	4.47e-06
ASPH	-1.1639528	9.93e-06
ASPHD1	-0.8299893	1.91e-13
ASPHD2	-1.3327237	4.88e-16
ASPM	-3.1980329	4.72e-17
ASPN	-1.0585366	0.00231
ASPRV1	0.2785705	8.36e-06
ASPSCR1	0.1540691	0.308
ASRGL1	0.6590155	0.0193
ASS1	-0.1908993	0.461
ASTE1	0.1482653	0.156
INTS13	-0.9638724	7.92e-10
ASXL1	0.8496972	3.11e-07
ASXL2	0.1719482	0.0465
ATAD1	0.0495282	0.724
ATAD2	-1.8782003	4.6e-12
ATAD2B	0.0478396	0.685
ATAD3B	-0.4468783	4.5e-08
ATAD3A	-0.5863636	3.26e-10
ATAD3C	-0.4874284	1.74e-06
ATAD5	-0.78109	4.85e-10
ATAT1	-0.3895695	9.14e-06
ATCAY	-0.3483822	5.06e-10
ATE1	-0.2301926	0.0174
ATF1	-0.4718814	0.000416
ATF2	-0.3925535	0.000566
ATF3	2.0265884	3.2e-10
ATF4	0.0329491	0.655
ATF5	-0.7529904	1.99e-05
ATF6	-0.2673969	6.96e-05
ATF6B	0.7595905	4.84e-18
ATF7	-0.6164299	5.62e-06
ATF7IP	-0.289549	4.19e-05
ATF7IP2	-0.1290774	0.22
ATG10	-0.3550241	0.00836
ATG101	-0.3940735	1.08e-05
ATG12	-0.7007338	2.63e-13
ATG13	0.2355257	0.00033
ATG14	0.1621401	0.05
ATG16L1	-0.2462003	0.00153
ATG16L2	1.2851053	3.01e-35
ATG2A	0.1892696	0.0181
ATG2B	0.6021397	1.9e-08
ATG3	-0.2721512	0.00243
ATG4A	0.032685	0.746
ATG4B	0.0925217	0.103
ATG4C	0.0192095	0.822
ATG4D	-0.0365157	0.727
ATG5	0.474309	8.75e-05
ATG7	0.5249599	6.36e-14
ATG9A	0.0855805	0.263
ATG9B	-0.5608284	0.001
ATIC	-0.9801641	2.19e-16
ATL1	0.3567379	0.0435
ATL2	-0.3399893	0.00926
ATL3	-1.1567715	1.66e-15
ATM	0.1914826	0.0581
ATMIN	-0.4959612	1.18e-07
ATN1	0.577934	4.49e-07
ATOH8	1.9805158	1.55e-13
ATOX1	-0.2939663	0.000395
ATP10A	0.8702457	2.25e-06
ATP10B	-1.1107419	4.2e-05
ATP10D	0.5796111	0.000319
ATP11A	0.6665244	0.00802
ATP11B	-1.4766961	4.72e-09
ATP11C	-0.2796994	0.0636
ATP12A	-0.0368166	0.649
ATP13A1	0.0105867	0.871
ATP13A2	-0.1612009	0.139
ATP13A3	-0.8316167	9.75e-08
ATP13A4	2.1878732	3.34e-13
ATP13A5	-0.0787514	0.688
ATP1A1	0.2207191	0.0546
ATP1A1-AS1	0.0528931	0.482
ATP1A2	2.7089955	8.45e-30
ATP1B1	-0.7341937	4.99e-05
ATP1B2	0.9776355	8.41e-34
ATP1B3	0.1561541	0.335
ATP23	-0.5646504	0.000681
ATP2A2	-1.1046568	1.51e-16
ATP2A3	0.3924442	0.0396
ATP2B1	0.5529916	0.000585
ATP2B4	1.0121318	3.51e-16
ATP2C1	0.3467725	0.0177
ATP2C2	1.0781761	2.8e-05
ATP5F1A	0.059946	0.495
ATP5F1B	-0.1842213	0.0651
ATP5F1C	-0.5121831	9.87e-10
ATP5F1D	-0.1112803	0.172
ATP5F1E	-0.3458968	1.4e-09
ATP5PB	-0.280204	2.17e-05
ATP5MC1	-0.817171	3.29e-10
ATP5MC2	-0.5807603	1.68e-13
ATP5MC3	-0.5502687	3.38e-10
ATP5PD	-0.6568278	1.11e-13
ATP5ME	-0.3917835	4.92e-06
ATP5PF	-0.3356844	8.61e-06
PTCD1	-0.5721289	1.22e-08
ATP5MG	-0.3346167	5.65e-06
ATP5PO	-0.2507397	1.75e-05
DMAC2L	-0.2862552	0.00346
DMAC2	-0.1461077	0.125
ATP6AP1	0.4685105	3.81e-08
ATP6AP1L	-0.1194711	0.236
ATP6AP2	-0.0652485	0.427
ATP6V0A1	0.5902376	1.24e-14
ATP6V0A4	-0.8006431	0.00591
ATP6V0B	-0.160988	0.0347
ATP6V0C	0.3793967	5.39e-05
ATP6V0D1	0.55912	7.68e-08
ATP6V0D2	0.7948267	4.43e-06
ATP6V0E1	-0.0774984	0.437
ATP6V0E2	-0.1916296	0.095
ATP6V1A	-0.2137149	0.164
ATP6V1B2	0.7631434	5.71e-12
ATP6V1C1	-0.9394755	4.83e-13
ATP6V1C2	-0.4796586	0.0135
ATP6V1D	-0.1960683	0.0475
ATP6V1E1	0.0474084	0.509
ATP6V1E2	-0.3605704	4.25e-05
ATP6V1G1	-0.3029658	0.00256
DDX39B	0.3995429	0.00171
ATP6V1H	-0.0229861	0.791
ATP7A	0.4802944	3.83e-05
ATP7B	0.7281339	0.000152
ATP8A1	1.8198477	2.88e-08
ATP8A2	1.3183341	6.08e-09
ATP8B1	-0.3783979	0.0207
ATP8B2	0.4441179	0.00172
ATP8B3	-0.3262441	0.0304
ATP9A	-0.0869199	0.631
ATP9B	0.4295124	0.00328
ATPAF1	0.3457863	0.00296
ATPAF2	-0.437838	5.54e-07
ATP5IF1	0.3877734	0.000618
ATR	-0.2775841	0.00136
ATRAID	-0.127907	0.187
TREX1	0.4164462	9.98e-05
ATRN	-0.5268127	0.000453
ATRX	0.3122824	0.00516
ATXN1	0.4446622	0.071
ATXN10	0.4837181	5.04e-11
ATXN1L	0.5022732	1.5e-05
ATXN2	0.5590533	1.78e-08
ATXN2L	-0.1640972	0.109
ATXN3	1.0607212	1.32e-14
ATXN7	1.0236518	8.04e-19
ATXN7L1	1.0602681	1.25e-10
ATXN7L3	-0.3343014	3.39e-07
ATXN7L3B	-0.2659884	0.00473
AUH	0.2375903	0.0615
AUNIP	-1.4668261	1.08e-10
AUP1	-0.2455675	0.000113
AURKA	-2.666446	1.46e-18
AURKAIP1	-0.5195739	2.32e-11
AURKB	-2.1897944	8.33e-14
AUTS2	0.4313755	0.139
AVEN	-1.0493449	7.86e-16
AVIL	0.8210725	5.47e-06
AVL9	-0.9607942	3e-18
AVPI1	0.3916944	0.0354
AVPR1B	-0.1540487	0.000554
AXIN1	-0.0269571	0.727
AXIN2	1.4617129	1.52e-11
AXL	1.1549012	4.2e-09
AZGP1	0.0610738	0.935
AZI2	-0.7711685	8.98e-10
AZIN1	-1.0918931	3.8e-17
AZIN2	-0.5447155	9.22e-11
B2M	0.641681	1.75e-06
B3GALNT1	1.3353897	4.81e-09
B3GALNT2	-0.3972065	0.000184
B3GALT2	1.1930274	5.01e-07
B3GALT4	0.0045304	0.958
B3GALT6	-0.6058458	1.46e-09
B3GAT1	-0.2372433	0.0234
B3GAT3	-0.4359203	2.31e-05
B3GLCT	0.0871635	0.551
B3GNT2	0.4018984	0.0146
B3GNT3	-1.4346343	1.8e-13
B3GNT4	-0.4642819	1.87e-08
B3GNT5	-0.1880223	0.42
B3GNT6	-0.8842502	0.000153
B3GNT7	1.1137001	0.000349
B3GNT8	0.2395365	0.128
B3GNT9	-0.1894491	0.0914
B3GNTL1	-0.3918799	0.000616
B4GALNT1	-0.5811312	6.78e-09
B4GALNT3	-0.4741043	0.00361
B4GALT1	1.8979874	1.87e-16
B4GALT2	-0.9793804	9.58e-23
B4GALT3	-0.8404799	3e-11
B4GALT4	-0.9413894	6.53e-15
B4GALT5	-0.3571049	0.00307
B4GALT6	0.0415204	0.853
B4GALT7	-0.5681617	2.91e-11
B4GAT1	0.7096706	5.46e-09
B9D1	-0.5021747	3.43e-06
B9D2	-0.1975725	0.00458
BAALC	1.2517594	4.47e-09
BABAM1	0.1815468	0.00239
BACE1	0.4530408	4.2e-06
BACE2	-1.2563694	1.18e-07
BACH1	0.2489325	0.0324
BACH2	0.8306611	5.74e-07
BAD	-0.1151749	0.134
BAG1	-0.0538828	0.842
BAG2	-0.2599823	0.21
BAG3	-0.1547913	0.183
BAG4	-0.402541	0.00529
BAG5	0.3169177	0.0458
BAG6	0.0975567	0.446
BAHCC1	0.1246824	0.227
BAHD1	0.3515734	0.000241
BAIAP2	0.9071476	3.75e-13
BAIAP2-DT	0.4438993	0.114
BAIAP2L1	-1.9121361	3.48e-15
BAIAP2L2	-0.8059815	2.96e-12
BAIAP3	-0.231065	0.000315
BAK1	-0.3845334	0.000218
BAMBI	0.5707836	0.0184
BANF1	-0.5227216	0.000819
BANK1	0.7934286	1.46e-05
BANP	-0.4082669	1.75e-11
BAP1	0.7447575	1.67e-13
BARD1	-0.9970639	3.73e-08
BARHL1	-0.3491506	1.29e-11
BARX1	-1.3089797	0.000121
BARX2	-0.4316642	1.01e-07
BASP1	-1.459289	2.2e-11
BATF	-0.6748968	3.43e-06
BATF2	0.7079967	1.59e-06
BATF3	0.1247674	0.474
BAX	-0.9010134	3.94e-13
BAZ1A	-0.4107734	0.0252
BAZ1B	-0.2317058	0.0127
BAZ2A	-0.2951828	1.2e-08
BAZ2B	0.5197583	3.9e-06
BBIP1	0.715457	8.46e-09
BBOF1	0.2830303	0.0796
BBOX1	-0.7058247	0.0131
BBS1	0.5870909	5.03e-09
BBS10	0.0189978	0.854
BBS12	0.3264737	0.0282
BBS2	0.5895638	6.39e-07
BBS4	0.5874841	2.28e-06
BBS7	0.5025856	0.000192
BBS9	0.2656511	0.0175
BBX	0.3288154	0.00201
BCAM	0.4247168	0.0185
BCAN-AS1	-0.8360927	6.78e-09
BCAP29	0.67436	3.42e-10
BCAP31	-0.2166445	0.000994
BCAR1	-0.0391103	0.51
BCAR3	0.2377757	0.328
BCAS1	-0.6108343	0.00183
BCAS3	0.4004857	4.46e-06
BCAS4	-0.8738639	3.52e-18
BCAT1	-0.8921816	0.00195
BCAT2	-0.4415223	0.000376
BCCIP	-0.776021	5.42e-12
BCDIN3D	-0.3728314	0.000207
BCHE	2.8301334	9.56e-15
BCKDHA	-0.1992561	0.0449
BCKDHB	-0.4910637	0.00585
BCKDK	-0.3768338	3.15e-05
BCL10	-0.3581278	0.00379
BCL11A	-1.3800922	0.000119
BCL11B	-0.303982	0.182
BCL2	-0.4901779	1.49e-09
BCL2A1	0.8134363	0.00133
BCL2L1	-0.4239694	1.06e-07
BCL2L11	-1.036282	5.69e-14
BCL2L12	-0.6054232	5.13e-10
BCL2L13	-0.4570996	1.96e-05
BCL2L14	-0.5683456	6.65e-05
BCL2L15	-0.7265754	0.000255
BCL2L2	0.9334069	3.65e-18
BCL6	0.8771551	4.87e-10
BCL6B	1.2212194	3.85e-25
BCL7A	-0.6080446	5.73e-07
BCL7B	0.3493674	0.000592
BCL7C	-0.1828104	0.0178
BCL9	-0.299996	0.00499
BCL9L	-0.3327563	0.00204
BCLAF1	0.7943625	1.39e-16
BCO2	0.5487423	0.000541
BCOR	0.5715568	2.55e-05
BCORL1	0.0663441	0.162
BCR	-0.4184788	0.000171
BCS1L	-0.1734755	0.0244
BDH1	-1.0628062	9.14e-08
BDH2	0.6381846	2.44e-05
BDKRB1	-0.4920084	0.00307
BDKRB2	-0.3652594	0.0485
BDNF	2.2059046	8.68e-18
BDP1	0.156954	0.103
BEAN1	-1.2475203	0.000514
BECN1	-0.2666418	5.59e-05
BEGAIN	0.0235643	0.829
BEND3	-0.5591714	3.89e-06
BEND7	1.7438332	1.89e-08
BEST1	0.1976113	0.0214
BET1	-0.8776696	2.91e-06
BET1L	-0.3925103	1.86e-08
BEX1	1.2826905	2.09e-20
BEX2	0.3512213	0.257
BEX3	-0.0125022	0.92
BEX4	1.1216809	2.95e-09
BEX5	0.7705707	0.00159
BFAR	0.0281577	0.799
BFSP1	-0.005097	0.953
BGN	-0.3589885	0.0397
GPRASP3	-0.2141863	0.184
BHLHE22	-0.3350782	0.124
BHLHE40	0.1444465	0.337
BHLHE41	0.83003	0.000388
BHMT2	-0.5167959	0.174
BICD1	-0.9510511	2.39e-05
BICD2	0.6887475	8.35e-07
BICDL1	-0.9231665	1.31e-09
BICDL2	-0.0750861	0.547
BID	-0.5897575	0.000341
BIK	-1.8028498	8.67e-13
BIN1	0.4108488	0.00223
BIN2	0.6880712	1.61e-05
BIN3	0.3923958	2.42e-07
BIRC2	0.0329705	0.735
BIRC3	-0.0009995	0.997
BIRC5	-3.3293912	2.13e-19
BIRC6	-0.1264153	0.0377
BIRC7	-0.2481044	0.013
BIVM	0.5439778	0.000889
BLCAP	0.2589048	0.0257
BLK	-0.0243609	0.876
BLM	-1.5088928	1.28e-15
BLMH	-0.0950169	0.613
BLNK	-0.677116	0.000457
BLOC1S1	0.0780941	0.411
BLOC1S2	0.0433565	0.646
BLOC1S3	0.0009516	0.994
BLOC1S4	-0.4621445	6.07e-07
TXNDC5	-0.6073948	2.13e-08
BLOC1S6	-0.3315653	0.00294
BLVRA	-0.3519074	0.00639
BLVRB	0.0320672	0.869
BLZF1	-0.4876374	5.04e-05
BMF	-0.2038242	0.0455
BMP1	-0.7285508	2.73e-05
BMP2	2.5643603	4.97e-18
BMP2K	-0.398183	0.000404
BMP4	0.7457748	0.00129
BMP5	1.0650062	6.61e-05
BMP6	0.7012981	0.0485
BMP7	-1.008722	0.0188
BMP8A	-0.7339444	4.01e-14
BMPR1A	0.2985647	0.00831
BMPR1B	0.2643541	0.334
BMPR2	1.6717331	8.76e-27
BMS1	-0.3183141	0.000418
BMT2	-0.3163255	0.0313
BMX	0.8648194	1.15e-08
BNC1	-1.1624147	0.0128
BNC2	0.4724123	0.0193
BNIP1	-0.2799474	0.00449
BNIP2	0.3091804	0.00024
BNIP3	-1.2058113	7.29e-07
BNIP3L	0.3206804	0.00999
BNIPL	1.0703516	3.64e-06
BOC	0.2136199	0.233
BOD1	-0.3609499	2.85e-09
BOD1L1	0.1108044	0.0926
BOK	0.5664141	0.00588
BOLA1	-0.8915641	4.07e-06
BOLA2	-1.3349266	8.12e-26
BOLA3	-1.273109	8.95e-22
BORA	-1.1329977	1.25e-08
BORCS5	-0.3421076	9.13e-05
BORCS6	-0.0002809	0.996
BORCS7	0.6039167	4.61e-05
BPGM	-0.3982611	0.0243
BPHL	-0.7730131	2.03e-06
BPIFA1	-0.022351	0.96
BPIFA2	-0.4582344	0.00054
BPIFB1	2.1404475	1.26e-05
BPIFB2	0.0765937	0.323
BPNT1	-0.9047134	1.24e-09
BPTF	-0.9956914	3.77e-07
BRAP	-0.5744864	2.21e-16
BRAT1	-0.0442388	0.591
BRCA1	-0.9797234	2.51e-06
BRCC3	-0.7468713	1.09e-05
BRD1	0.1242677	0.0593
BRD2	0.2756075	0.00687
BRD3	0.2533781	0.00101
BRD4	0.3227878	0.00489
BRD7	0.1369712	0.15
BRD8	0.2455567	0.014
BRD9	-0.2341863	0.00168
BABAM2	-0.0706314	0.314
BRF1	-0.4990379	1.17e-13
BRF2	-0.1610828	0.118
BRI3	0.5544183	2.28e-05
BRICD5	0.5740436	6.22e-13
BRINP1	-0.2923969	0.447
BRIX1	-1.4320931	1.53e-16
BRK1	-0.2179112	0.00571
BRMS1	-0.213382	0.0096
BRMS1L	-0.8724935	0.000236
BROX	-0.749413	4.24e-08
BRPF1	0.2590513	1.78e-06
BRPF3	-0.529033	6.06e-05
BRSK1	-0.5019238	1.95e-06
BRWD1	0.5624141	2.3e-05
BRWD3	-0.5422907	3.41e-06
BSDC1	0.2735842	6.04e-05
BSG	-0.2612695	0.0415
BSND	-0.4299911	1.17e-12
BSPRY	-0.7203937	0.0041
BST1	0.514074	6.81e-05
BST2	-0.278715	0.115
BTAF1	0.2165844	0.00839
BTBD1	0.1929373	0.00415
BTBD10	-0.2905329	0.000255
ABTB3	-0.5694819	0.0182
BTBD19	1.3025704	2.41e-12
BTBD2	0.1769827	0.228
BTBD3	0.5800569	0.000504
BTBD6	-0.1407125	0.195
BTBD7	0.2525858	0.00116
BTBD9	0.570632	0.00131
BTC	0.6046445	0.0498
BTD	0.2630492	0.024
BTF3	-0.2299346	5.45e-07
BTF3L4	-0.5376415	2.51e-10
BTG1	0.5093187	0.000301
BTG2	1.6206532	2.85e-12
BTG3	-0.4768556	0.0576
BTK	1.1654958	1.97e-12
BTN2A1	0.3890343	1.02e-11
BTN2A2	0.3454831	0.00016
BTN3A1	0.5368628	1.57e-06
BTN3A2	0.7829926	3.4e-05
BTN3A3	1.2610842	3.1e-12
BTNL3	-0.1999317	0.00107
BTNL9	4.3343333	8.29e-38
BTRC	0.4499234	4.17e-06
BUB1	-2.5171165	3.77e-14
BUB3	-0.8013019	5.76e-13
BUD13	0.2595712	0.00231
BUD31	-0.5838376	2.89e-07
BVES	0.7465685	0.00019
BYSL	-1.2034477	6.11e-12
BZW2	-1.3184552	8.61e-20
DEPP1	0.8105962	1.39e-05
LRMDA	0.7283526	4.45e-10
C10orf12	-0.1401945	0.0354
TMEM273	1.3894413	4.22e-13
TWNK	-1.0831079	1.69e-15
ZNF22-AS1	0.4062138	1.2e-06
FAM241B	-1.195399	3.29e-22
VSIR	1.3231651	3.5e-19
C10orf67	1.0267895	4.58e-11
ARMH3	0.5426175	6.83e-09
C10orf88	-0.1937582	0.0398
C10orf95	0.1179761	0.346
GPR15LG	-1.2437818	0.00322
CFAP68	-0.4129375	0.00411
C11orf16	0.2051118	0.0514
C11orf21	1.6793855	2.16e-29
C11orf24	-0.774234	2.05e-12
SELENOH	-0.4550886	1.67e-12
CSTPP1	-0.2060366	5.85e-05
POU2AF2	-0.3630713	2.02e-12
C11orf54	0.7472789	2.62e-06
NKAPD1	-0.1467379	0.0741
C11orf58	0.6228394	1.06e-08
JHY	0.8050924	1.2e-06
C11orf68	0.2448836	7.71e-05
CFAP300	0.7915476	0.000631
C11orf71	0.4261275	5.27e-05
NDUFV1-DT	-0.0168055	0.651
IFTAP	-0.0553184	0.665
TOP6BL	-1.1916961	3.73e-08
SPINDOC	-0.470473	4.15e-09
C11orf86	-0.4798884	2.42e-07
HOATZ	1.6148912	2.9e-13
ZFTA	0.3133499	0.00313
C11orf96	-0.1866429	0.00065
LBHD1	-0.8329272	2.37e-20
MYG1	-0.0608535	0.519
RLIG1	-0.5424772	0.0016
FERRY3	-0.3770259	0.00032
C12orf43	0.0947763	0.259
NOPCHAP1	-1.1229442	1.08e-27
SPRING1	0.5646472	2.2e-08
C12orf54	-0.6134396	0.0512
C12orf56	-1.7020936	8.44e-07
C12orf57	-0.0235552	0.814
MTRFR	-0.5419731	5.17e-11
KICS2	-1.0805313	2.26e-10
UQCC6	-0.9757443	3.76e-11
C12orf75	-0.3302016	0.191
C12orf76	0.1797475	0.155
ERG28	0.2709219	0.0192
C14orf119	-0.3147321	7.46e-05
C14orf132	2.1546452	5.97e-18
DGLUCY	0.8198341	1.09e-14
RTRAF	-0.4900851	2.59e-15
RIOX1	-0.6268491	5.38e-10
ATP5MJ	-0.9236833	2.56e-08
C14orf28	0.8476546	9.08e-10
ARMH4	-0.5014633	3.51e-08
CLBA1	-0.1580917	0.0282
C14orf93	-0.0640654	0.385
AP3S2	0.4986798	2.66e-06
C15orf39	-0.1517574	0.081
C15orf40	0.0769469	0.464
CDIN1	-0.4621385	0.000647
C15orf48	-2.6759346	6.53e-10
CCDC9B	1.2038728	3.65e-13
CCDC32	0.1528709	0.0891
INSYN1	0.619864	4.19e-11
C15orf61	-0.2066632	0.0536
PIERCE2	-0.1516947	0.337
BMERB1	0.844559	6.75e-09
C16orf46	0.1129983	0.4
RUSF1	0.2731949	0.0127
TEDC2	-0.8628672	3.26e-16
VPS35L	0.1782717	0.0525
PHAF1	-0.0665197	0.241
HAPSTR1	0.4401697	6.14e-05
C16orf74	-0.5607116	0.000139
C16orf86	0.081041	0.235
C16orf87	-1.0666318	1.3e-14
C16orf89	2.4881601	5.02e-07
UQCC4	-0.4309191	2.26e-08
FBXO31	-0.9748624	1.98e-07
C17orf100	-0.4989949	0.000121
LINC02693	-0.3321198	3.88e-06
HROB	-0.7959757	4.52e-15
C17orf58	-0.9720193	1.97e-11
CYBC1	-0.424171	3.25e-05
C17orf67	-0.1660261	0.0505
C17orf75	-0.6149344	5.95e-05
MTNAP1	-0.2248475	0.147
LINC02875	0.0417868	0.374
NDUFAF8	-0.8296124	3.35e-12
EPOP	-0.9540685	1.45e-08
LIAT1	0.5292856	0.0143
C17orf99	-0.4692541	0.00382
C18orf21	-0.6451646	6.91e-09
ARK2N	-0.5292743	4.44e-06
C18orf54	-0.1864246	0.284
RMC1	0.395928	3.72e-05
C19orf12	-0.4905171	9.99e-05
FAM174C	-0.7358797	4.1e-16
C19orf25	-0.2087904	0.00125
C19orf33	-0.1186059	0.73
TRIR	0.3085706	0.00405
C19orf47	-0.3677308	2.45e-08
TIMM29	-0.7001478	9.07e-09
C19orf53	-0.4630324	6.33e-08
ACTMAP	0.1688458	0.189
BRME1	-0.4326286	2.43e-11
REX1BD	0.132973	0.198
SHFL	0.7378049	5.72e-22
ZSWIM9	-0.4453191	2.5e-08
MICOS13	-0.2027403	0.00986
C19orf84	-0.2526471	1.02e-05
C1D	-0.1785805	0.0365
C1GALT1	-0.7496573	2.17e-06
C1GALT1C1	-0.4714101	2.4e-07
C1QA	1.0635022	6.83e-06
C1QB	1.0101509	1.2e-05
C1QBP	-0.9229468	3.19e-12
C1QC	0.8637539	0.000175
C1QL1	-0.5006699	0.000205
C1QTNF1	0.1348	0.254
C1QTNF2	1.498834	3.99e-16
C1QTNF3	-0.2412445	0.305
AMACR	-0.9595972	3.29e-07
C1QTNF6	-1.0728979	4.23e-09
C1QTNF7	2.6282229	6.04e-18
PCOTH	-0.1189456	0.272
C1R	-0.0348365	0.817
C1RL	0.1852291	3.11e-05
C1S	0.1465655	0.542
AIRIM	-0.6358258	8.15e-07
FIRRM	-1.564379	4.73e-11
C1orf115	1.547571	1.65e-16
C1orf116	2.4775931	2.78e-09
C1orf122	-0.832787	5.99e-18
CZIB	0.1253984	0.0483
C1orf127	-0.2457941	1.38e-06
C1orf131	-0.8099528	3.89e-10
C1orf159	-0.1285224	0.082
C1orf162	1.6917955	2.63e-16
C1orf167	-0.1904043	2.24e-07
FYB2	2.2785524	1.58e-16
C1orf174	-0.0643421	0.44
CFAP276	1.3099598	1.04e-09
C1orf198	1.215564	6.02e-17
SNHG28	0.3182622	0.00103
C1orf21	1.6249241	1.43e-16
C1orf210	0.0745864	0.72
C1orf216	0.144987	0.0639
C1orf226	-0.6011377	0.0147
ARMH1	1.023088	3.1e-18
ODR4	-0.6510563	4.56e-09
C1orf35	-0.5440958	2.36e-12
C1orf43	-0.7973633	0.0016
C1orf50	-0.3484656	0.000555
C1orf52	0.8453624	3.97e-08
C1orf53	-1.292582	1.7e-07
C1orf54	0.1788512	0.195
C1orf56	-0.8964745	3.78e-07
MIR9-1HG	-0.5680492	0.000516
SRARP	-0.4911521	5.34e-07
C1orf74	-1.1004251	1.74e-16
C2	1.0925552	2.88e-08
C20orf141	-0.5220333	2.46e-13
DNAAF9	1.1675499	5.53e-17
SHLD1	-0.4569054	3.71e-05
LINC02910	-0.457605	0.111
C20orf202	0.2720212	2.97e-06
C20orf203	-0.1694837	0.000611
ADISSP	-0.0745475	0.579
CIMIP1	2.8114093	1.57e-13
CFAP410	0.2959779	1.62e-06
LOC102724023	-0.1417104	0.21
CFAP298	-0.2202057	0.0289
EPCIP	-0.5532364	1.16e-18
C21orf91	-0.1490793	0.287
C22orf15	0.1489145	0.0201
MIR3667HG	-0.1174591	0.185
C22orf46P	0.0068057	0.899
C2CD2	0.0757084	0.586
C2CD2L	0.3359998	5.51e-06
C2CD3	-0.1891025	0.101
C2CD4A	-2.5847639	1.53e-10
C2CD4B	-0.1009801	0.444
C2CD4C	-0.3887255	1.55e-08
C2CD5	0.2267886	0.0103
ECRG4	3.9271117	1.56e-25
MAIP1	-0.5590822	7.98e-13
C2orf49	-1.0383947	6.9e-15
