ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
228023_x_at	2.7e-05	1.03e-05	4.643593	2.32449	0.5618546	ACTG1P4///RNPC3///AMY2B	actin gamma 1 pseudogene 4///RNA binding region (RNP1, RRM) containing 3///amylase, alpha 2B (pancreatic)	AMY2B	amylase alpha 2B	FALSE
202274_at	4.13e-06	1.37e-06	5.136001	4.282962	1.2706822	ACTG2	actin, gamma 2, smooth muscle, enteric	ACTG2	actin gamma 2, smooth muscle	FALSE
232619_at	1.52e-10	2.32e-11	-7.518615	15.07454	-0.5958832	ACTL10	actin like 10	ACTL10	actin like 10	FALSE
202666_s_at	5.82e-16	3.24e-17	-10.20034	28.451534	-1.418531	ACTL6A	actin like 6A	ACTL6A	actin like 6A	FALSE
214957_at	4.77e-06	1.6e-06	-5.099511	4.133744	-0.5150411	ACTL8	actin like 8	ACTL8	actin like 8	FALSE
208636_at	0.297	0.248	-1.162468	-6.836865	-0.1745521	ACTN1	actinin alpha 1	ACTN1	actinin alpha 1	FALSE
203861_s_at	8.04e-15	5.64e-16	9.636922	25.608955	0.6727825	ACTN2	actinin alpha 2	ACTN2	actinin alpha 2	FALSE
200601_at	0.0104	0.00625	2.792837	-3.730274	0.4251402	ACTN4	actinin alpha 4	ACTN4	actinin alpha 4	FALSE
222230_s_at	0.894	0.873	-0.160483	-7.499735	-0.0120173	ACTR10	actin-related protein 10 homolog	ACTR10	actin related protein 10	FALSE
200721_s_at	5.69e-06	1.93e-06	5.053883	3.94804	0.4160667	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha	ACTR1A	actin related protein 1A	FALSE
202135_s_at	9.93e-08	2.49e-08	6.047962	8.196611	0.3421298	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta	ACTR1B	actin related protein 1B	FALSE
200727_s_at	9.64e-07	2.87e-07	-5.500205	5.805223	-0.5079939	ACTR2	ARP2 actin related protein 2 homolog	ACTR2	actin related protein 2	FALSE
200996_at	3.58e-08	8.31e-09	-6.28722	9.274836	-0.4790125	ACTR3	ARP3 actin related protein 3 homolog	ACTR3	actin related protein 3	FALSE
1555487_a_at	0.00472	0.00265	-3.081583	-2.943789	-0.4381142	ACTR3B	ARP3 actin related protein 3 homolog B	ACTR3B	actin related protein 3B	FALSE
223874_at	0.0121	0.00731	-2.737672	-3.873038	-0.4364332	ACTR3C	ARP3 actin-related protein 3 homolog C	ACTR3C	actin related protein 3C	FALSE
219623_at	0.0326	0.0217	-2.33226	-4.845476	-0.1536225	ACTR5	ARP5 actin-related protein 5 homolog	ACTR5	actin related protein 5	FALSE
218395_at	0.000156	6.77e-05	-4.156738	0.515977	-0.3937127	ACTR6	ARP6 actin-related protein 6 homolog	ACTR6	actin related protein 6	FALSE
222707_s_at	1.31e-08	2.82e-09	-6.518891	10.336053	-0.2912535	ACTR8	ARP8 actin-related protein 8 homolog	ACTR8	actin related protein 8	FALSE
223665_at	0.00814	0.0048	-2.88407	-3.488832	-0.3158141	ACTRT3	actin related protein T3	ACTRT3	actin related protein T3	FALSE
203935_at	0.163	0.126	-1.540844	-6.331223	-0.1985992	ACVR1	activin A receptor type 1	ACVR1	activin A receptor type 1	FALSE
205209_at	1.84e-09	3.41e-10	-6.9646	12.419823	-0.5371055	ACVR1B	activin A receptor type 1B	ACVR1B	activin A receptor type 1B	FALSE
1552519_at	0.00883	0.00523	-2.854284	-3.568383	-0.5541675	ACVR1C	activin A receptor type 1C	ACVR1C	activin A receptor type 1C	FALSE
228416_at	0.00147	0.000757	3.47385	-1.774269	0.5604961	ACVR2A	activin A receptor type 2A	ACVR2A	activin A receptor type 2A	FALSE
236126_at	0.0384	0.0259	-2.261098	-5.001855	-0.2811036	ACVR2B	activin A receptor type 2B	ACVR2B	activin A receptor type 2B	FALSE
226950_at	1.11e-34	2.84e-37	20.207973	74.422682	2.3770477	ACVRL1	activin A receptor like type 1	ACVRL1	activin A receptor like type 1	FALSE
230481_at	4.4e-07	1.23e-07	-5.691935	6.629194	-0.7412045	ACY3	aminoacylase 3	ACY3	aminoacylase 3	FALSE
205260_s_at	0.132	0.1	-1.659477	-6.144817	-0.2671218	ACYP1	acylphosphatase 1	ACYP1	acylphosphatase 1	FALSE
204639_at	4.9e-05	1.95e-05	-4.482576	1.711463	-0.8302038	ADA	adenosine deaminase	ADA	adenosine deaminase	FALSE
236463_at	0.0113	0.00685	-2.760924	-3.813161	-0.2253128	ADAD2	adenosine deaminase domain containing 2	ADAD2	adenosine deaminase domain containing 2	FALSE
238424_at	2.33e-06	7.4e-07	-5.280789	4.881101	-0.3248662	ADAL	adenosine deaminase like	ADAL	adenosine deaminase like	FALSE
202604_x_at	0.00344	0.00188	-3.192361	-2.625023	-0.36614	ADAM10	ADAM metallopeptidase domain 10	ADAM10	ADAM metallopeptidase domain 10	FALSE
213790_at	2.88e-12	3.23e-13	-8.379526	19.304034	-2.9512214	ADAM12	ADAM metallopeptidase domain 12	ADAM12	ADAM metallopeptidase domain 12	FALSE
1555896_a_at	0.00843	0.00498	-2.871146	-3.523435	-0.2607462	ADAM15	ADAM metallopeptidase domain 15	ADAM15	ADAM metallopeptidase domain 15	FALSE
205745_x_at	0.00648	0.00374	2.967907	-3.261176	0.2991839	ADAM17	ADAM metallopeptidase domain 17	ADAM17	ADAM metallopeptidase domain 17	FALSE
209765_at	0.267	0.22	-1.234304	-6.751399	-0.2124446	ADAM19	ADAM metallopeptidase domain 19	ADAM19	ADAM metallopeptidase domain 19	FALSE
206046_at	0.148	0.114	-1.594985	-6.247783	-0.3576933	ADAM23	ADAM metallopeptidase domain 23	ADAM23	ADAM metallopeptidase domain 23	FALSE
205997_at	2.97e-07	8.09e-08	-5.78704	7.043297	-1.2695221	ADAM28	ADAM metallopeptidase domain 28	ADAM28	ADAM metallopeptidase domain 28	FALSE
232570_s_at	8.32e-29	5.59e-31	16.781678	60.012586	1.6201185	ADAM33	ADAM metallopeptidase domain 33	ADAM33	ADAM metallopeptidase domain 33	FALSE
205180_s_at	5.3e-07	1.51e-07	-5.646283	6.431666	-1.0017501	ADAM8	ADAM metallopeptidase domain 8	ADAM8	ADAM metallopeptidase domain 8	FALSE
1555326_a_at	0.437	0.382	0.878868	-7.125297	0.1601208	ADAM9	ADAM metallopeptidase domain 9	ADAM9	ADAM metallopeptidase domain 9	FALSE
206134_at	1.42e-08	3.06e-09	-6.501847	10.257437	-2.9540105	ADAMDEC1	ADAM like decysin 1	ADAMDEC1	ADAM like decysin 1	FALSE
222486_s_at	5.51e-11	7.78e-12	7.740349	16.153477	2.0381221	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	FALSE
230341_x_at	0.00751	0.00439	-2.913992	-3.408212	-0.2970941	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	FALSE
226997_at	6.15e-08	1.49e-08	-6.160773	8.702647	-1.4001443	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	FALSE
223844_at	0.196	0.156	-1.430186	-6.493197	-0.1120052	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	FALSE
230167_at	1.11e-06	3.34e-07	-5.465703	5.658549	-0.4318524	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	FALSE
238125_at	6.42e-07	1.85e-07	-5.599922	6.231917	-1.0337053	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	FALSE
1552727_s_at	0.00853	0.00504	2.866958	-3.534619	0.7698467	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	FALSE
230040_at	0.014	0.00864	-2.678348	-4.023824	-0.5608868	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	FALSE
214454_at	0.00423	0.00235	3.120616	-2.832526	0.4470284	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	FALSE
219935_at	0.0226	0.0145	-2.486702	-4.491205	-0.625799	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	FALSE
220705_s_at	2.23e-11	2.92e-12	-7.938231	17.122989	-0.6141621	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	FALSE
235649_at	1.06e-39	8.56e-43	23.532119	87.021392	4.0234901	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	FALSE
220287_at	1.51e-09	2.74e-10	7.010041	12.635074	1.1548711	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	FALSE
206629_at	5.13e-12	6.02e-13	8.255394	18.688168	0.9188433	ADAMTSL2	ADAMTS like 2	ADAMTSL2	ADAMTS like 2	FALSE
213974_at	3.63e-25	4.27e-27	14.82481	51.10891	3.0823783	ADAMTSL3	ADAMTS like 3	ADAMTSL3	ADAMTS like 3	FALSE
226071_at	1.24e-13	1.1e-14	9.051661	22.662922	2.3976248	ADAMTSL4	ADAMTS like 4	ADAMTSL4	ADAMTS like 4	FALSE
90265_at	0.0973	0.0716	1.820946	-5.870151	0.2112464	ADAP1	ArfGAP with dual PH domains 1	ADAP1	ArfGAP with dual PH domains 1	FALSE
219358_s_at	0.715	0.67	-0.427909	-7.420595	-0.0553389	ADAP2	ArfGAP with dual PH domains 2	ADAP2	ArfGAP with dual PH domains 2	FALSE
201786_s_at	0.00159	0.000823	-3.448758	-1.852425	-0.3051596	ADAR	adenosine deaminase, RNA specific	ADAR	adenosine deaminase RNA specific	FALSE
203865_s_at	7.27e-17	3.5e-18	10.639149	30.663689	2.3119873	ADARB1	adenosine deaminase, RNA specific B1	ADARB1	adenosine deaminase RNA specific B1	FALSE
1561127_at	0.227	0.183	1.339246	-6.617627	0.0617079	ADARB2-AS1	ADARB2 antisense RNA 1	ADARB2-AS1	ADARB2 antisense RNA 1	FALSE
219384_s_at	0.687	0.64	-0.468672	-7.402231	-0.0484146	ADAT1	adenosine deaminase, tRNA specific 1	ADAT1	adenosine deaminase tRNA specific 1	FALSE
227213_at	4.58e-06	1.53e-06	5.109877	4.176068	0.5705362	ADAT2	adenosine deaminase, tRNA specific 2	ADAT2	adenosine deaminase tRNA specific 2	FALSE
227482_at	0.0674	0.0477	-2.004426	-5.529185	-0.1088568	ADCK1	aarF domain containing kinase 1	ADCK1	aarF domain containing kinase 1	FALSE
44120_at	0.0321	0.0213	-2.339703	-4.828868	-0.2091673	ADCK2	aarF domain containing kinase 2	ADCK2	aarF domain containing kinase 2	FALSE
228524_at	3.62e-06	1.19e-06	-5.169914	4.422199	-0.5975403	ADCK5	aarF domain containing kinase 5	ADCK5	aarF domain containing kinase 5	FALSE
213245_at	0.401	0.347	0.944554	-7.065488	0.1794425	ADCY1	adenylate cyclase 1	ADCY1	adenylate cyclase 1	FALSE
213217_at	0.618	0.566	-0.575935	-7.345972	-0.1227305	ADCY2	adenylate cyclase 2	ADCY2	adenylate cyclase 2	FALSE
209321_s_at	3.13e-06	1.02e-06	5.206357	4.572419	0.8866702	ADCY3	adenylate cyclase 3	ADCY3	adenylate cyclase 3	FALSE
230800_at	5.79e-26	6.03e-28	15.244328	53.058047	1.5580329	ADCY4	adenylate cyclase 4	ADCY4	adenylate cyclase 4	FALSE
209195_s_at	6.07e-08	1.47e-08	6.163815	8.716351	0.6297604	ADCY6	adenylate cyclase 6	ADCY6	adenylate cyclase 6	FALSE
203741_s_at	3.67e-05	1.43e-05	4.561304	2.00942	0.9521405	ADCY7	adenylate cyclase 7	ADCY7	adenylate cyclase 7	FALSE
204497_at	2.03e-14	1.55e-15	9.438294	24.607784	1.6276522	ADCY9	adenylate cyclase 9	ADCY9	adenylate cyclase 9	FALSE
214736_s_at	3e-24	4.19e-26	14.34086	48.834098	1.2027746	ADD1	adducin 1	ADD1	adducin 1	FALSE
206807_s_at	7.46e-08	1.83e-08	-6.115819	8.500481	-0.3510327	ADD2	adducin 2	ADD2	adducin 2	FALSE
201752_s_at	0.00209	0.0011	3.35982	-2.12583	0.5267917	ADD3	adducin 3	ADD3	adducin 3	FALSE
221814_at	0.000106	4.47e-05	4.267313	0.914692	0.5537526	ADGRA2	adhesion G protein-coupled receptor A2	ADGRA2	adhesion G protein-coupled receptor A2	FALSE
210473_s_at	0.2	0.159	-1.420053	-6.50745	-0.2659181	ADGRA3	adhesion G protein-coupled receptor A3	ADGRA3	adhesion G protein-coupled receptor A3	FALSE
206083_at	0.000412	0.000192	-3.871484	-0.477828	-0.2930261	ADGRB1	adhesion G protein-coupled receptor B1	ADGRB1	adhesion G protein-coupled receptor B1	FALSE
204966_at	0.000783	0.000382	-3.675526	-1.130124	-0.2988776	ADGRB2	adhesion G protein-coupled receptor B2	ADGRB2	adhesion G protein-coupled receptor B2	FALSE
205638_at	6.85e-19	2.27e-20	11.639966	35.682429	1.7985571	ADGRB3	adhesion G protein-coupled receptor B3	ADGRB3	adhesion G protein-coupled receptor B3	FALSE
232267_at	3.62e-10	5.89e-11	7.327511	14.151711	2.7001984	ADGRD1	adhesion G protein-coupled receptor D1	ADGRD1	adhesion G protein-coupled receptor D1	FALSE
216289_at	3.3e-08	7.62e-09	-6.305822	9.359443	-0.5527176	ADGRD2	adhesion G protein-coupled receptor D2	ADGRD2	adhesion G protein-coupled receptor D2	FALSE
207111_at	9.18e-09	1.93e-09	6.600353	10.712946	1.2734264	ADGRE1	adhesion G protein-coupled receptor E1	ADGRE1	adhesion G protein-coupled receptor E1	FALSE
207610_s_at	0.329	0.277	-1.092556	-6.915248	-0.2454867	ADGRE2	adhesion G protein-coupled receptor E2	ADGRE2	adhesion G protein-coupled receptor E2	FALSE
202910_s_at	2.13e-13	1.96e-14	8.936954	22.087338	1.4700372	ADGRE5	adhesion G protein-coupled receptor E5	ADGRE5	adhesion G protein-coupled receptor E5	FALSE
235988_at	0.0467	0.032	-2.175027	-5.185138	-0.7475516	ADGRF1	adhesion G protein-coupled receptor F1	ADGRF1	adhesion G protein-coupled receptor F1	FALSE
237690_at	1.65e-07	4.29e-08	-5.928318	7.66472	-1.6675532	ADGRF4	adhesion G protein-coupled receptor F4	ADGRF4	adhesion G protein-coupled receptor F4	FALSE
212950_at	5.16e-10	8.64e-11	7.248747	13.773439	2.2574171	ADGRF5	adhesion G protein-coupled receptor F5	ADGRF5	adhesion G protein-coupled receptor F5	FALSE
212070_at	0.000163	7.07e-05	-4.145381	0.475442	-0.602562	ADGRG1	adhesion G protein-coupled receptor G1	ADGRG1	adhesion G protein-coupled receptor G1	FALSE
206002_at	0.00178	0.000927	3.412663	-1.964068	1.0499777	ADGRG2	adhesion G protein-coupled receptor G2	ADGRG2	adhesion G protein-coupled receptor G2	FALSE
220404_at	0.329	0.278	-1.091741	-6.916135	-0.1441594	ADGRG3	adhesion G protein-coupled receptor G3	ADGRG3	adhesion G protein-coupled receptor G3	FALSE
229971_at	0.0129	0.00786	-2.712132	-3.938303	-0.2960358	ADGRG5	adhesion G protein-coupled receptor G5	ADGRG5	adhesion G protein-coupled receptor G5	FALSE
213094_at	1.05e-05	3.73e-06	4.895253	3.310251	1.623904	ADGRG6	adhesion G protein-coupled receptor G6	ADGRG6	adhesion G protein-coupled receptor G6	FALSE
1553296_at	0.985	0.982	0.022811	-7.512439	0.0041214	ADGRG7	adhesion G protein-coupled receptor G7	ADGRG7	adhesion G protein-coupled receptor G7	FALSE
47560_at	0.0787	0.0567	1.927807	-5.675264	0.3145857	ADGRL1	adhesion G protein-coupled receptor L1	ADGRL1	adhesion G protein-coupled receptor L1	FALSE
206953_s_at	3.62e-16	1.95e-17	10.300139	28.954959	2.0332001	ADGRL2	adhesion G protein-coupled receptor L2	ADGRL2	adhesion G protein-coupled receptor L2	FALSE
209867_s_at	1.71e-07	4.46e-08	5.919515	7.625788	1.0608345	ADGRL3	adhesion G protein-coupled receptor L3	ADGRL3	adhesion G protein-coupled receptor L3	FALSE
219134_at	4.73e-12	5.52e-13	8.272516	18.773018	1.3013833	ADGRL4	adhesion G protein-coupled receptor L4	ADGRL4	adhesion G protein-coupled receptor L4	FALSE
223582_at	0.518	0.463	0.736181	-7.240569	0.2037632	ADGRV1	adhesion G protein-coupled receptor V1	ADGRV1	adhesion G protein-coupled receptor V1	FALSE
209613_s_at	1.22e-15	7.19e-17	10.042916	27.657231	5.5479917	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	FALSE
206262_at	0.0144	0.00886	2.66921	-4.046796	0.8715569	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	FALSE
208848_at	4.15e-05	1.64e-05	4.527354	1.880511	0.4738473	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	FALSE
210505_at	0.0492	0.0339	-2.150658	-5.235855	-0.6056571	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	FALSE
227113_at	1.12e-21	2.36e-23	13.026269	42.521188	1.4157361	ADHFE1	alcohol dehydrogenase, iron containing 1	ADHFE1	alcohol dehydrogenase iron containing 1	FALSE
217761_at	0.194	0.154	-1.436564	-6.484175	-0.2187719	ADI1	acireductone dioxygenase 1	ADI1	acireductone dioxygenase 1	FALSE
1554129_a_at	0.0509	0.0351	-2.135895	-5.266325	-0.1112452	ADIG	adipogenin	ADIG	adipogenin	FALSE
217748_at	0.000874	0.000431	-3.640779	-1.243101	-0.2992533	ADIPOR1	adiponectin receptor 1	ADIPOR1	adiponectin receptor 1	FALSE
201346_at	5.52e-05	2.21e-05	4.449974	1.589086	0.4244084	ADIPOR2	adiponectin receptor 2	ADIPOR2	adiponectin receptor 2	FALSE
203571_s_at	5.14e-18	1.99e-19	11.207723	33.521017	2.9618104	ADIRF	adipogenesis regulatory factor	ADIRF	adipogenesis regulatory factor	FALSE
232300_at	1.62e-10	2.48e-11	7.504815	15.007672	0.5993163	ADIRF-AS1	ADIRF antisense RNA 1	ADIRF-AS1	ADIRF antisense RNA 1	FALSE
204120_s_at	0.00017	7.43e-05	-4.132123	0.42822	-0.7703852	ADK	adenosine kinase	ADK	adenosine kinase	FALSE
202912_at	0.228	0.184	-1.33808	-6.619171	-0.3733942	ADM	adrenomedullin	ADM	adrenomedullin	FALSE
220538_at	1.14e-08	2.42e-09	-6.551944	10.488751	-0.3897475	ADM2	adrenomedullin 2	ADM2	adrenomedullin 2	FALSE
232154_at	0.0803	0.0579	1.918147	-5.693308	0.2198992	ADM5	adrenomedullin 5 (putative)	ADM5	adrenomedullin 5 (putative)	FALSE
201773_at	0.000191	8.43e-05	-4.097982	0.307118	-0.3676899	ADNP	activity dependent neuroprotector homeobox	ADNP	activity dependent neuroprotector homeobox	FALSE
203322_at	0.288	0.239	-1.184459	-6.81123	-0.1143682	ADNP2	ADNP homeobox 2	ADNP2	ADNP homeobox 2	FALSE
212502_at	0.00278	0.0015	-3.263982	-2.414044	-0.3178363	ADO	2-aminoethanethiol dioxygenase	ADO	2-aminoethanethiol dioxygenase	FALSE
205481_at	0.0253	0.0164	-2.440978	-4.598196	-0.5897506	ADORA1	adenosine A1 receptor	ADORA1	adenosine A1 receptor	FALSE
205891_at	0.000737	0.000358	-3.694196	-1.069079	-0.9269439	ADORA2B	adenosine A2b receptor	ADORA2B	adenosine A2b receptor	FALSE
223660_at	1.53e-05	5.61e-06	-4.795329	2.914923	-1.0458603	ADORA3	adenosine A3 receptor	ADORA3	adenosine A3 receptor	FALSE
224455_s_at	0.000367	0.00017	3.905726	-0.361254	0.3039209	ADPGK	ADP dependent glucokinase	ADPGK	ADP dependent glucokinase	FALSE
228042_at	4.34e-23	7.31e-25	13.742704	45.984953	1.7142395	ADPRH	ADP-ribosylarginine hydrolase	ADPRH	ADP-ribosylarginine hydrolase	FALSE
238054_at	6.16e-06	2.1e-06	-5.033709	3.86625	-0.5063639	ADPRHL1	ADP-ribosylhydrolase like 1	ADPRHL1	ADP-ribosylhydrolase like 1	FALSE
223097_at	0.651	0.601	-0.525241	-7.373993	-0.0432759	ADPRHL2	ADP-ribosylhydrolase like 2	ADPRS	ADP-ribosylserine hydrolase	FALSE
223401_at	0.00927	0.00551	-2.836438	-3.61571	-0.2037185	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	FALSE
237390_at	1.99e-48	3.07e-52	30.090538	108.445008	3.1227661	ADRA1A	adrenoceptor alpha 1A	ADRA1A	adrenoceptor alpha 1A	FALSE
209869_at	0.179	0.14	1.486417	-6.412334	0.5034895	ADRA2A	adrenoceptor alpha 2A	ADRA2A	adrenoceptor alpha 2A	FALSE
206128_at	0.352	0.299	-1.043184	-6.967743	-0.1114743	ADRA2C	adrenoceptor alpha 2C	ADRA2C	adrenoceptor alpha 2C	FALSE
229309_at	2.08e-29	1.29e-31	17.11234	61.468947	4.5363188	ADRB1	adrenoceptor beta 1	ADRB1	adrenoceptor beta 1	FALSE
206170_at	5.06e-20	1.42e-21	12.195906	38.444041	2.7614744	ADRB2	adrenoceptor beta 2	ADRB2	adrenoceptor beta 2	FALSE
201281_at	0.000554	0.000264	-3.781698	-0.779864	-0.318692	ADRM1	adhesion regulating molecule 1	ADRM1	ADRM1 26S proteasome ubiquitin receptor	FALSE
202144_s_at	1.68e-13	1.52e-14	-8.987261	22.339677	-0.6961182	ADSL	adenylosuccinate lyase	ADSL	adenylosuccinate lyase	FALSE
221761_at	7.26e-10	1.25e-10	-7.172842	13.410109	-0.5626318	ADSS	adenylosuccinate synthase	ADSS2	adenylosuccinate synthase 2	FALSE
226325_at	0.0133	0.00814	-2.699376	-3.970704	-0.7525204	ADSSL1	adenylosuccinate synthase like 1	ADSS1	adenylosuccinate synthase 1	FALSE
229070_at	5.75e-11	8.16e-12	7.730609	16.10591	1.9230572	ADTRP	androgen dependent TFPI regulating protein	ADTRP	androgen dependent TFPI regulating protein	FALSE
201792_at	0.861	0.834	0.209947	-7.490513	0.0453792	AEBP1	AE binding protein 1	AEBP1	AE binding protein 1	FALSE
225889_at	4e-05	1.57e-05	-4.537457	1.918807	-0.4915948	AEBP2	AE binding protein 2	AEBP2	AE binding protein 2	FALSE
219361_s_at	7.63e-08	1.87e-08	-6.110599	8.477054	-0.5926739	AEN	apoptosis enhancing nuclease	AEN	apoptosis enhancing nuclease	FALSE
217729_s_at	1.57e-08	3.43e-09	6.477453	10.145063	0.7014397	AES	amino-terminal enhancer of split	TLE5	TLE family member 5, transcriptional modulator	FALSE
203563_at	0.0409	0.0277	-2.233859	-5.060557	-0.2073769	AFAP1	actin filament associated protein 1	AFAP1	actin filament associated protein 1	FALSE
223779_at	2.99e-08	6.86e-09	-6.328689	9.463595	-2.2470426	AFAP1-AS1	AFAP1 antisense RNA 1	AFAP1-AS1	AFAP1 antisense RNA 1	FALSE
226955_at	1.58e-16	8.05e-18	10.474881	29.836045	1.838895	AFAP1L1	actin filament associated protein 1 like 1	AFAP1L1	actin filament associated protein 1 like 1	FALSE
226829_at	0.624	0.572	0.566559	-7.351348	0.1216216	AFAP1L2	actin filament associated protein 1 like 2	AFAP1L2	actin filament associated protein 1 like 2	FALSE
224685_at	8.32e-11	1.21e-11	7.650548	15.715517	1.0550742	AFDN	afadin, adherens junction formation factor	AFDN	afadin, adherens junction formation factor	FALSE
201924_at	7.41e-07	2.16e-07	5.5651	6.082448	0.4315993	AFF1	AF4/FMR2 family member 1	AFF1	ALF transcription elongation factor 1	FALSE
206105_at	3.35e-05	1.3e-05	4.586084	2.103911	0.3218558	AFF2	AF4/FMR2 family member 2	AFF2	ALF transcription elongation factor 2	FALSE
