ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
84187	0.070053	7.96E-04	0.0935	-3.3541	-0.3134942	1116.4	TMEM164	transmembrane protein 164
84976	0.070414	8.27E-04	0.0956	-3.34361	-0.3195082	371.8	DISP1	dispatched RND transporter family member 1
55256	0.070414	8.28E-04	0.0774	-3.343207	-0.2587462	3822.54	ADI1	acireductone dioxygenase 1
7424	0.070414	8.32E-04	0.181	-3.342004	-0.6048412	126.15	VEGFC	vascular endothelial growth factor C
64215	0.070414	8.22E-04	0.0946	-3.345179	-0.3166119	1184.11	DNAJC1	DnaJ heat shock protein family (Hsp40) member C1
253935	0.070414	8.24E-04	0.2175	3.344696	0.7274925	59.71	ANGPTL5	angiopoietin like 5
57228	0.070414	8.14E-04	0.1374	-3.347822	-0.4599478	1128.95	SMAGP	small cell adhesion glycoprotein
302	0.070414	8.13E-04	0.0775	-3.348385	-0.2593837	65948.64	ANXA2	annexin A2
92579	0.070414	8.06E-04	0.0499	-3.350666	-0.1673426	1859.56	G6PC3	glucose-6-phosphatase catalytic subunit 3
102724197	0.070414	8.29E-04	0.2159	3.342986	0.7218663	28.42	LOC102724197	inactive glutathione hydrolase 2
2934	0.071181	8.44E-04	0.1102	-3.337893	-0.3677931	30335.66	GSN	gelsolin
5544	0.071236	8.52E-04	0.4464	-3.335482	-1.4889521	169.31	PRB3	proline rich protein BstNI subfamily 3
129080	0.071236	8.49E-04	0.2157	3.336168	0.7195588	55.01	EMID1	EMI domain containing 1
29949	0.07152	8.80E-04	0.3304	-3.326225	-1.0989987	69	IL19	interleukin 19
729857	0.07152	8.73E-04	0.2641	3.328444	0.8789995	178.66	RGPD2	RANBP2 like and GRIP domain containing 2
257407	0.07152	8.85E-04	0.3062	3.324741	1.0179344	25.71	C2orf72	chromosome 2 open reading frame 72
8546	0.07152	8.58E-04	0.0755	-3.33322	-0.2515271	1779.81	AP3B1	adaptor related protein complex 3 subunit beta 1
100507540	0.07152	8.67E-04	0.2271	3.330345	0.7561837	153.27	LINC01504	long intergenic non-protein coding RNA 1504
10539	0.07152	8.82E-04	0.0702	-3.32567	-0.233426	1617.89	GLRX3	glutaredoxin 3
101928844	0.07152	8.80E-04	0.2218	-3.326409	-0.7377046	72.95	LOC101928844	uncharacterized LOC101928844
10331	0.07152	8.64E-04	0.1432	-3.33139	-0.4771024	3165.24	B3GNT3	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
728226	0.07152	8.85E-04	0.2346	3.324678	0.7799201	18.71	GGTLC3	gamma-glutamyltransferase light chain family member 3
80114	0.071523	8.89E-04	0.2302	3.32361	0.7649929	306.21	BICC1	BicC family RNA binding protein 1
253738	0.07158	8.93E-04	0.1805	3.32233	0.5997507	34	EBF3	EBF transcription factor 3
101927686	0.071941	9.11E-04	0.1918	3.316624	0.6360583	365.8	LINC02541	long intergenic non-protein coding RNA 2541
730338	0.071941	9.16E-04	0.2536	-3.31508	-0.8407332	30.07	LOC730338	uncharacterized LOC730338
157506	0.071941	9.11E-04	0.1886	-3.316594	-0.6256208	14945.81	RDH10	retinol dehydrogenase 10
8858	0.071941	9.07E-04	0.1795	3.317746	0.5954601	14.34	PROZ	"protein Z, vitamin K dependent plasma glycoprotein"
58986	0.071941	9.17E-04	0.0881	-3.314675	-0.2919694	2778.17	PGAP6	post-GPI attachment to proteins 6
78992	0.071941	9.16E-04	0.0669	-3.315124	-0.2219016	1789.69	YIPF2	Yip1 domain family member 2
1003	0.072227	9.25E-04	0.3194	-3.312532	-1.0580687	15.03	CDH5	cadherin 5
54751	0.072386	9.37E-04	0.1256	-3.308847	-0.4156841	838.79	FBLIM1	filamin binding LIM protein 1
79840	0.072386	9.36E-04	0.0905	-3.309007	-0.2994273	191.06	NHEJ1	non-homologous end joining factor 1
105372675	0.072386	9.33E-04	0.3311	3.309861	1.0960522	21.31	LOC105372675	uncharacterized LOC105372675
26095	0.072692	9.44E-04	0.3364	-3.306653	-1.1122486	105.85	PTPN20	protein tyrosine phosphatase non-receptor type 20
100873975	0.072828	9.49E-04	0.2005	3.305112	0.6626515	30.05	CNTN4-AS1	CNTN4 antisense RNA 1
387509	0.074071	9.69E-04	0.3337	-3.299355	-1.1009655	483.5	GPR153	G protein-coupled receptor 153
1666	0.07473	9.81E-04	0.0684	-3.295862	-0.2255882	1753	DECR1	"2,4-dienoyl-CoA reductase 1"
22996	0.074977	1.01E-03	0.0955	-3.288022	-0.3140658	1828.42	TTC39A	tetratricopeptide repeat domain 39A
7062	0.074977	9.99E-04	0.3394	-3.290835	-1.1167655	31.69	TCHH	trichohyalin
400954	0.074977	9.99E-04	0.0652	3.290861	0.2144117	2580.73	EML6	EMAP like 6
3574	0.074977	1.01E-03	0.128	3.288341	0.4209758	298.73	IL7	interleukin 7
10965	0.074977	9.96E-04	0.0878	-3.291766	-0.2889858	789.58	ACOT2	acyl-CoA thioesterase 2
124222	0.074977	9.90E-04	0.14	-3.293489	-0.4612299	1618.62	PAQR4	progestin and adipoQ receptor family member 4
80004	0.074977	1.01E-03	0.0585	-3.287963	-0.1924533	4043.52	ESRP2	epithelial splicing regulatory protein 2
112770	0.075501	1.02E-03	0.0864	-3.28502	-0.2839442	1509.2	GLMP	glycosylated lysosomal membrane protein
400224	0.075524	1.02E-03	0.2088	-3.283847	-0.6857866	34.42	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1
112268172	0.075524	1.03E-03	0.1403	-3.282977	-0.4606143	12.66	LOC112268172	uncharacterized LOC112268172
100852410	0.075651	1.05E-03	0.1624	3.275748	0.5319216	11.35	ZRANB2-DT	ZRANB2 divergent transcript
140576	0.075651	1.03E-03	0.229	-3.280929	-0.7512083	6662.97	S100A16	S100 calcium binding protein A16
5321	0.075651	1.05E-03	0.1808	-3.276546	-0.5925139	403.38	PLA2G4A	phospholipase A2 group IVA
134285	0.075651	1.05E-03	0.1811	-3.277074	-0.5935366	108.91	TMEM171	transmembrane protein 171
105370256	0.075651	1.04E-03	0.2656	-3.278194	-0.8705532	959.36	LOC105370256	uncharacterized LOC105370256
29100	0.075651	1.04E-03	0.0977	-3.27896	-0.3203939	1732.14	TMEM208	transmembrane protein 208
101928589	0.075651	1.04E-03	0.0994	-3.280484	-0.3260811	514.99	LOC101928589	replaced by ID 84187
1376	0.076088	1.10E-03	0.0464	-3.262874	-0.151555	1079.17	CPT2	carnitine palmitoyltransferase 2
55686	0.076088	1.09E-03	0.1213	-3.266428	-0.3962296	332.63	MREG	melanoregulin
23593	0.076088	1.07E-03	0.0692	-3.270185	-0.2261365	3992.24	HEBP2	heme binding protein 2
2519	0.076088	1.10E-03	0.1018	-3.263387	-0.3320784	1562.02	FUCA2	alpha-L-fucosidase 2
6671	0.076088	1.09E-03	0.1219	3.267454	0.3982283	225.32	SP4	Sp4 transcription factor
105376286	0.076088	1.10E-03	0.0637	-3.263292	-0.2077676	70.01	LOC105376286	uncharacterized LOC105376286
55343	0.076088	1.09E-03	0.1481	-3.26746	-0.4840485	2818.1	SLC35C1	solute carrier family 35 member C1
6337	0.076088	1.09E-03	0.1005	-3.267371	-0.3282429	12085.29	SCNN1A	sodium channel epithelial 1 subunit alpha
6035	0.076088	1.09E-03	0.3377	-3.26669	-1.1030703	1098.29	RNASE1	"ribonuclease A family member 1, pancreatic"
326624	0.076088	1.10E-03	0.1726	-3.263952	-0.5634656	2246.47	RAB37	"RAB37, member RAS oncogene family"
284340	0.076088	1.09E-03	0.1437	-3.266421	-0.4694528	23008.08	CXCL17	C-X-C motif chemokine ligand 17
10945	0.076088	1.10E-03	0.0897	-3.264884	-0.2928508	4657.63	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
4664	0.076137	1.11E-03	0.0675	3.261774	0.2200396	2439.07	NAB1	NGFI-A binding protein 1
8407	0.076631	1.13E-03	0.1014	-3.257197	-0.330354	24176.97	TAGLN2	transgelin 2
254531	0.076631	1.12E-03	0.1603	-3.258806	-0.5223399	3961.23	LPCAT4	lysophosphatidylcholine acyltransferase 4
5794	0.076631	1.12E-03	0.3684	-3.257656	-1.2000337	1545.73	PTPRH	protein tyrosine phosphatase receptor type H
79654	0.0772	1.16E-03	0.0782	-3.247903	-0.25409	1226.96	HECTD3	HECT domain E3 ubiquitin protein ligase 3
7754	0.0772	1.16E-03	0.1287	3.248034	0.4180692	1345.38	ZNF204P	"zinc finger protein 204, pseudogene"
27044	0.0772	1.15E-03	0.065	-3.251988	-0.2113189	3492.34	SND1	staphylococcal nuclease and tudor domain containing 1
7295	0.0772	1.15E-03	0.1644	-3.252158	-0.53458	18105.74	TXN	thioredoxin
401647	0.0772	1.16E-03	0.3247	-3.248881	-1.0547626	209.24	GOLGA7B	golgin A7 family member B
10072	0.0772	1.15E-03	0.1117	-3.249971	-0.3629945	1572.77	DPP3	dipeptidyl peptidase 3
4645	0.0772	1.15E-03	0.1065	-3.251804	-0.3464249	4855.54	MYO5B	myosin VB
96610	0.0772	1.16E-03	0.0797	-3.249195	-0.2588595	485.16	BMS1P20	BMS1 pseudogene 20
3099	0.077391	1.18E-03	0.2219	-3.244753	-0.7199917	1839.85	HK2	hexokinase 2
400966	0.077391	1.18E-03	0.2651	3.244541	0.8601583	206.11	RGPD1	RANBP2 like and GRIP domain containing 1
104	0.077391	1.17E-03	0.1037	3.245937	0.3364452	197.68	ADARB1	adenosine deaminase RNA specific B1
105379377	0.077557	1.19E-03	0.3268	-3.24246	-1.0597738	15.98	LOC105379377	uncharacterized LOC105379377
81502	0.077557	1.19E-03	0.1299	-3.242172	-0.4210827	4968.97	HM13	histocompatibility minor 13
9414	0.07759	1.19E-03	0.0745	-3.240793	-0.2415788	5979.56	TJP2	tight junction protein 2
10783	0.07759	1.20E-03	0.1911	-3.23943	-0.6189966	1039.2	NEK6	NIMA related kinase 6
102723390	0.07759	1.20E-03	0.2248	3.239522	0.7281009	31.84	FRG1EP	"FSHD region gene 1 family member E, pseudogene"
7100	0.078691	1.22E-03	0.0889	3.234351	0.2876226	827.64	TLR5	toll like receptor 5
11015	0.078691	1.22E-03	0.164	-3.233674	-0.5303934	735.62	KDELR3	KDEL endoplasmic reticulum protein retention receptor 3
112267901	0.078971	1.24E-03	0.2689	-3.23053	-0.8686113	9.55	LOC112267901	uncharacterized LOC112267901
192134	0.078971	1.23E-03	0.4189	-3.231193	-1.3534383	788.28	B3GNT6	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6"
27076	0.078971	1.24E-03	0.3032	-3.230076	-0.9794619	696.16	LYPD3	LY6/PLAUR domain containing 3
101927854	0.079109	1.24E-03	0.1882	3.228718	0.6075907	23.17	THRB-AS2	THRB antisense RNA 2
56155	0.079458	1.25E-03	0.1315	3.226603	0.4244449	37.06	TEX14	"testis expressed 14, intercellular bridge forming factor"
112950	0.079474	1.26E-03	0.0866	-3.224952	-0.2791264	909.16	MED8	mediator complex subunit 8
9700	0.079474	1.26E-03	0.2144	-3.223993	-0.6911469	78.44	ESPL1	"extra spindle pole bodies like 1, separase"
146547	0.079474	1.26E-03	0.1258	-3.224428	-0.4055018	222.74	PRSS36	serine protease 36
253152	0.079862	1.28E-03	0.2169	-3.220067	-0.698586	52.94	EPHX4	epoxide hydrolase 4
1337	0.079862	1.28E-03	0.0612	-3.220452	-0.1971222	5986.32	COX6A1	cytochrome c oxidase subunit 6A1
7301	0.079862	1.28E-03	0.1564	-3.220606	-0.5036677	214.12	TYRO3	TYRO3 protein tyrosine kinase
6344	0.080136	1.29E-03	0.2331	3.218214	0.7500381	11.02	SCTR	secretin receptor
51114	0.080136	1.29E-03	0.0975	-3.217408	-0.3137921	1172.76	ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9
114771	0.080489	1.30E-03	0.2855	-3.215098	-0.9178694	15.64	PGLYRP3	peptidoglycan recognition protein 3
84321	0.080489	1.31E-03	0.0951	-3.2135	-0.3057537	844.5	THOC3	THO complex subunit 3
10434	0.080489	1.31E-03	0.0761	-3.212818	-0.2445369	1900.2	LYPLA1	lysophospholipase 1
374395	0.080489	1.31E-03	0.0563	-3.213082	-0.1808414	1405.12	TMEM179B	transmembrane protein 179B
100505869	0.080675	1.33E-03	0.372	3.210502	1.1944646	16.54	CFAP58-DT	CFAP58 divergent transcript
94015	0.080675	1.32E-03	0.1246	3.210799	0.3999282	94.22	TTYH2	tweety family member 2
10653	0.080712	1.33E-03	0.0749	-3.209547	-0.2403766	23117.52	SPINT2	"serine peptidase inhibitor, Kunitz type 2"
2720	0.080939	1.34E-03	0.0731	-3.20792	-0.2344297	1752.3	GLB1	galactosidase beta 1
51337	0.081237	1.35E-03	0.0933	-3.206046	-0.2992158	883.47	THEM6	thioesterase superfamily member 6
117157	0.08354	1.42E-03	0.4348	-3.190499	-1.3873494	32.21	SH2D1B	SH2 domain containing 1B
100009676	0.08354	1.43E-03	0.0666	-3.188488	-0.2124173	157.88	ZBTB11-AS1	ZBTB11 antisense RNA 1
105374285	0.08354	1.43E-03	0.2544	-3.189314	-0.8114465	94.79	LINC02038	long intergenic non-protein coding RNA 2038
105377271	0.08354	1.40E-03	0.2874	-3.194357	-0.9181795	19.96	LOC105377271	uncharacterized LOC105377271
10112	0.08354	1.43E-03	0.1634	-3.188312	-0.5211056	162.69	KIF20A	kinesin family member 20A
80177	0.08354	1.42E-03	0.2103	3.19077	0.6709984	767.53	MYCT1	MYC target 1
90956	0.08354	1.40E-03	0.0573	-3.19367	-0.1829734	933.87	ADCK2	aarF domain containing kinase 2
102724881	0.08354	1.40E-03	0.1975	-3.193927	-0.6308898	16.36	LOC102724881	
100129034	0.08354	1.41E-03	0.0909	-3.193075	-0.2901205	3043.61	LOC100129034	uncharacterized LOC100129034
115207	0.08354	1.43E-03	0.2041	3.188877	0.6509171	4008.3	KCTD12	potassium channel tetramerization domain containing 12
101927536	0.08354	1.39E-03	0.3503	3.195836	1.1194266	14.05	LOC101927536	uncharacterized LOC101927536
81610	0.08354	1.42E-03	0.149	-3.190302	-0.4753985	1387.08	FAM83D	family with sequence similarity 83 member D
100130256	0.083894	1.45E-03	0.2316	3.183682	0.7374607	26.83	LOC100130256	uncharacterized LOC100130256
6373	0.083894	1.45E-03	0.6346	-3.185018	-2.0213498	41.29	CXCL11	C-X-C motif chemokine ligand 11
767	0.083894	1.44E-03	0.2154	3.186286	0.6862723	336.84	CA8	carbonic anhydrase 8
5836	0.083894	1.46E-03	0.1335	-3.182358	-0.4249966	1604.96	PYGL	glycogen phosphorylase L
6123	0.083894	1.46E-03	0.1561	3.182746	0.4969254	25.79	RPL3L	ribosomal protein L3 like
105371129	0.083894	1.46E-03	0.0911	3.182992	0.2898911	70.86	LOC105371129	uncharacterized LOC105371129
80168	0.084431	1.48E-03	0.3631	3.179106	1.1541832	19.2	MOGAT2	monoacylglycerol O-acyltransferase 2
8100	0.084431	1.48E-03	0.1258	3.178948	0.3999339	2232.53	IFT88	intraflagellar transport 88
23400	0.08521	1.51E-03	0.1268	-3.173521	-0.4024777	2286.42	ATP13A2	ATPase cation transporting 13A2
79581	0.08521	1.51E-03	0.1365	-3.173285	-0.4332762	1062.32	SLC52A2	solute carrier family 52 member 2
7088	0.08521	1.51E-03	0.1315	-3.172864	-0.4173198	815.96	TLE1	"TLE family member 1, transcriptional corepressor"
196792	0.08521	1.52E-03	0.1193	-3.171642	-0.3785101	55.5	FAM24B	family with sequence similarity 24 member B
10970	0.08521	1.51E-03	0.1255	-3.173056	-0.3981025	2600.73	CKAP4	cytoskeleton associated protein 4
139221	0.08521	1.52E-03	0.2856	-3.171761	-0.9059975	23.61	PWWP3B	PWWP domain containing 3B
540	0.08557	1.53E-03	0.1128	-3.169648	-0.3574257	3226.09	ATP7B	ATPase copper transporting beta
728441	0.085573	1.53E-03	0.2268	3.168871	0.7186289	51.15	GGT2P	"gamma-glutamyltransferase 2, pseudogene"
25844	0.08569	1.55E-03	0.0537	-3.166082	-0.1701639	4086.94	YIPF3	Yip1 domain family member 3
10121	0.08569	1.56E-03	0.066	-3.164069	-0.2087129	2598.27	ACTR1A	actin related protein 1A
101928812	0.08569	1.55E-03	0.2097	3.165865	0.6639686	76.44	LINC02696	long intergenic non-protein coding RNA 2696
10567	0.08569	1.55E-03	0.1217	-3.165186	-0.3852883	2915.99	RABAC1	Rab acceptor 1
57168	0.08569	1.55E-03	0.2246	-3.164622	-0.7109102	182.84	ASPHD2	aspartate beta-hydroxylase domain containing 2
4204	0.08569	1.56E-03	0.0515	3.163918	0.1629113	2380.82	MECP2	methyl-CpG binding protein 2
55362	0.085943	1.57E-03	0.0934	-3.162308	-0.2953732	1930.13	TMEM63B	transmembrane protein 63B
839	0.08616	1.58E-03	0.0829	-3.16007	-0.2618249	417.2	CASP6	caspase 6
113220	0.08616	1.58E-03	0.3049	3.160206	0.9634473	15.4	KIF12	kinesin family member 12
4053	0.086652	1.59E-03	0.1634	3.15719	0.5157366	390.06	LTBP2	latent transforming growth factor beta binding protein 2
2525	0.086652	1.59E-03	0.2021	-3.156915	-0.6380928	4041.42	FUT3	fucosyltransferase 3 (Lewis blood group)
10094	0.086739	1.60E-03	0.0794	-3.155135	-0.250437	7576.17	ARPC3	actin related protein 2/3 complex subunit 3
342897	0.086739	1.60E-03	0.4057	-3.155147	-1.2800573	105.01	NCCRP1	"NCCRP1, F-box associated domain containing"
1960	0.087858	1.63E-03	0.5746	3.150651	1.8102598	189.51	EGR3	early growth response 3
7187	0.088232	1.64E-03	0.0409	3.14867	0.1289154	2203.4	TRAF3	TNF receptor associated factor 3
611	0.089165	1.66E-03	0.244	-3.144553	-0.7671429	21.99	OPN1SW	"opsin 1, short wave sensitive"
101926994	0.089165	1.67E-03	0.1207	-3.143381	-0.3795055	27.87	LOC101926994	uncharacterized LOC101926994
5347	0.089165	1.67E-03	0.1052	-3.143585	-0.3307883	497.5	PLK1	polo like kinase 1
101927469	0.089264	1.68E-03	0.1459	-3.142322	-0.4585076	20.94	LOC101927469	uncharacterized LOC101927469
5479	0.089448	1.68E-03	0.11	-3.140986	-0.3454993	6029.78	PPIB	peptidylprolyl isomerase B
10195	0.089573	1.69E-03	0.095	-3.139134	-0.2982037	894.11	ALG3	"ALG3 alpha-1,3- mannosyltransferase"
401546	0.089573	1.69E-03	0.1082	-3.139114	-0.3396314	2087.11	C9orf152	chromosome 9 open reading frame 152
292	0.089669	1.70E-03	0.072	-3.138072	-0.2259859	7882.82	SLC25A5	solute carrier family 25 member 5
5066	0.089679	1.71E-03	0.1335	-3.137312	-0.4187779	5277.64	PAM	peptidylglycine alpha-amidating monooxygenase
26508	0.089923	1.73E-03	0.2048	3.132387	0.6416109	80.26	HEYL	hes related family bHLH transcription factor with YRPW motif like
128077	0.089923	1.73E-03	0.0614	3.132315	0.1923746	533.01	LIX1L	limb and CNS expressed 1 like
599	0.089923	1.73E-03	0.036	-3.133297	-0.1126836	2685.94	BCL2L2	BCL2 like 2
30001	0.089923	1.72E-03	0.1104	-3.134502	-0.3460388	2575.79	ERO1A	endoplasmic reticulum oxidoreductase 1 alpha
100506436	0.089923	1.72E-03	0.0458	-3.134339	-0.1435032	641.44	SPAG5-AS1	SPAG5 antisense RNA 1
55520	0.089923	1.74E-03	0.0553	3.13219	0.173163	342.78	ELAC1	elaC ribonuclease Z 1
23042	0.090227	1.75E-03	0.0856	-3.130484	-0.2678821	6019.36	PDXDC1	pyridoxal dependent decarboxylase domain containing 1
10630	0.090406	1.82E-03	0.2208	3.117596	0.6882626	277.84	PDPN	podoplanin
51239	0.090406	1.83E-03	0.0529	-3.116403	-0.1647832	291.17	ANKRD39	ankyrin repeat domain 39
3627	0.090406	1.83E-03	0.5241	-3.115917	-1.6329999	190.6	CXCL10	C-X-C motif chemokine ligand 10
9871	0.090406	1.83E-03	0.1493	-3.116207	-0.4652638	1815.59	SEC24D	"SEC24 homolog D, COPII coat complex component"
105377732	0.090406	1.80E-03	0.2685	3.121406	0.8380855	23.95	LOC105377732	uncharacterized LOC105377732
100526836	0.090406	1.78E-03	0.1226	-3.1252	-0.3831681	2287.33	BLOC1S5-TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)
81567	0.090406	1.76E-03	0.1237	-3.128672	-0.3870011	2284.53	TXNDC5	thioredoxin domain containing 5
101928550	0.090406	1.80E-03	0.2578	3.12096	0.8044876	417.58	SMC2-DT	SMC2 divergent transcript
107984334	0.090406	1.81E-03	0.1133	3.119248	0.3534605	79.78	LOC107984334	uncharacterized LOC107984334
3359	0.090406	1.80E-03	0.5121	-3.121542	-1.5986218	23.48	HTR3A	5-hydroxytryptamine receptor 3A
23584	0.090406	1.77E-03	0.1873	-3.126123	-0.5856482	4823.02	VSIG2	V-set and immunoglobulin domain containing 2
51561	0.090406	1.81E-03	0.201	-3.119094	-0.6270616	100.24	IL23A	interleukin 23 subunit alpha
8437	0.090406	1.78E-03	0.252	-3.124688	-0.7874407	330.9	RASAL1	RAS protein activator like 1
26353	0.090406	1.79E-03	0.3216	-3.122514	-1.0043206	148.18	HSPB8	heat shock protein family B (small) member 8
121838	0.090406	1.82E-03	0.1177	3.118471	0.3670954	215.18	NRAD1	non-coding RNA in the aldehyde dehydrogenase 1A pathway
9787	0.090406	1.81E-03	0.2766	-3.120443	-0.8632591	65.89	DLGAP5	DLG associated protein 5
3494	0.090406	1.76E-03	0.5422	-3.127382	-1.6957439	140.17	IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker)
105370998	0.090406	1.77E-03	0.1386	-3.126317	-0.4332123	49.2	LOC105370998	uncharacterized LOC105370998
284233	0.090406	1.80E-03	0.2553	-3.122112	-0.7969884	191.32	CYP4F35P	"cytochrome P450 family 4 subfamily F member 35, pseudogene"
102724734	0.090406	1.83E-03	0.234	-3.115941	-0.7289918	17.32	LOC102724734	uncharacterized LOC102724734
7049	0.090499	1.86E-03	0.1517	3.112362	0.4722325	413.03	TGFBR3	transforming growth factor beta receptor 3
7173	0.090499	1.85E-03	0.3111	-3.114025	-0.968921	24.46	TPO	thyroid peroxidase
90550	0.090499	1.85E-03	0.1216	-3.113747	-0.3785927	1966.84	MCU	mitochondrial calcium uniporter
253827	0.090499	1.85E-03	0.2833	3.113393	0.8819179	106.52	MSRB3	methionine sulfoxide reductase B3
5831	0.090499	1.86E-03	0.232	-3.112213	-0.7221125	900.24	PYCR1	pyrroline-5-carboxylate reductase 1
51150	0.090762	1.87E-03	0.0856	-3.110003	-0.2662995	4091.94	SDF4	stromal cell derived factor 4
8692	0.090762	1.87E-03	0.1162	-3.110189	-0.3614521	1001.27	HYAL2	hyaluronidase 2
56521	0.090779	1.88E-03	0.2871	-3.109275	-0.8927957	314.57	DNAJC12	DnaJ heat shock protein family (Hsp40) member C12
85301	0.090968	1.89E-03	0.1566	3.106638	0.4866309	224.5	COL27A1	collagen type XXVII alpha 1 chain
144165	0.090968	1.89E-03	0.1983	3.106894	0.6161213	98.8	PRICKLE1	prickle planar cell polarity protein 1
4212	0.090968	1.89E-03	0.0964	3.107058	0.2996573	902.8	MEIS2	Meis homeobox 2
5874	0.090968	1.90E-03	0.1833	-3.105977	-0.5694225	1141.32	RAB27B	"RAB27B, member RAS oncogene family"
80854	0.091285	1.91E-03	0.11	-3.104282	-0.3416205	1994.17	SETD7	"SET domain containing 7, histone lysine methyltransferase"
1495	0.091483	1.92E-03	0.0869	-3.102977	-0.2696107	20555.94	CTNNA1	catenin alpha 1
7773	0.091585	1.92E-03	0.0568	3.101981	0.1762836	212.24	ZNF230	zinc finger protein 230
1347	0.092015	1.94E-03	0.0831	-3.099932	-0.2575336	4528.05	COX7A2	cytochrome c oxidase subunit 7A2
29943	0.092417	1.96E-03	0.3927	-3.096195	-1.2160144	624.83	PADI1	peptidyl arginine deiminase 1
2259	0.092417	1.96E-03	0.2217	3.096001	0.6862831	1491.25	FGF14	fibroblast growth factor 14
26040	0.092417	1.95E-03	0.1007	3.097495	0.3118788	381.15	SETBP1	SET binding protein 1
367	0.092417	1.96E-03	0.1558	3.096542	0.4824308	257.23	AR	androgen receptor
84804	0.093631	1.99E-03	0.105	-3.091423	-0.3245205	554.77	MFSD9	major facilitator superfamily domain containing 9
10099	0.093631	2.00E-03	0.079	-3.090813	-0.2442058	20629.97	TSPAN3	tetraspanin 3
3603	0.093874	2.01E-03	0.0875	3.08939	0.2704373	905.16	IL16	interleukin 16
54732	0.09411	2.02E-03	0.0849	-3.08799	-0.262105	5132.03	TMED9	transmembrane p24 trafficking protein 9
105379460	0.094243	2.02E-03	0.1689	-3.086842	-0.5213731	8.91	LOC105379460	uncharacterized LOC105379460
56270	0.094243	2.03E-03	0.0446	3.086265	0.1377038	6068.77	WDR45B	WD repeat domain 45B
