Updated.gene.symbol	logFC	P.Value
APBA2	-0.1710231	0.188
APBA3	-0.0600156	0.259
APBB1	0.0931656	0.29
APBB1IP	0.2262349	0.365
APBB2	0.1503554	0.0692
APBB3	0.3105589	0.000577
APC	-0.0530823	0.345
APC2	-0.0506326	0.485
APCDD1	-0.0246243	0.72
APEH	-0.1139103	0.0256
APELA	0.410712	0.19
APEX1	-0.1899657	1.93e-05
APEX2	-0.0317419	0.512
APH1A	-0.1609687	0.00431
APH1B	0.0868322	0.259
API5	-0.1260124	0.00021
APIP	-0.2134283	0.00473
APLF	-0.128521	0.111
APLP1	0.1024451	0.646
APLP2	-0.0759546	0.129
APMAP	-0.0583784	0.214
APOA1-AS	0.6678513	0.000776
APOB	0.3218951	0.176
APOBEC2	0.2455824	0.0366
APOBEC3A	-0.31979	0.338
APOBEC3B	-0.2159193	0.314
APOBEC3B-AS1	-0.2895441	0.281
APOBEC3C	-0.1256886	0.0563
APOBEC3D	0.1360218	0.077
APOBEC3F	0.0266577	0.664
APOBEC3G	-0.0114727	0.906
APOBEC3H	-0.1633769	0.233
APOBEC4	-0.1579163	0.0595
APOBR	-0.0385488	0.824
APOC1	0.2925298	0.542
APOC2	0.7417796	0.0536
APOC4-APOC2	0.7377828	0.0508
APOD	-0.1666703	0.6
APOE	0.2441997	0.588
APOL1	-0.1367997	0.112
APOL2	-0.1117458	0.163
APOL3	-0.0985931	0.465
APOL4	-0.2891899	0.228
APOL6	-0.2497675	0.0315
APOLD1	-0.1532503	0.0986
APOM	-0.0341529	0.514
APOO	-0.2892755	7.93e-05
APOOL	-0.0512069	0.344
APP	-0.0495415	0.343
APPAT	0.3997014	0.0215
APPBP2	-0.0690596	0.0775
APPL1	0.0296289	0.578
APPL2	-0.0795425	0.497
APRG1	0.3529992	0.00741
APRT	-0.2116898	0.00346
APTR	-0.0322398	0.472
APTX	-0.0493399	0.331
AQP1	0.2525033	0.0313
AQP10	-0.4629583	0.00399
AQP11	0.181366	0.0173
AQP2	-0.1091257	0.522
AQP3	-0.2303704	0.0126
AQP4	0.3398872	0.00463
AQP4-AS1	0.1553849	0.195
AQP5	-0.2574011	0.0408
AQP5-AS1	-0.2921206	0.00698
AQP6	0.253726	0.0916
AQP7	0.2094115	0.0824
AQP7P1	0.1341581	0.628
AQP7P3	-0.3018442	0.236
AQP9	-0.166008	0.708
AQR	-0.0643757	0.133
AR	0.0726671	0.485
ARAF	0.0146146	0.82
ARAP1	0.0718714	0.101
ARAP1-AS2	0.1238578	0.025
ARAP2	0.0712612	0.209
ARAP3	0.2932364	0.00272
ARCN1	-0.1338823	0.016
AREG	-0.3595076	0.00411
AREL1	-0.0626565	0.0178
ARF1	-0.1717722	0.00147
ARF3	-0.0960691	0.0587
ARF4	-0.3388807	0.000318
ARF4-AS1	-0.1023569	0.24
ARF5	-0.2246442	0.000898
ARF6	-0.1519888	0.0141
ARFGAP1	0.0939292	0.166
ARFGAP2	-0.0108637	0.682
ARFGAP3	-0.1278437	0.0915
ARFGEF1	-0.0894814	0.0695
ARFGEF1-DT	0.1258053	0.202
ARFGEF2	-0.0474465	0.34
ARFGEF3	0.1492604	0.125
ARFIP1	-0.1084926	0.0203
ARFIP2	-0.0266374	0.695
ARFRP1	-0.0410032	0.406
ARG1	-0.0814129	0.639
ARG2	-0.266184	0.000101
ARGLU1	0.2359862	0.0212
ARHGAP1	0.0194201	0.727
ARHGAP10	0.2448849	0.347
ARHGAP11A	-0.135959	0.189
ARHGAP11A-DT	0.3050158	0.00466
ARHGAP11A-SCG5	-0.1966287	0.272
ARHGAP11B	0.1236105	0.337
ARHGAP11B-DT	0.3142369	0.000365
ARHGAP12	-0.0557819	0.18
ARHGAP15	-0.0427227	0.846
ARHGAP17	0.0633947	0.249
ARHGAP18	-0.1368815	0.0834
ARHGAP19	0.0624069	0.156
ARHGAP19-SLIT1	-0.0436846	0.652
ARHGAP20	-0.0305192	0.823
ARHGAP21	0.0899523	0.0186
ARHGAP22	-0.0426648	0.675
ARHGAP23	-0.1764432	0.105
ARHGAP24	0.0853623	0.136
ARHGAP25	0.0425118	0.824
ARHGAP26	-0.0934722	0.356
ARHGAP27	0.0984747	0.0966
ARHGAP27P1	0.2644087	0.0114
ARHGAP27P1-BPTFP1-KPNA2P3	0.3647743	0.000363
ARHGAP27P2	-0.8290698	0.0168
ARHGAP28	0.0987149	0.526
ARHGAP29	0.0540997	0.584
ARHGAP30	0.0708619	0.499
ARHGAP31	-0.2526066	0.141
ARHGAP32	0.0728755	0.206
ARHGAP33	0.3245273	0.0762
ARHGAP35	-0.0480855	0.392
ARHGAP39	0.1198663	0.0986
ARHGAP4	0.0729789	0.538
ARHGAP40	0.3951699	0.14
ARHGAP42	0.0513073	0.44
ARHGAP42-AS1	0.0318983	0.69
ARHGAP44	0.0848855	0.147
ARHGAP45	0.0233098	0.75
ARHGAP5	-0.0834275	0.186
ARHGAP5-AS1	-0.0638142	0.242
ARHGAP6	0.369861	0.0152
ARHGAP8	-0.0093176	0.928
ARHGAP9	0.1231522	0.448
ARHGDIA	-0.1147807	0.12
ARHGDIB	-0.0863098	0.602
ARHGEF1	0.1732839	0.0272
ARHGEF10	0.2636639	0.0363
ARHGEF10L	0.1066022	0.239
ARHGEF11	0.1295323	0.000962
ARHGEF12	-0.0182864	0.713
ARHGEF16	-0.1195129	0.335
ARHGEF17	0.1982732	0.000907
ARHGEF17-AS1	0.1336713	0.167
ARHGEF18	0.0333365	0.442
ARHGEF19	-0.0108943	0.918
ARHGEF2	0.3092869	0.000861
ARHGEF2-AS1	0.4837991	0.00519
ARHGEF2-AS2	0.440835	0.0015
ARHGEF25	0.6304257	0.00227
ARHGEF26	0.2257441	0.0496
ARHGEF26-AS1	0.1024873	0.183
ARHGEF28	0.0475421	0.369
ARHGEF3	-0.1651017	0.0617
ARHGEF33	0.2675876	0.0288
ARHGEF34P	-0.0034771	0.974
ARHGEF35	-0.0810541	0.507
ARHGEF35-AS1	0.0768641	0.545
ARHGEF37	0.0612854	0.253
ARHGEF38	0.1260495	0.107
ARHGEF39	-0.0399281	0.469
ARHGEF4	0.0122492	0.768
ARHGEF40	0.0391027	0.552
ARHGEF5	-0.0195794	0.798
ARHGEF6	0.068323	0.397
ARHGEF7	0.1143577	0.0511
ARHGEF9	0.1212666	0.0207
ARID1A	0.1474474	0.00152
ARID1B	0.0843531	0.0348
ARID2	0.0047015	0.924
ARID3A	0.245101	0.142
ARID3B	0.0618708	0.203
ARID4A	0.0303914	0.635
ARID4B	0.0197122	0.652
ARID5A	0.023169	0.881
ARID5B	-0.1220214	0.0751
ARIH1	-0.0409465	0.154
ARIH2	0.1504709	0.00308
ARIH2OS	0.0052386	0.909
ARL1	-0.237751	7.88e-05
ARL10	0.1188063	0.338
ARL11	-0.3890985	0.0441
ARL13A	0.3518543	0.0111
ARL13B	-0.004928	0.938
ARL14EP	-0.1427024	0.00181
ARL14EP-DT	-0.0941764	0.689
ARL15	-0.1485252	0.0772
ARL16	-0.0406796	0.569
ARL17A	0.2799119	0.0163
ARL17B	0.2245091	0.0343
ARL2	-0.106534	0.138
ARL2-SNX15	-0.0527495	0.371
ARL2BP	-0.0883914	0.0347
ARL3	-0.2122802	0.0115
ARL4A	-0.1464817	0.00715
ARL4C	-0.1364696	0.257
ARL4D	-0.3798225	0.0294
ARL5A	-0.1711652	0.0116
ARL5B	-0.1531604	0.0197
ARL6	-0.0358738	0.546
ARL6IP1	-0.1871762	0.000343
ARL6IP4	-0.2469189	0.000294
ARL6IP5	-0.1464849	0.0169
ARL6IP6	0.039302	0.501
ARL8A	-0.0798459	0.147
ARL8B	-0.127308	0.0142
ARL9	0.0731717	0.416
ARMC1	-0.1790618	0.000777
ARMC10	-0.1461109	0.00241
ARMC12	0.3708256	0.0387
ARMC2	0.1887899	0.0225
ARMC2-AS1	0.6339237	0.00221
ARMC3	-0.0424804	0.456
ARMC5	-0.0126501	0.806
ARMC6	-0.1013574	0.0285
ARMC7	-0.0128893	0.835
ARMC8	-0.0414384	0.15
ARMC9	0.0754283	0.126
ARMCX1	0.2202596	0.0408
ARMCX2	-0.1099111	0.276
ARMCX3	-0.2630352	0.0133
ARMCX4	0.4536825	0.000234
ARMCX5	-0.0918001	0.0239
ARMCX5-GPRASP2	-0.0076284	0.888
ARMCX6	-0.2335878	0.0193
ARMH1	0.2175479	0.0233
ARMH2	-0.0157799	0.956
ARMH3	-0.0494775	0.124
ARMH4	0.1780834	0.224
ARMT1	-0.1218933	0.0579
ARNT	0.0718913	0.191
ARNT2	-0.0008908	0.995
ARPC1A	-0.1386407	0.0126
ARPC1B	-0.0784819	0.406
ARPC2	-0.1810796	0.0135
ARPC3	-0.2796938	0.000384
ARPC4	-0.1746454	0.0271
ARPC4-TTLL3	0.3050917	8.83e-05
ARPC5	-0.171945	0.131
ARPC5L	-0.1307087	0.0243
ARPIN	-0.0089027	0.871
ARPIN-AP3S2	-0.1633038	0.0157
ARPP19	-0.1586205	0.000968
ARR3	0.4422827	0.00311
ARRB1	0.1845465	0.0653
ARRB2	0.0800439	0.525
ARRDC1	0.0573649	0.22
ARRDC1-AS1	0.0029367	0.949
ARRDC2	0.0505271	0.558
ARRDC3	-0.182487	0.0122
ARRDC3-AS1	0.03169	0.656
ARRDC4	0.226859	0.00407
ARRDC5	-0.0408781	0.552
ARSA	0.0999397	0.21
ARSB	0.0409185	0.764
ARSD	0.0830982	0.307
ARSD-AS1	0.1149284	0.17
ARSG	0.1026815	0.171
ARSJ	-0.2245042	0.0272
ARSK	-0.1219219	0.0223
ARSL	0.2746818	0.0576
ART5	0.1934388	0.307
ARTN	-0.6681379	0.0245
ARV1	-0.171392	0.00269
ARVCF	0.1918968	0.00225
ARX	0.1019762	0.319
AS3MT	0.2894412	0.00323
ASAH1	-0.1103035	0.194
ASAH1-AS1	-0.0003344	0.996
ASAH2	-0.1003729	0.148
ASAH2B	-0.1783373	0.00821
ASAP1	0.1149242	0.338
ASAP2	-0.1451104	0.0689
ASAP3	-0.0545612	0.41
ASB1	0.1827967	0.00326
ASB12	0.1968339	0.327
ASB13	-0.0894157	0.112
ASB14	0.3482975	0.00275
ASB16	0.3448088	5.4e-05
ASB16-AS1	0.2233085	0.000195
ASB2	-0.1770897	0.321
ASB3	-0.0377398	0.268
ASB4	-0.0488198	0.775
ASB6	-0.0147986	0.638
ASB7	-0.0879048	0.0096
ASB8	-0.0815193	0.0252
ASB9	0.0985971	0.432
ASB9P1	0.5325155	0.0115
ASCC1	-0.029674	0.409
ASCC2	0.0663607	0.301
ASCC3	-0.1330057	0.0332
ASCL1	-0.2446428	0.307
ASCL2	-0.0630433	0.644
ASCL3	-0.3636853	0.13
ASDURF	-0.1024474	0.144
ASF1A	-0.1576705	0.0746
ASF1B	-0.293386	0.0619
ASGR1	-0.080715	0.719
ASGR2	0.2966921	0.0297
ASH1L	0.088576	0.231
ASH1L-AS1	0.0432031	0.527
ASH2L	-0.1143674	0.00308
ASIC1	0.0449962	0.723
ASIC2	-0.5489401	0.0286
ASIC3	0.4519619	0.00207
ASL	0.0058416	0.917
ASMT	0.249391	1.35e-06
ASMTL	-0.0559996	0.346
ASMTL-AS1	0.3058815	0.0321
ASNS	0.1123772	0.319
ASNSD1	-0.1110716	0.0335
ASPA	0.0632044	0.78
ASPDH	0.5934025	6.97e-05
ASPG	-0.1268425	0.531
ASPH	-0.0964343	0.451
ASPHD1	0.1223305	0.163
ASPHD2	-0.0955237	0.554
ASPM	-0.1827864	0.368
ASPRV1	0.0901886	0.314
ASPSCR1	-0.0549771	0.401
ASRGL1	-0.3346489	0.188
ASS1	-0.3716885	0.00186
ASTE1	0.0114517	0.724
ASTL	0.1743769	0.436
ASTN1	-0.0215069	0.909
ASTN2	0.1465915	0.331
ASXL1	0.175468	0.000309
ASXL2	-0.0140505	0.838
ASXL3	0.1756734	0.0946
ATAD1	-0.1518956	0.000119
ATAD2	-0.0215638	0.869
ATAD2B	0.1644987	0.023
ATAD3A	-0.0278122	0.567
ATAD3B	0.0991025	0.317
ATAD3C	-0.0828852	0.33
ATAD5	0.226484	0.0154
ATAT1	0.3140834	0.000425
ATE1	-0.1022319	0.0247
ATE1-AS1	-0.0039541	0.98
ATF1	-0.0372476	0.553
ATF2	-0.0773529	0.121
ATF3	-0.4346293	0.00453
ATF4	-0.1505606	0.103
ATF5	0.0293053	0.696
ATF6	-0.1403868	0.00155
ATF6-DT	-0.1033155	0.483
ATF6B	0.0402074	0.264
ATF7	0.1174039	0.012
ATF7-NPFF	0.1630882	0.0103
ATF7IP	0.0232242	0.711
ATF7IP2	0.2938125	0.0341
ATG10	-0.0990764	0.137
ATG101	-0.1993888	0.00851
ATG12	-0.0319995	0.32
ATG13	-0.0814489	0.0815
ATG14	0.1628486	0.000645
ATG16L1	-0.0346539	0.274
ATG16L2	0.3260616	0.00191
ATG2A	0.0732085	0.0667
ATG2B	0.1710743	0.00272
ATG3	-0.1764353	0.00227
ATG4A	-0.1573982	0.00608
ATG4B	0.1371159	0.039
ATG4C	-0.1255893	0.0406
ATG4D	-0.1017334	0.135
ATG5	-0.1712463	0.000181
ATG7	-0.0347164	0.22
ATG9A	-0.0014691	0.985
ATG9B	0.1557191	0.139
ATIC	-0.0773226	0.074
ATL1	-0.0568849	0.395
ATL2	-0.045779	0.315
ATL3	-0.1724211	0.0224
ATM	0.1221993	0.119
ATMIN	-0.1107985	0.00517
ATN1	0.1824706	0.00177
ATOH7	0.1519724	0.46
ATOH8	0.1942592	0.226
ATOSA	0.0140135	0.7
ATOSB	0.056626	0.468
ATOX1	-0.3220073	0.000286
ATP10A	0.3041045	0.1
ATP10B	-0.2809319	0.265
ATP10D	-0.0516593	0.428
ATP11A	0.1677196	0.0922
ATP11B	-0.1051129	0.0328
ATP11C	-0.0008111	0.989
ATP12A	-0.0826053	0.608
ATP13A1	0.1092163	0.00752
ATP13A2	-0.0592226	0.507
ATP13A3	-0.0499615	0.452
ATP13A3-DT	-0.0267178	0.815
ATP13A4	0.269648	0.064
ATP13A4-AS1	0.3925431	0.0601
ATP13A5	-0.3215235	0.252
ATP13A5-AS1	-0.2126648	0.465
ATP1A1	-0.0701503	0.141
ATP1A1-AS1	-0.0542244	0.207
ATP1B1	-0.191224	0.00221
ATP1B3	-0.3182878	0.0126
ATP23	-0.1472893	0.107
ATP2A1	0.3481452	0.000689
ATP2A1-AS1	0.14191	0.184
ATP2A2	0.0592687	0.309
ATP2A3	-0.060383	0.583
ATP2B1	-0.061207	0.349
ATP2B1-AS1	-0.0091588	0.921
ATP2B3	0.5028065	0.0859
ATP2B4	0.0361856	0.581
ATP2C1	-0.0807086	0.0484
ATP2C2	0.0513609	0.437
ATP2C2-AS1	0.1291658	0.131
ATP4B	0.3412403	0.223
ATP5F1A	-0.1630893	9.17e-05
ATP5F1B	-0.2249444	1.13e-06
ATP5F1C	-0.2414871	1.24e-05
ATP5F1D	-0.3013994	0.000186
ATP5F1E	-0.3449732	8.8e-05
ATP5IF1	-0.0966371	0.0956
ATP5MC1	-0.3021019	0.000255
ATP5MC2	-0.2600135	1.19e-05
ATP5MC3	-0.2910499	2.31e-06
ATP5ME	-0.3703277	5.99e-05
ATP5MF	-0.2912982	7.59e-05
ATP5MF-PTCD1	-0.195	0.000208
ATP5MG	-0.2930933	4.77e-06
ATP5MJ	-0.3317194	3.47e-05
ATP5MK	-0.3384073	4.38e-06
ATP5PB	-0.2524646	2.87e-05
ATP5PD	-0.2991006	2.8e-06
ATP5PF	-0.2902747	4.58e-05
ATP5PO	-0.334143	1.22e-05
ATP6	-0.0485433	0.681
ATP6AP1	-0.003412	0.944
ATP6AP1-DT	-0.1420654	0.0744
ATP6AP1L	0.3217553	0.000482
ATP6AP2	-0.152825	0.00603
ATP6V0A1	0.0829862	0.248
ATP6V0A2	0.0107647	0.764
ATP6V0A4	-0.024849	0.897
ATP6V0B	-0.1932288	0.0392
ATP6V0C	-0.1478128	0.0452
ATP6V0D1	-0.1052517	0.0742
ATP6V0D1-DT	0.2264906	0.00159
ATP6V0D2	-0.2701491	0.412
ATP6V0E1	-0.2115183	0.00671
ATP6V0E2	-0.1814562	0.0279
ATP6V0E2-AS1	0.0190073	0.838
ATP6V1A	-0.12466	0.0231
ATP6V1B1	0.2684922	0.19
ATP6V1B2	-0.0181399	0.848
ATP6V1C1	-0.0884686	0.0351
ATP6V1C2	-0.1049042	0.181
ATP6V1D	-0.220665	0.000458
ATP6V1E1	-0.2651999	0.000183
ATP6V1E2	0.0245374	0.789
ATP6V1F	-0.2098607	0.00923
SPMIP1	-0.0034065	0.975
ATP6V1G1	-0.2609561	3.17e-05
ATP6V1G2	0.2611039	0.0369
ATP6V1G2-DDX39B	0.0636054	0.0712
ATP6V1G3	-0.3173671	0.182
ATP6V1H	-0.1201431	0.0417
ATP7A	-0.0160543	0.826
ATP7B	-0.0957793	0.397
ATP8	-0.040982	0.719
ATP8A1	0.2128649	0.0559
ATP8A2	0.0136899	0.939
ATP8B1	-0.1721513	0.00773
ATP8B1-AS1	-0.1109079	0.0808
ATP8B2	0.0313726	0.74
ATP8B3	0.276981	0.245
ATP8B4	0.0978944	0.175
ATP8B5P	0.2308173	0.0874
ATP9A	-0.0020455	0.972
ATP9B	0.0597861	0.201
ATPAF1	-0.1775744	0.00154
ATPAF2	0.0808904	0.214
ATPSCKMT	-0.0392653	0.348
ATR	0.0228626	0.628
ATRAID	-0.2317219	4.83e-05
ATRIP	-0.0342953	0.564
ATRIP-TREX1	-0.0421438	0.481
ATRN	-0.0501145	0.315
ATRX	-0.0010098	0.987
ATXN1	0.1238395	0.00755
ATXN1-AS1	0.1051477	0.106
ATXN10	-0.1510216	0.00276
ATXN1L	-0.0151961	0.72
ATXN2	0.1650728	0.00249
ATXN2-AS	-0.2638319	0.0973
ATXN2L	0.2307948	4.87e-05
ATXN3	0.0610705	0.218
ATXN7	0.1583925	0.0172
ATXN7L1	0.1277216	0.121
ATXN7L2	0.2090419	0.0189
ATXN7L3	-0.0321632	0.408
ATXN7L3-AS1	0.1282206	0.0821
ATXN7L3B	-0.0304719	0.474
AUH	-0.0099566	0.737
AUNIP	-0.0257272	0.453
AUP1	-0.0617705	0.393
AURKA	-0.1569471	0.117
AURKAIP1	-0.2456636	0.000349
AURKAP1	0.2611516	0.0936
AURKB	-0.0991492	0.624
AURKC	0.3105805	0.0202
AUTS2	0.0588489	0.34
AVEN	0.121773	0.369
AVIL	0.480174	1.52e-05
AVL9	0.0108075	0.746
AVPI1	-0.2351233	0.0948
AVPR1A	0.5928489	0.231
AVPR2	0.0213047	0.895
AXDND1	0.5227876	1.77e-05
AXIN1	-0.0254111	0.482
AXIN2	-0.1106462	0.0983
AXL	0.0387579	0.824
AZGP1	-0.478176	0.145
AZI2	-0.1001311	0.00676
AZIN1	-0.0708413	0.298
AZIN2	0.037532	0.519
AZU1	-0.0110226	0.955
B2M	-0.2770201	0.0338
B3GALNT1	-0.1132415	0.273
B3GALNT2	-0.018852	0.707
B3GALT2	-0.0013103	0.993
B3GALT4	-0.1377945	0.0112
B3GALT5	-0.2394368	0.496
B3GALT5-AS1	-0.366539	0.316
B3GALT6	-0.1359441	0.0169
B3GALT9	-0.1173768	0.0275
B3GAT1	0.0617194	0.785
B3GAT1-DT	0.4658774	0.178
B3GAT2	-0.2185396	0.00987
B3GAT3	-0.057469	0.297
B3GLCT	-0.1364636	0.00263
B3GNT2	-0.2540159	0.000755
B3GNT3	-0.1850141	0.105
B3GNT4	-0.1494639	0.00507
B3GNT5	0.0210217	0.702
B3GNT6	-0.4866734	0.305
B3GNT7	-0.0744432	0.313
B3GNT8	-0.0060865	0.955
B3GNT9	-0.1584875	0.011
B3GNTL1	0.157557	0.0658
B4GALNT2	-0.2897118	0.17
B4GALNT3	0.0499395	0.395
B4GALNT4	-0.0994446	0.629
B4GALT1	-0.1039318	0.067
B4GALT1-AS1	-0.1463505	0.0417
B4GALT2	-0.3437077	0.00315
B4GALT3	-0.0068796	0.898
B4GALT4	-0.178144	0.112
B4GALT4-AS1	-0.2470613	0.0312
B4GALT5	-0.2492333	0.00362
B4GALT6	-0.1981626	0.169
B4GALT7	-0.0688066	0.272
B4GAT1	0.0746983	0.278
B4GAT1-DT	0.1623672	0.0183
B9D1	0.0715762	0.222
B9D2	-0.1630404	0.0127
BAALC	-0.3175999	0.139
BAALC-AS1	0.0058225	0.943
BAALC-AS2	-0.3677275	0.00394
BABAM1	-0.1713978	0.00638
BABAM2	-0.0983247	0.0685
BABAM2-AS1	-0.019582	0.808
BACE1	0.1799584	0.00168
BACE1-AS	0.2801933	0.000295
BACE2	-0.3194605	0.00615
BACH1	-0.0668266	0.553
BACH2	0.0127328	0.956
BAD	-0.2729596	0.000814
BAG1	-0.3602723	0.000123
BAG2	-0.1463555	0.0339
BAG3	-0.0997195	0.175
BAG4	-0.0692581	0.192
BAG5	-0.1545618	8.17e-05
BAG6	0.0419933	0.243
BAHCC1	0.0127348	0.876
BAHD1	0.016589	0.589
BAIAP2	-0.0187287	0.795
BAIAP2-DT	-0.0722255	0.25
BAIAP2L1	0.0370735	0.52
BAIAP2L2	0.4346062	0.000631
BAIAP3	0.1216467	0.285
BAK1	-0.0963326	0.334
BAMBI	-0.0461725	0.655
BANF1	-0.1192938	0.0269
BANK1	-0.0957063	0.553
BANP	0.1247215	0.000847
BAP1	0.0548934	0.193
BARD1	-0.1349554	0.16
BARX2	-0.0730278	0.423
BASP1	-0.1302034	0.0833
BASP1-AS1	0.3078347	0.0198
BASP1P1	-0.141449	0.689
BATF	-0.1419866	0.371
BATF2	-0.3474542	0.00643
BATF3	0.1745112	0.322
BAX	-0.0736646	0.325
BAZ1A	0.0431703	0.373
BAZ1A-AS1	-0.076803	0.218
BAZ1B	0.0144304	0.72
BAZ2A	0.1875321	0.00123
BAZ2B	0.0974837	0.154
BAZ2B-AS1	-0.0603566	0.237
BBC3	-0.0288428	0.672
BBIP1	-0.0872791	0.107
BBLN	-0.3207358	0.000131
BBOF1	-0.0034219	0.95
BBOX1	-0.1849469	0.0646
BBOX1-AS1	-0.2962341	0.218
BBS1	0.0592005	0.171
BBS10	-0.0351678	0.513
BBS12	-0.1303717	0.0214
BBS2	0.0038063	0.93
BBS4	-0.0331142	0.571
BBS5	-0.0096475	0.821
BBS7	-0.0486952	0.426
BBS9	-0.0375585	0.516
BBX	-0.0685277	0.237
BCAM	-0.070394	0.649
BCAN	-0.4164551	0.306
BCAN-AS1	-0.3716852	0.405
BCAP29	-0.1771028	0.000856
BCAP31	-0.1111734	0.0502
BCAR1	-0.0234901	0.641
BCAR3	0.0328462	0.484
BCAR3-AS1	0.2475246	0.00384
BCAS1	0.0014116	0.983
BCAS2	-0.2149671	0.000185
BCAS3	-0.0504432	0.446
BCAS4	-0.0012026	0.986
BCAT1	-0.0420716	0.886
BCAT2	-0.0854778	0.327
BCCIP	-0.200867	3.88e-05
BCDIN3D	-0.1042045	0.0213
BCDIN3D-AS1	0.0237249	0.524
BCKDHA	-0.096702	0.0409
BCKDHB	-0.08686	0.0893
BCKDK	-0.0305974	0.631
BCL10	-0.153935	0.059
BCL10-AS1	-0.0295226	0.709
BCL11A	-0.0495439	0.635
BCL11B	-0.039553	0.758
BCL2	-0.029698	0.794
BCL2A1	-0.0446605	0.903
BCL2L1	-0.0565062	0.274
BCL2L10	-0.262488	0.126
BCL2L11	-0.0431174	0.342
BCL2L12	0.0807101	0.099
BCL2L13	-0.1359559	0.165
BCL2L14	-0.3857104	0.00356
BCL2L15	-0.354287	0.0309
BCL2L2	-0.0065867	0.85
BCL2L2-PABPN1	0.0209103	0.572
BCL3	-0.3236995	0.0247
BCL6	0.2803018	0.00143
BCL7A	0.0135382	0.826
BCL7B	-0.1173237	0.0194
BCL7C	-0.1729654	0.0013
BCL9	0.0957217	0.156
BCL9L	0.3177396	1.06e-05
BCLAF1	0.0096706	0.814
BCLAF3	0.1208836	0.0224
BCO1	-0.0272659	0.883
BCO2	0.2401421	0.00658
BCOR	0.0878003	0.199
BCORL1	0.1225548	0.0763
BCORP1	0.1940059	0.697
BCR	-0.0867921	0.171
BCRP2	0.2052236	0.149
BCRP3	0.3490113	0.00941
BCS1L	0.169696	0.0121
BCYRN1	0.1977856	0.224
BDH1	-0.0063679	0.953
BDH2	-0.1901463	0.0212
BDKRB1	0.0609651	0.635
BDKRB2	-0.1102791	0.172
BDNF	0.0670057	0.511
BDNF-AS	-0.0203371	0.7
BDP1	0.0978757	0.252
BEAN1	0.6191168	2.35e-05
BECN1	-0.0874968	0.0198
BEGAIN	0.2757046	0.128
BEND3	-0.040959	0.614
BEND3P3	0.1516596	0.194
BEND5	-0.0375871	0.647
BEND7	0.0545937	0.189
BEST1	-0.1645573	0.344
BEST3	0.1738856	0.363
BEST4	0.5874617	0.00257
BET1	-0.1257693	0.0621
BET1L	-0.0904409	0.0772
BEX1	-0.1330926	0.589
BEX2	-0.3212942	0.00703
BEX3	-0.364522	0.00121
BEX4	-0.2228834	0.0125
BEX5	-0.2060455	0.438
BFAR	-0.0746683	0.0537
BFSP1	-0.1123295	0.313
BGLAP	0.1013508	0.378
BGN	0.6104093	0.0551
BHLHA15	-0.5166839	0.0324
BHLHE40	-0.2420305	0.0583
BHLHE40-AS1	-0.1669279	0.0872
BHLHE41	0.1459803	0.165
BHMT	0.2701104	0.0385
BHMT2	0.4435406	0.147
BICC1	0.1202638	0.289
BICD1	0.0198758	0.874
BICD2	-0.0066654	0.893
BICDL1	-0.0292562	0.818
BICDL2	0.1609968	0.0113
BICRA	0.1860812	0.000306
BICRAL	0.0900503	0.0207
BID	-0.1938194	0.0169
BIK	-0.1853884	0.0196
BIN1	0.0404151	0.621
BIN2	0.0241654	0.891
BIN3	0.0776256	0.191
BIN3-IT1	0.4757746	0.0555
BIRC2	-0.0040734	0.904
BIRC3	-0.1104995	0.541
BIRC5	-0.2406456	0.249
BIRC6	0.0963737	0.264
BISPR	0.0341403	0.851
BIVM	-0.0487559	0.17
BIVM-ERCC5	-0.0139372	0.626
BLACAT1	-0.1242681	0.509
BLCAP	-0.114711	0.0526
BLK	0.1661382	0.481
BLM	-0.1042707	0.253
BLMH	-0.0992813	0.0434
BLNK	-0.0656343	0.413
BLOC1S1	-0.2715274	0.000484
BLOC1S1-RDH5	-0.2242897	0.00109
BLOC1S2	-0.1519151	0.0391
BLOC1S3	0.0186656	0.741
BLOC1S4	-0.1418983	0.0199
BLOC1S5	-0.1372554	0.00565
BLOC1S5-TXNDC5	-0.2397777	0.0202
BLOC1S6	-0.1175868	0.017
BLTP1	0.1222135	0.142
BLTP2	-0.0575769	0.168
BLTP3A	0.0342553	0.566
BLTP3B	-0.0474565	0.494
BLVRA	-0.1870833	0.00424
BLVRB	-0.2389059	0.0373
BLZF1	-0.0779208	0.076
BMAL1	0.1584737	0.0947
BMAL2	-0.25905	0.112
BMAL2-AS1	-0.3958433	0.0325
BMERB1	-0.0441934	0.601
BMF	-0.068077	0.473
BMI1	-0.0238253	0.712
BMP1	-0.0258882	0.879
BMP15	-0.2858945	0.106
BMP2	-0.1236819	0.521
BMP2K	-0.0068591	0.9
BMP3	-0.0702403	0.404
BMP4	0.0314344	0.863
BMP5	0.1436825	0.655
BMP6	-0.1814734	0.251
BMP7	-0.5074806	0.0235
BMP8A	0.5460012	3.99e-05
BMP8B	0.3459968	0.00906
BMPER	0.2904057	0.332
BMPR1A	-0.057028	0.364
BMPR1B	-0.1506915	0.158
BMPR1B-DT	-0.239103	0.0339
BMPR2	-0.006306	0.921
BMS1	-0.0491647	0.0684
BMS1P1	0.5554609	0.000214
BMS1P14	-0.0760243	0.672
BMS1P2	0.5098075	0.00324
BMS1P2-AGAP9	0.4111213	0.00579
BMS1P20	0.0779693	0.175
