ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
1615	0.00105	1.15E-05	0.0422	-4.3860333	-0.1850666	1690.58	DARS1	aspartyl-tRNA synthetase 1
107985388	0.00105	1.16E-05	0.0612	4.3853452	0.2682497	98.63	LOC107985388	pre-mRNA-splicing factor cwc22-like
2271	0.00105	1.17E-05	0.0434	-4.3829177	-0.1902705	1469.68	FH	fumarate hydratase
27068	0.00105	1.16E-05	0.0658	-4.3841859	-0.2882788	1584.92	PPA2	inorganic pyrophosphatase 2
23788	0.00105	1.17E-05	0.0442	-4.3825579	-0.1937778	2327.81	MTCH2	mitochondrial carrier 2
23113	0.001052	1.18E-05	0.0362	4.3813257	0.1586526	2228.89	CUL9	cullin 9
517	0.001054	1.19E-05	0.0594	-4.3799479	-0.2600135	7051.18	ATP5MC2	ATP synthase membrane subunit c locus 2
25888	0.001078	1.22E-05	0.1073	4.3733509	0.4692097	3031.58	ZNF473	zinc finger protein 473
539	0.001078	1.22E-05	0.0764	-4.3732212	-0.334143	3198.04	ATP5PO	ATP synthase peripheral stalk subunit OSCP
509	0.001089	1.24E-05	0.0553	-4.3699994	-0.2414871	2821.03	ATP5F1C	ATP synthase F1 subunit gamma
63908	0.001089	1.25E-05	0.0719	4.3694008	0.3141437	863.32	NAPB	NSF attachment protein beta
9538	0.001105	1.28E-05	0.0586	-4.3639197	-0.2555821	3240.33	EI24	EI24 autophagy associated transmembrane protein
8533	0.001105	1.28E-05	0.0466	-4.3642798	-0.2035265	1260.62	COPS3	COP9 signalosome subunit 3
105373095	0.001105	1.28E-05	0.0688	4.3634683	0.3000635	812.13	SELENOO-AS1	SELENOO antisense RNA 1
107984841	0.001111	1.32E-05	0.1378	4.3569124	0.6005571	119.11	LOC107984841	replaced by ID 100288069
80135	0.001111	1.32E-05	0.0479	-4.3560838	-0.2086045	1135.02	RPF1	ribosome production factor 1 homolog
105377771	0.001111	1.32E-05	0.1299	4.3561857	0.5657145	118.48	LOC105377771	
54543	0.001111	1.33E-05	0.076	-4.3554498	-0.3311348	3434.55	TOMM7	translocase of outer mitochondrial membrane 7
170622	0.001111	1.30E-05	0.0721	-4.3593048	-0.3143585	1685.16	COMMD6	COMM domain containing 6
22985	0.001111	1.30E-05	0.0453	4.3592989	0.1973066	6597.34	ACIN1	apoptotic chromatin condensation inducer 1
3801	0.001111	1.30E-05	0.0982	4.3600961	0.4282397	1477.28	KIFC3	kinesin family member C3
26013	0.001111	1.31E-05	0.1231	4.3576409	0.5363593	873.83	L3MBTL1	L3MBTL histone methyl-lysine binding protein 1
105370893	0.001116	1.34E-05	0.1673	4.3537634	0.7285017	31.38	LOC105370893	uncharacterized LOC105370893
64110	0.001116	1.35E-05	0.0436	-4.352628	-0.1898442	1815.73	MAGEF1	MAGE family member F1
124923	0.001116	1.35E-05	0.1244	4.352054	0.5412676	198.46	RSKR	ribosomal protein S6 kinase related
10847	0.001126	1.37E-05	0.048	4.3492602	0.2088942	5308.43	SRCAP	Snf2 related CREBBP activator protein
161497	0.001129	1.37E-05	0.1627	4.3478669	0.7072461	76.7	STRC	stereocilin
80145	0.001144	1.40E-05	0.0576	-4.3440433	-0.2502641	1205.65	THOC7	THO complex subunit 7
928	0.001162	1.43E-05	0.061	-4.3399121	-0.2645677	21016.54	CD9	CD9 molecule
29789	0.001172	1.44E-05	0.058	-4.3371894	-0.2516595	1514.51	OLA1	Obg like ATPase 1
404636	0.00119	1.47E-05	0.0522	-4.3330164	-0.2262327	796.81	DENND10	DENN domain containing 10
90871	0.001214	1.52E-05	0.0635	-4.3260941	-0.2746315	1623.24	DMAC1	distal membrane arm assembly component 1
11224	0.001214	1.52E-05	0.0939	-4.32612	-0.4064186	6292.09	RPL35	ribosomal protein L35
83695	0.001214	1.51E-05	0.0475	-4.3276436	-0.2055209	859.98	RHNO1	RAD9-HUS1-RAD1 interacting nuclear orphan 1
10677	0.001214	1.52E-05	0.111	4.3253872	0.480174	576.86	AVIL	advillin
4726	0.001221	1.54E-05	0.0666	-4.3225243	-0.2879177	1451.02	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6
6129	0.001221	1.55E-05	0.0722	-4.3217918	-0.3118942	14160.13	RPL7	ribosomal protein L7
79752	0.001221	1.55E-05	0.0348	-4.3216658	-0.1504117	966.95	ZFAND1	zinc finger AN1-type containing 1
3608	0.001232	1.59E-05	0.0536	-4.3156508	-0.2312324	3583.28	ILF2	interleukin enhancer binding factor 2
105376952	0.001232	1.59E-05	0.142	4.3160072	0.6127189	29.06	LOC105376952	replaced by ID 10533
1347	0.001232	1.58E-05	0.0859	-4.3171853	-0.3707006	3195.66	COX7A2	cytochrome c oxidase subunit 7A2
5478	0.001232	1.57E-05	0.068	-4.3179568	-0.2936355	10643.77	PPIA	peptidylprolyl isomerase A
10360	0.001232	1.58E-05	0.0744	-4.3175988	-0.3214333	256.34	NPM3	nucleophosmin/nucleoplasmin 3
7517	0.001236	1.60E-05	0.066	4.3142046	0.2845916	842.14	XRCC3	X-ray repair cross complementing 3
132299	0.001236	1.62E-05	0.0731	-4.3123739	-0.3152426	1147.14	OCIAD2	OCIA domain containing 2
728658	0.001236	1.63E-05	0.0936	-4.3104377	-0.4036261	1105.29	RPL13AP5	ribosomal protein L13a pseudogene 5
1937	0.001236	1.63E-05	0.0688	-4.310249	-0.2963621	28458.76	EEF1G	eukaryotic translation elongation factor 1 gamma
102723750	0.001236	1.61E-05	0.0854	4.3125163	0.3681424	194.78	LOC102723750	uncharacterized LOC102723750
105373366	0.001236	1.62E-05	0.1519	4.3110406	0.6547009	774.44	IDS2	uncharacterized IDS2
9725	0.001242	1.65E-05	0.0622	4.3081207	0.2678187	4729.6	TMEM63A	transmembrane protein 63A
23031	0.001242	1.65E-05	0.0602	4.3076605	0.2591776	853.19	MAST3	microtubule associated serine/threonine kinase 3
4190	0.001246	1.66E-05	0.0488	-4.3062468	-0.2102852	4192.29	MDH1	malate dehydrogenase 1
9045	0.001264	1.69E-05	0.0691	-4.3023481	-0.2974857	9710.19	RPL14	ribosomal protein L14
100506504	0.001274	1.71E-05	0.1165	4.2997465	0.500921	119.53	PRKCZ-AS1	PRKCZ antisense RNA 1
100616668	0.001276	1.72E-05	0.0962	4.2986841	0.4135791	160.23	TPTE2P5	TPTE2 pseudogene 5
6141	0.00128	1.73E-05	0.071	-4.2971958	-0.3050952	10635.82	RPL18	ribosomal protein L18
6193	0.001283	1.74E-05	0.0807	-4.2958918	-0.3468173	7325.59	RPS5	ribosomal protein S5
692201	0.001285	1.75E-05	0.0913	4.294925	0.3922994	35.09	SNORD86	"small nucleolar RNA, C/D box 86"
126859	0.001288	1.77E-05	0.1218	4.2925568	0.5227876	178.12	AXDND1	axonemal dynein light chain domain containing 1
51373	0.001288	1.76E-05	0.0564	-4.2928188	-0.2423028	463.18	MRPS17	mitochondrial ribosomal protein S17
23199	0.001288	1.77E-05	0.0464	4.2921471	0.1993177	3353.18	GSE1	Gse1 coiled-coil protein
4116	0.001292	1.79E-05	0.0489	-4.2891278	-0.2099309	925.09	MAGOH	"mago homolog, exon junction complex subunit"
101927550	0.001292	1.78E-05	0.0418	4.2903485	0.1792209	296.24	LOC101927550	uncharacterized LOC101927550
729597	0.001292	1.79E-05	0.1398	4.2892025	0.5995935	70.85	SPDYE6	speedy/RINGO cell cycle regulator family member E6
105375952	0.001309	1.82E-05	0.2454	4.2854935	1.0518222	9.75	LOC105375952	uncharacterized LOC105375952
195814	0.001312	1.83E-05	0.076	-4.2842439	-0.3256579	1461.87	SDR16C5	short chain dehydrogenase/reductase family 16C member 5
112268043	0.001318	1.86E-05	0.1542	4.2813884	0.6603943	72.77	LOC112268043	
105370436	0.001318	1.86E-05	0.1282	4.2811338	0.5487394	36.92	LOC105370436	
8409	0.001318	1.85E-05	0.0618	-4.2822874	-0.2645781	1340.52	UXT	ubiquitously expressed prefoldin like chaperone
109864272	0.001326	1.88E-05	0.404	-4.2790075	-1.7288281	60025.42	RNA28SN4	"RNA, 28S ribosomal N4"
10147	0.001328	1.89E-05	0.0611	4.2779309	0.2614582	5376.64	SUGP2	SURP and G-patch domain containing 2
23523	0.001335	1.90E-05	0.0623	4.2760864	0.2664484	6542.19	CABIN1	calcineurin binding protein 1
328	0.001347	1.93E-05	0.0445	-4.2725969	-0.1899657	2422.47	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
146059	0.001347	1.93E-05	0.0531	4.272748	0.2270323	890.02	CDAN1	codanin 1
9443	0.001348	1.95E-05	0.0349	-4.2710624	-0.1491601	471.3	MED7	mediator complex subunit 7
56672	0.001348	1.94E-05	0.0781	4.2715883	0.3334483	1080.41	AKIP1	A-kinase interacting protein 1
6880	0.00135	1.95E-05	0.0546	-4.2700351	-0.2331927	942.23	TAF9	TATA-box binding protein associated factor 9
51015	0.001355	1.97E-05	0.0578	-4.2684581	-0.2465215	632.69	ISOC1	isochorismatase domain containing 1
29078	0.001365	2.00E-05	0.0748	-4.2647899	-0.3190849	312.4	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4
5256	0.001365	2.00E-05	0.0482	4.2650732	0.2054958	1455.03	PHKA2	phosphorylase kinase regulatory subunit alpha 2
105373194	0.001365	2.00E-05	0.0878	4.2652539	0.3746478	34.76	LOC105373194	uncharacterized LOC105373194
112840	0.00137	2.02E-05	0.046	-4.2631753	-0.1961514	302.24	WDR89	WD repeat domain 89
54931	0.001372	2.02E-05	0.0566	-4.2622621	-0.2411702	638.55	TRMT10C	"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
104355291	0.001373	2.03E-05	0.1147	-4.2614213	-0.4887735	95.23	LINC01392	long intergenic non-protein coding RNA 1392
101243545	0.001378	2.05E-05	0.0769	-4.2599061	-0.3276306	893.14	LINC02067	long intergenic non-protein coding RNA 2067
693216	0.001392	2.07E-05	0.1288	4.2569368	0.5484424	87.17	MIR631	microRNA 631
9410	0.001397	2.09E-05	0.0397	-4.2547662	-0.1690801	988.77	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
57139	0.001397	2.09E-05	0.1951	4.2553208	0.8302763	135.05	RGL3	ral guanine nucleotide dissociation stimulator like 3
5303	0.001398	2.10E-05	0.0576	-4.2538974	-0.2450028	606.26	PIN4	"peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
6135	0.001402	2.12E-05	0.0716	-4.2515064	-0.3044464	15166.81	RPL11	ribosomal protein L11
100131205	0.001402	2.13E-05	0.102	-4.2505376	-0.4335979	339.57	RPL21P28	ribosomal protein L21 pseudogene 28
9689	0.001402	2.15E-05	0.0691	-4.2491218	-0.2935913	5429.45	BZW1	basic leucine zipper and W2 domains 1
57798	0.001402	2.15E-05	0.0418	4.2491367	0.1775126	3417.38	GATAD1	GATA zinc finger domain containing 1
101929679	0.001402	2.13E-05	0.1463	4.2506651	0.6217487	19.8	LINC02883	long intergenic non-protein coding RNA 2883
26792	0.001402	2.14E-05	0.1377	4.2499142	0.5853975	10.56	SNORD57	"small nucleolar RNA, C/D box 57"
100310812	0.001448	2.22E-05	0.1673	4.241318	0.7093745	214.44	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B
5450	0.001478	2.28E-05	0.1649	4.2359639	0.6983772	907.9	POU2AF1	POU class 2 homeobox associating factor 1
105371130	0.001489	2.30E-05	0.1709	4.2336824	0.7234647	11.29	MFSD13B	major facilitator superfamily domain containing 13B (pseudogene)
56993	0.001499	2.32E-05	0.057	-4.2315265	-0.2412639	1115.08	TOMM22	translocase of outer mitochondrial membrane 22
146227	0.001513	2.35E-05	0.1464	4.2286663	0.6191168	19.89	BEAN1	brain expressed associated with NEDD4 1
2091	0.001519	2.37E-05	0.058	-4.2271885	-0.2453404	2244.97	FBL	fibrillarin
692093	0.00152	2.38E-05	0.1559	4.2263241	0.6589662	17.35	SNORD62B	"small nucleolar RNA, C/D box 62B"
4694	0.001526	2.39E-05	0.0815	-4.2248489	-0.3444387	2930.01	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
7520	0.001531	2.41E-05	0.0456	-4.2234523	-0.192667	7388.61	XRCC5	X-ray repair cross complementing 5
100529241	0.001538	2.43E-05	0.0546	-4.2210929	-0.2303086	1608.17	HSPE1-MOB4	HSPE1-MOB4 readthrough
693227	0.001538	2.43E-05	0.1638	4.2212342	0.6914545	15.98	MIR642A	microRNA 642a
5689	0.001555	2.47E-05	0.0557	-4.217891	-0.2349321	3630.3	PSMB1	proteasome 20S subunit beta 1
9861	0.00156	2.48E-05	0.0446	-4.2164535	-0.1878898	2007.25	PSMD6	"proteasome 26S subunit, non-ATPase 6"
314	0.00156	2.49E-05	0.1355	4.2159169	0.5710839	81.91	AOC2	amine oxidase copper containing 2
9489	0.001587	2.54E-05	0.0511	4.2113847	0.2151149	2100.1	PGS1	phosphatidylglycerophosphate synthase 1
7360	0.001589	2.55E-05	0.0535	-4.210443	-0.2252706	4219.94	UGP2	UDP-glucose pyrophosphorylase 2
6128	0.001589	2.56E-05	0.0655	-4.2098602	-0.2757304	12990.64	RPL6	ribosomal protein L6
107984847	0.001596	2.58E-05	0.1355	4.207376	0.5699713	208.33	LOC107984847	replaced by ID 100288069
3921	0.001596	2.58E-05	0.0828	-4.2072933	-0.3482841	19934.37	RPSA	ribosomal protein SA
84266	0.001596	2.59E-05	0.0825	-4.2068746	-0.3471755	1193.55	ALKBH7	alkB homolog 7
100996492	0.001607	2.61E-05	0.1742	4.2046555	0.73253	15.66	CTXND1	cortexin domain containing 1
644714	0.00161	2.63E-05	0.043	4.2033039	0.1806995	467.22	LIMD1-AS1	LIMD1 antisense RNA 1
100874113	0.00161	2.63E-05	0.0845	4.2030508	0.3550838	60.84	YEATS2-AS1	YEATS2 antisense RNA 1
154881	0.001615	2.65E-05	0.052	4.2016608	0.2185148	807.8	KCTD7	potassium channel tetramerization domain containing 7
23164	0.001621	2.67E-05	0.0521	4.2001746	0.2189551	4482.03	MPRIP	myosin phosphatase Rho interacting protein
107985355	0.001621	2.68E-05	0.1193	4.1994867	0.5008977	39.27	LOC107985355	uncharacterized LOC107985355
112268258	0.00164	2.71E-05	0.1544	4.196277	0.6480697	14.11	LOC112268258	
1351	0.001652	2.74E-05	0.0721	-4.1940633	-0.3022616	4197.52	COX8A	cytochrome c oxidase subunit 8A
4869	0.001658	2.76E-05	0.0607	-4.1923297	-0.2542872	8886.11	NPM1	nucleophosmin 1
5537	0.001658	2.77E-05	0.0436	-4.1917666	-0.1827148	1891.88	PPP6C	protein phosphatase 6 catalytic subunit
51380	0.001658	2.77E-05	0.1079	4.1913124	0.4520952	1402.11	CSAD	cysteine sulfinic acid decarboxylase
6133	0.001682	2.83E-05	0.0921	-4.1867514	-0.3856288	10333.68	RPL9	ribosomal protein L9
84273	0.001682	2.83E-05	0.04	-4.1869298	-0.1672696	1463.41	NOA1	nitric oxide associated 1
6629	0.001685	2.84E-05	0.0484	-4.1857897	-0.2027753	976.96	SNRPB2	small nuclear ribonucleoprotein polypeptide B2
515	0.001693	2.87E-05	0.0603	-4.1836981	-0.2524646	4122.01	ATP5PB	ATP synthase peripheral stalk-membrane subunit b
107987098	0.001693	2.87E-05	0.1553	4.1835079	0.6497928	79.14	LOC107987098	
239	0.001696	2.88E-05	0.0718	4.1824706	0.3002013	149.12	ALOX12	"arachidonate 12-lipoxygenase, 12S type"
51249	0.001709	2.92E-05	0.0379	-4.1798401	-0.158611	789.33	TMEM69	transmembrane protein 69
55737	0.001709	2.92E-05	0.0505	-4.1794806	-0.2111787	7961.35	VPS35	VPS35 retromer complex component
7167	0.001723	2.95E-05	0.0683	-4.1770345	-0.2853043	6890.22	TPI1	triosephosphate isomerase 1
125988	0.001728	2.97E-05	0.0718	-4.1757233	-0.2999703	1789.59	MICOS13	mitochondrial contact site and cristae organizing system subunit 13
80765	0.001732	2.99E-05	0.0647	4.1745822	0.269987	573.52	STARD5	StAR related lipid transfer domain containing 5
3631	0.001761	3.07E-05	0.0706	4.1681701	0.2943649	1395.37	INPP4A	inositol polyphosphate-4-phosphatase type I A
55768	0.001761	3.07E-05	0.0402	-4.1678628	-0.1673616	1028.58	NGLY1	N-glycanase 1
2805	0.001761	3.07E-05	0.0376	-4.1681957	-0.1567061	1501.24	GOT1	glutamic-oxaloacetic transaminase 1
10694	0.001761	3.06E-05	0.0481	-4.1687549	-0.2004075	4344.53	CCT8	chaperonin containing TCP1 subunit 8
5716	0.001761	3.04E-05	0.0525	-4.1700801	-0.2189651	2267.97	PSMD10	"proteasome 26S subunit, non-ATPase 10"
11124	0.001767	3.10E-05	0.0426	-4.1658922	-0.1775419	1769.38	FAF1	Fas associated factor 1
4707	0.001767	3.10E-05	0.0705	-4.1659982	-0.2936404	1415.7	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
10605	0.001769	3.11E-05	0.048	-4.164942	-0.2000254	2130.04	PAIP1	poly(A) binding protein interacting protein 1
3609	0.001776	3.13E-05	0.027	4.163458	0.1122652	8629.66	ILF3	interleukin enhancer binding factor 3
9550	0.001785	3.17E-05	0.0627	-4.1609561	-0.2609561	4388.73	ATP6V1G1	ATPase H+ transporting V1 subunit G1
347918	0.001785	3.17E-05	0.0871	4.1610569	0.3622289	143.94	EP400P1	EP400 pseudogene 1
6634	0.001785	3.17E-05	0.0454	-4.1605546	-0.1889976	3385.16	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide
140823	0.00179	3.19E-05	0.0854	-4.1593645	-0.3552517	1669.39	ROMO1	reactive oxygen species modulator 1
27089	0.001794	3.21E-05	0.0925	-4.1582798	-0.3847845	1891.88	UQCRQ	ubiquinol-cytochrome c reductase complex III subunit VII
389015	0.001797	3.23E-05	0.2004	-4.1567339	-0.8330913	82.23	SLC9A4	solute carrier family 9 member A4
10110	0.001797	3.23E-05	0.2018	4.1567019	0.8389376	93.05	SGK2	serum/glucocorticoid regulated kinase 2
9654	0.00181	3.26E-05	0.0475	4.1544533	0.1974411	1944.8	TTLL4	tubulin tyrosine ligase like 4
7247	0.001814	3.28E-05	0.0427	-4.1533319	-0.17716	1877.3	TSN	translin
6146	0.001832	3.32E-05	0.0633	-4.1501844	-0.2627729	8042.34	RPL22	ribosomal protein L22
5868	0.001832	3.36E-05	0.0514	-4.1477246	-0.2130224	1583.02	RAB5A	"RAB5A, member RAS oncogene family"
100506639	0.001832	3.37E-05	0.0817	4.1470792	0.3387006	163.26	LOC100506639	uncharacterized LOC100506639
1133	0.001832	3.35E-05	0.1379	4.1484854	0.5722269	16.81	CHRM5	cholinergic receptor muscarinic 5
4927	0.001832	3.34E-05	0.0376	-4.1488443	-0.1558505	1251.22	NUP88	nucleoporin 88
256126	0.001832	3.36E-05	0.0931	4.1478242	0.3861024	44.17	SYCE2	synaptonemal complex central element protein 2
109864282	0.001832	3.36E-05	0.3974	-4.1476001	-1.6484571	15666.1	RNA28SN2	"RNA, 28S ribosomal N2"
26521	0.001855	3.43E-05	0.0774	-4.1430714	-0.3205214	720.58	TIMM8B	translocase of inner mitochondrial membrane 8 homolog B
1236	0.001855	3.43E-05	0.131	4.1425536	0.5424829	310.89	CCR7	C-C motif chemokine receptor 7
100128893	0.001855	3.44E-05	0.1483	4.1424518	0.614324	27.12	GATA6-AS1	GATA6 antisense RNA 1 (head to head)
8552	0.001859	3.45E-05	0.132	4.1414417	0.5468002	63.88	INE1	inactivation escape 1
51491	0.001865	3.49E-05	0.0647	-4.1391949	-0.2677633	713.4	NOP16	NOP16 nucleolar protein
22929	0.001865	3.49E-05	0.0409	-4.1389994	-0.1694228	1947.98	SEPHS1	selenophosphate synthetase 1
9556	0.001865	3.47E-05	0.0801	-4.140063	-0.3317194	1507.47	ATP5MJ	ATP synthase membrane subunit j
731275	0.001899	3.56E-05	0.1152	4.1342581	0.4760813	105.59	LINC01347	long intergenic non-protein coding RNA 1347
129401	0.001906	3.60E-05	0.059	-4.1316941	-0.2439581	273.98	NUP35	nucleoporin 35
84992	0.001906	3.60E-05	0.0567	-4.1317064	-0.2340928	1067.61	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y
5634	0.001906	3.58E-05	0.0618	-4.1327266	-0.2555559	1514.42	PRPS2	phosphoribosyl pyrophosphate synthetase 2
100996939	0.001907	3.62E-05	0.0567	-4.1303981	-0.2340239	1067.57	PYURF	PIGY upstream open reading frame
6742	0.001907	3.62E-05	0.0655	-4.1306609	-0.2704098	1357.71	SSBP1	single stranded DNA binding protein 1
105369154	0.001907	3.63E-05	0.0688	4.1299526	0.2839708	1673.29	PKD1P6-NPIPP1	PKD1P6-NPIPP1 readthrough
55170	0.001912	3.66E-05	0.0436	-4.1282102	-0.1799548	969.14	PRMT6	protein arginine methyltransferase 6
107985481	0.001912	3.65E-05	0.0589	4.1287144	0.2431209	487.95	LOC107985481	
4724	0.001921	3.69E-05	0.0657	-4.1260541	-0.2710819	854.8	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
107986529	0.001921	3.70E-05	0.2372	4.1254738	0.9787482	18.74	LOC107986529	uncharacterized LOC107986529
292	0.001921	3.70E-05	0.0656	-4.1256717	-0.270689	5089.75	SLC25A5	solute carrier family 25 member 5
257	0.001935	3.74E-05	0.0624	4.1231509	0.2571628	190.74	ALX3	ALX homeobox 3
107985986	0.001935	3.75E-05	0.1995	4.1221844	0.8225749	10.95	LOC107985986	
105370542	0.001935	3.75E-05	0.1417	4.1223017	0.5840864	37.51	LOC105370542	uncharacterized LOC105370542
102465801	0.001935	3.76E-05	0.0882	-4.1216151	-0.3633254	217.25	MIR7703	microRNA 7703
100289561	0.001937	3.77E-05	0.0676	4.1208432	0.2785483	135.2	LOC100289561	uncharacterized LOC100289561
6176	0.00197	3.85E-05	0.0843	-4.1164558	-0.3470827	22970.76	RPLP1	ribosomal protein lateral stalk subunit P1
105372117	0.001971	3.86E-05	0.108	4.1157151	0.4443292	193.75	LOC105372117	replaced by ID 107985152
56647	0.001975	3.88E-05	0.0488	-4.1147164	-0.200867	2713.83	BCCIP	BRCA2 and CDKN1A interacting protein
8872	0.001978	3.90E-05	0.0548	-4.1136193	-0.2252934	1462.92	CDC123	cell division cycle 123
8883	0.001978	3.90E-05	0.036	-4.1132953	-0.1482303	1207.64	NAE1	NEDD8 activating enzyme E1 subunit 1
51187	0.001978	3.91E-05	0.0629	-4.1127438	-0.2587721	1847.16	RSL24D1	ribosomal L24 domain containing 1
10651	0.001991	3.96E-05	0.0407	-4.1096327	-0.1674528	1281.55	MTX2	metaxin 2
100505696	0.001991	3.96E-05	0.0844	4.1098689	0.3469864	1919.42	SH3BP5-AS1	SH3BP5 antisense RNA 1
105372860	0.001991	3.95E-05	0.0451	4.110563	0.1852365	478.59	UFD1-AS1	UFD1 antisense RNA 1
353500	0.001994	3.99E-05	0.1329	4.1082904	0.5460012	290.09	BMP8A	bone morphogenetic protein 8a
28998	0.001994	3.99E-05	0.0705	-4.1082385	-0.2897963	1003.69	MRPL13	mitochondrial ribosomal protein L13
200916	0.001999	4.01E-05	0.0832	-4.1071513	-0.3415973	428.32	RPL22L1	ribosomal protein L22 like 1
11222	0.001999	4.10E-05	0.071	-4.1020057	-0.2911351	1517.7	MRPL3	mitochondrial ribosomal protein L3
6631	0.001999	4.12E-05	0.0539	-4.1007202	-0.22122	1835.94	SNRPC	small nuclear ribonucleoprotein polypeptide C
729603	0.001999	4.13E-05	0.134	4.0998251	0.5495361	58.55	CHP1P2	CHP1 pseudogene 2
105375337	0.001999	4.12E-05	0.1867	4.1008249	0.7656964	11.47	LOC105375337	uncharacterized LOC105375337
158234	0.001999	4.09E-05	0.0638	4.1025934	0.2619169	848.39	TRMT10B	tRNA methyltransferase 10B
84960	0.001999	4.12E-05	0.0874	4.1007096	0.3584127	190.8	CCDC183	coiled-coil domain containing 183
414224	0.001999	4.11E-05	0.1752	4.1013412	0.7187025	722.63	AGAP12P	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene"
30819	0.001999	4.04E-05	0.1263	4.1053177	0.5184079	47.56	KCNIP2	potassium voltage-gated channel interacting protein 2
735301	0.001999	4.11E-05	0.122	-4.1014148	-0.5004264	153.59	SNHG9	small nucleolar RNA host gene 9
162517	0.001999	4.03E-05	0.1988	4.1058778	0.8162144	19.93	FBXO39	F-box protein 39
7311	0.001999	4.04E-05	0.0833	-4.1051739	-0.3418546	7462.67	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
109623469	0.001999	4.11E-05	0.1681	4.1012398	0.6892923	9.58	SNORD175	"small nucleolar RNA, C/D box 175"
100500845	0.001999	4.13E-05	0.1672	4.1000087	0.6855684	13.74	MIR642B	microRNA 642b
10597	0.001999	4.09E-05	0.0723	-4.1023745	-0.2966625	160.08	TRAPPC2B	trafficking protein particle complex subunit 2B
390595	0.002003	4.15E-05	0.1232	4.0988794	0.5051052	334.41	UBAP1L	ubiquitin associated protein 1 like
