Updated.gene.symbol	logFC	P.Value
HTR2C	-0.57	2.24e-05
UBE2Z	-0.57	3.04e-15
ZNF174	-0.57	2.32e-07
ZNF385A	-0.57	2.75e-06
CLTC	-0.569	6.52e-14
E2F6	-0.569	2.81e-10
LINC02210	-0.569	5.73e-08
RANBP9	-0.569	1.01e-06
BTG3	-0.568	0.000135
DBP	-0.568	2.61e-06
LIN7C	-0.568	0.000113
NAP1L4	-0.568	1.7e-08
TRA2B	-0.568	9.74e-05
UBE3B	-0.568	4.41e-05
ITGB5	-0.567	1.05e-06
NAA40	-0.567	1.42e-12
NIP7	-0.567	4.27e-07
POLR2F	-0.567	2.04e-08
YARS2	-0.567	6.76e-09
SYT7	-0.566	5.82e-08
TP53TG3	-0.566	9.25e-05
ASAH2B	-0.565	5.4e-08
CPNE1	-0.565	1.14e-07
CST2	-0.565	2.34e-06
DUSP10	-0.565	5.81e-06
EDEM3	-0.565	1.47e-05
ENSA	-0.565	5.38e-05
MCFD2	-0.565	3.92e-06
TOMM5	-0.565	9.81e-07
USB1	-0.565	1.06e-07
ACVR1B	-0.564	8.99e-07
DUT	-0.564	0.000117
GTF3C1	-0.564	1.89e-14
IMPDH2	-0.564	1.76e-08
ITPKA	-0.564	0.000183
P4HA2	-0.564	6.07e-05
MEX3C	-0.564	3.64e-09
OSGEPL1	-0.564	9.42e-10
RNMT	-0.564	8.78e-09
ATAD3B	-0.563	2.84e-08
CHCHD2	-0.563	4.06e-18
COPZ1	-0.563	1.24e-14
MORC2-AS1	-0.563	3.43e-10
PFDN2	-0.563	4.91e-12
PXN-AS1	-0.563	2.12e-07
CNOT3	-0.562	1.77e-05
MARK2	-0.562	5.59e-08
NUP42	-0.562	2.69e-10
OSBPL3	-0.562	7.08e-06
TAF2	-0.562	2.11e-08
TMEM135	-0.562	2.29e-05
USP6NL	-0.562	0.000115
MAP3K21	-0.561	0.000247
PSMD8	-0.561	2.9e-10
SNAP29	-0.561	8.09e-11
TFR2	-0.561	3.15e-06
ATP6V1E2	-0.56	1.52e-08
TMEM250	-0.56	3.34e-09
MIA3	-0.56	1.49e-05
NR2F6	-0.56	3.04e-09
NUDT4	-0.56	2.91e-07
PRUNE1	-0.56	1.28e-10
PTGES2	-0.56	2.99e-14
RRS1	-0.56	3.63e-07
SLBP	-0.56	2.96e-13
UNC5B	-0.56	0.000117
ZFP69B	-0.56	4.77e-08
DDI2	-0.559	7.17e-08
EP400P1	-0.559	4.07e-09
HSPE1	-0.559	6.27e-09
NOL9	-0.559	7.68e-07
PDZD8	-0.559	5.73e-07
SND1	-0.559	4.43e-18
SNRPD2	-0.559	2.11e-10
TIMMDC1	-0.559	8.56e-11
ZNF507	-0.559	4.96e-06
ARL17A	-0.558	1.8e-06
FAM181B	-0.558	6.08e-06
FASTKD1	-0.558	4.78e-09
PLA2R1	-0.558	0.000231
UROS	-0.558	3.02e-06
ERO1B	-0.557	0.00021
GPR107	-0.557	2.16e-06
INHBC	-0.557	2.37e-09
PIGF	-0.557	2.39e-07
XRCC3	-0.557	1.03e-11
ZSCAN2	-0.557	2.99e-07
BBOX1	-0.556	6.61e-05
PNPO	-0.556	1.92e-07
XIAP	-0.556	4.17e-09
FAM241B	-0.555	3.28e-10
CBR4	-0.555	1.62e-07
EED	-0.555	1.49e-12
NAA30	-0.555	1.07e-07
PWP1	-0.555	2.27e-15
UBQLN4	-0.555	1.51e-12
ESCO1	-0.554	7.6e-08
ESCO2	-0.554	1.11e-11
KIFC2	-0.554	5.99e-05
PFKM	-0.554	2.06e-06
RRBP1	-0.554	1.66e-06
ADGRF4	-0.553	2.62e-08
C1orf122	-0.553	7.18e-10
CNOT9	-0.553	6.66e-09
LMBRD2	-0.553	4.35e-09
MEA1	-0.553	3.52e-09
PATZ1	-0.553	1.42e-08
TARBP1	-0.553	1.08e-07
URB1	-0.553	2.83e-08
MYDGF	-0.552	6.65e-06
STAG1	-0.552	1.78e-06
TMEM168	-0.552	8.03e-06
CSNK1D	-0.551	4.49e-09
DTX2P1-UPK3BP1-PMS2P11	-0.551	8.04e-10
MRPL48	-0.551	7.25e-08
OGDHL	-0.551	1.01e-06
PGP	-0.551	8.24e-10
SNU13	-0.551	1.9e-10
B4GALT3	-0.55	8.69e-11
CHTOP	-0.55	2.29e-09
G3BP2	-0.55	1.72e-05
MIEF1	-0.55	9.48e-09
POFUT1	-0.55	1.3e-15
TMEM248	-0.55	6.92e-16
ZFPL1	-0.55	1.99e-12
COPS8	-0.549	7.35e-10
ISCA2	-0.549	3.53e-09
LRRC41	-0.549	4.38e-06
MRPL28	-0.549	2.11e-12
MTSS1	-0.549	5.81e-09
PREPL	-0.549	1.6e-05
TMED9	-0.549	2.29e-09
ACTR3B	-0.548	6.68e-09
BMP8B	-0.548	8.17e-10
FZR1	-0.548	4.49e-11
MTMR2	-0.548	1.49e-10
POU6F2-AS2	-0.548	1.85e-05
ZNF706	-0.548	1.09e-07
ACP3	-0.547	8.84e-06
ANP32A	-0.547	3.33e-05
LMLN	-0.547	1.83e-05
TIMM44	-0.547	1.16e-08
BSG	-0.546	0.000104
QSOX1	-0.546	3.98e-05
RTCB	-0.546	3.3e-10
SYT12	-0.546	1.87e-05
IFT70A	-0.546	2.12e-06
MTNAP1	-0.545	3.23e-08
CUL4A	-0.545	3.06e-09
KDM4A	-0.545	6.86e-10
PSMD7	-0.545	1.39e-12
TMEM9	-0.545	4.4e-07
TTC9C	-0.545	3.25e-10
LPAR2	-0.544	1.11e-06
CPSF1	-0.544	6.67e-07
MZT1	-0.544	2.21e-09
POLR1A	-0.544	1.69e-08
ELOC	-0.544	2.17e-10
TRIM11	-0.544	2.44e-11
TRMT10C	-0.544	1.06e-07
ZKSCAN5	-0.544	1.06e-06
ZNF148	-0.544	6.58e-06
ZNF292	-0.544	1.48e-07
LRWD1	-0.543	1.44e-10
NOA1	-0.543	2.07e-09
PPP2R5D	-0.543	9.13e-11
RAI1	-0.543	7.14e-08
SENP1	-0.543	3.57e-08
SLC30A5	-0.543	4.8e-07
TIGD7	-0.543	1.81e-06
TSHZ2	-0.543	9.14e-05
ATP13A1	-0.542	4.08e-11
RAMAC	-0.542	1.16e-08
PAK1IP1	-0.542	5.43e-06
PPFIBP2	-0.542	5.43e-06
STX1A	-0.542	1.22e-10
XPNPEP1	-0.542	1.99e-07
XRCC6	-0.542	1.08e-09
NALF2	-0.541	3.98e-05
LRP11	-0.541	3.81e-06
RARG	-0.541	5.09e-08
SMPD4	-0.54	3.3e-11
PSPC1	-0.54	1.19e-06
RMDN1	-0.54	4.66e-07
RPAP2	-0.54	4.54e-11
C1GALT1C1L	-0.539	1.36e-05
MTG1	-0.539	2.63e-08
MTX1	-0.539	2.81e-11
PPP1R3D	-0.539	3.08e-05
PRMT6	-0.539	5.64e-05
RNF212	-0.539	4.63e-06
ZFR	-0.539	7.28e-07
CHAC1	-0.538	4.26e-07
NCOA6	-0.538	5.57e-11
PDK3	-0.538	9.92e-07
PSMC5	-0.538	1.66e-15
RABIF	-0.538	2.46e-08
SCO1	-0.538	4.24e-11
SCOC	-0.538	0.000102
GNL3	-0.538	2.28e-09
SUDS3	-0.538	2e-06
TEAD3	-0.538	4.13e-07
AASDHPPT	-0.537	3.49e-07
HTATSF1	-0.537	3.54e-09
MRPL10	-0.537	2.91e-09
MRPS15	-0.537	9.47e-08
NMRAL1	-0.537	4.78e-07
PTCD2	-0.537	4.06e-08
RNF216	-0.537	7.18e-10
FAR2P2	-0.536	0.000167
H2AC14	-0.536	1.66e-10
RPP21	-0.536	2.07e-07
TTC3	-0.536	2.02e-05
CFAP20DC	-0.535	9.58e-08
EP400	-0.535	3.24e-11
HSD17B10	-0.535	4.77e-10
RAB3GAP2	-0.535	4.98e-09
RPUSD3	-0.535	5.62e-08
STK35	-0.535	4.28e-09
ZKSCAN1	-0.535	3.36e-05
CEP78	-0.534	8.74e-05
ENTPD6	-0.534	1.21e-08
KCTD20	-0.534	0.000138
MAZ	-0.534	3.08e-10
NELFA	-0.534	1.14e-11
PIGW	-0.534	6.44e-06
UBALD2	-0.534	7.94e-09
DYNC1H1	-0.533	5.94e-08
XRCC4	-0.533	1.09e-09
ZNF282	-0.533	1.57e-08
LBHD1	-0.532	1.68e-09
LOC100310756	-0.532	1.77e-05
MRPS9	-0.532	1.22e-09
NPRL3	-0.532	7.94e-10
PAPOLG	-0.532	1.34e-09
PDCL3	-0.532	3.87e-09
PSMA2	-0.532	6.73e-14
INTS2	-0.531	6.67e-06
LINC00470	-0.531	0.000111
MRPS2	-0.531	2.46e-07
PRDM1	-0.531	1.08e-06
SPRTN	-0.531	6.87e-09
TPRKB	-0.531	1.72e-07
ZXDC	-0.531	1.79e-09
ABCC10	-0.53	8.11e-06
CMC2	-0.53	8.89e-08
PEX10	-0.53	2.07e-09
PLXNB3	-0.53	1.2e-08
XRCC5	-0.53	2.05e-15
DLX3	-0.529	1.1e-06
FETUB	-0.529	0.000144
HAUS8	-0.529	1.87e-08
LIPT2-AS1	-0.529	0.000145
POLR3K	-0.529	3.83e-07
TLK2	-0.529	3.59e-08
TNRC6B	-0.529	3.33e-08
UBA2	-0.529	3.27e-08
ACACA	-0.528	4.91e-05
FANCM	-0.528	2.68e-07
YY1	-0.528	2.08e-16
CUL7	-0.527	2.5e-10
DRG1	-0.527	1.7e-08
GMFB	-0.527	5e-07
NETO1	-0.527	3.95e-05
TTC9	-0.527	9.45e-06
CDIPTOSP	-0.526	1.24e-10
COX15	-0.526	4.1e-07
LEMD2	-0.526	1.01e-08
ARHGAP11B	-0.526	3.32e-12
RBM15	-0.526	9.64e-06
WDR53	-0.526	3.65e-10
WDR76	-0.526	3.73e-10
WIPI1	-0.526	3.97e-06
FAAP24	-0.525	7.84e-12
KPNA6	-0.525	2.74e-07
SAMD8	-0.525	1.9e-08
TBC1D8B	-0.525	7.93e-06
TMEM33	-0.525	6.29e-07
ADK	-0.524	5.2e-07
BEND6	-0.524	5.13e-06
CHKB-DT	-0.524	6.89e-10
FOCAD	-0.524	5.57e-07
GPN2	-0.524	3.66e-09
RTCA	-0.524	1.13e-08
TOMM20	-0.524	7.12e-09
ACBD6	-0.523	5.24e-11
PA2G4	-0.523	5.74e-11
PDIK1L	-0.523	3.35e-05
BROX	-0.522	5.7e-08
IFT27	-0.522	0.000122
KRAS	-0.522	6.01e-06
REXO5	-0.522	4.34e-06
MPI	-0.522	1.3e-08
NDUFA6	-0.522	1.46e-07
POLR2E	-0.522	8.19e-09
TRMT61B	-0.522	5.37e-10
IFT70B	-0.522	5.61e-05
ACOT11	-0.521	1.73e-07
SEC23A	-0.521	6.37e-07
STK38	-0.521	3.21e-05
G3BP1	-0.52	2.38e-08
PPP1R13L	-0.52	3.31e-05
SNRPC	-0.52	1.02e-11
TMEM39B	-0.52	5.96e-08
RXYLT1	-0.52	1.43e-07
GLMN	-0.519	3.71e-09
PRORP	-0.519	6.27e-09
PPP4R3B	-0.519	1.45e-08
RCOR3	-0.519	2.05e-06
SCAMP5	-0.519	1.09e-10
SLC36A1	-0.519	1.98e-08
ACVR1	-0.518	3.61e-07
CCDC124	-0.518	3.72e-07
CROT	-0.518	4.75e-14
TATDN1	-0.518	1.96e-06
VDAC2	-0.518	1.07e-09
EDARADD	-0.517	1.65e-05
ERGIC3	-0.517	1.28e-09
MSX2	-0.517	1.76e-05
PPAN	-0.517	5.77e-08
AKR7A3	-0.516	1.69e-06
EIF2S2	-0.516	3.28e-11
TULP3	-0.516	1.23e-07
PDE7A	-0.515	8.45e-05
TNRC18	-0.515	1.4e-10
USP45	-0.515	2.77e-09
WFDC3	-0.515	9.56e-05
DENND5B	-0.514	9.53e-10
DNAJC21	-0.514	2.43e-08
H2AC17	-0.514	1.42e-08
PABPC3	-0.514	7.95e-13
RBL1	-0.514	7.7e-10
ELOA-AS1	-0.514	3.3e-05
TMEM165	-0.514	0.000116
TTLL4	-0.514	3.24e-08
ZNF92	-0.514	9.21e-07
ABCF1	-0.513	4e-09
ABHD4	-0.513	3.88e-07
DDT	-0.513	4.11e-05
EIF3J	-0.513	1.05e-07
NXPH4	-0.513	1.77e-13
XPO4	-0.513	1.85e-06
CDC40	-0.512	4.28e-06
ISG20L2	-0.512	6.69e-09
NUP43	-0.512	1.06e-08
WRAP73	-0.512	1.73e-05
PEX26	-0.511	1.58e-09
PIP4K2C	-0.511	1.17e-09
SAMM50	-0.511	1.7e-05
TMEM184B	-0.511	1.65e-10
ADRM1	-0.51	1.28e-12
CSNK1G3	-0.51	2.01e-07
MTA1	-0.51	5.51e-08
SLC37A3	-0.51	6.64e-09
SSR4	-0.51	7.15e-08
TAF4	-0.51	1.17e-07
ZNF12	-0.51	1.23e-06
ZNF593	-0.51	8.3e-07
MCAT	-0.509	7.05e-07
PPIB	-0.509	3.43e-08
TMCC1	-0.509	1.65e-07
CIAPIN1	-0.508	5.7e-08
RAB1A	-0.508	1.12e-06
RFX7	-0.508	9.73e-08
SRP54	-0.508	1.83e-09
VARS2	-0.508	1.41e-06
FAN1	-0.507	1.5e-06
FOXJ3	-0.507	1.18e-07
NKRF	-0.507	1.78e-08
NUP98	-0.507	3.06e-06
PIGM	-0.507	3.39e-05
RNF40	-0.507	3.98e-10
ZPR1	-0.507	1.82e-07
ZNHIT3	-0.507	9.01e-07
BCCIP	-0.506	4.95e-08
DVL2	-0.506	2.27e-10
GCDH	-0.506	1.37e-06
IL23A	-0.506	4.64e-05
KEAP1	-0.506	8.69e-07
KIF5B	-0.506	4.96e-05
RIOK1	-0.506	4.4e-05
SCAND3	-0.506	6.35e-05
DUS1L	-0.505	1.04e-06
EVPL	-0.505	9.55e-05
ITGB8-AS1	-0.505	3.34e-06
POP1	-0.505	1.01e-05
PRDX1	-0.505	1.22e-07
SCAMP3	-0.505	1.24e-13
SIM2	-0.505	8.22e-08
TRPA1	-0.505	1.14e-06
ESS2	-0.505	5.82e-08
ARF3	-0.504	1.29e-07
PKP4-AS1	-0.504	8.78e-05
SFT2D3	-0.504	2.75e-08
TMEM52	-0.504	4.43e-07
ZYG11A	-0.504	6.13e-07
AP3D1	-0.503	1.13e-05
NOPCHAP1	-0.503	2.48e-12
PPP1R3B-DT	-0.503	3.33e-06
PYGO2	-0.503	1.01e-11
DQX1	-0.502	1.24e-06
IWS1	-0.502	4.85e-06
ZC3H11A	-0.502	2.69e-06
NOL6	-0.502	1.78e-08
TSEN54	-0.502	6.32e-08
BANF1	-0.501	3.3e-12
FAM111B	-0.501	9.49e-13
TALDO1	-0.501	1.21e-05
TBPL1	-0.501	6.7e-06
ANGEL2	-0.5	7.4e-07
IPPK	-0.5	7.45e-07
ARF1	-0.5	5.83e-05
NSUN5	-0.5	9.51e-09
OCA2	-0.5	9.43e-05
RRP1	-0.5	7.37e-12
UTP15	-0.5	5.47e-07
APPL2	-0.499	4.87e-06
CLPTM1	-0.499	9.01e-07
FAM110A	-0.499	8.51e-06
HTATIP2	-0.499	1.93e-05
MBOAT7	-0.499	3.17e-09
PKP4	-0.499	1.45e-05
PPIP5K1	-0.499	7.02e-09
STAR	-0.499	4.17e-07
ZMYM3	-0.499	1.3e-09
RFLNA	-0.499	2.96e-07
ACAD9	-0.498	7.99e-11
ATXN7L3	-0.498	1.99e-17
DCLRE1A	-0.498	2.08e-08
KIF16B	-0.498	2.69e-07
TTC27	-0.498	3.06e-10
TXN2	-0.498	4.69e-08
COX5A	-0.497	9.32e-08
NT5C3B	-0.497	2.6e-07
PIGT	-0.497	8.32e-09
IFT56	-0.497	6.71e-08
ACYP1	-0.496	4.9e-05
ATL2	-0.496	2.07e-05
CCDC77	-0.496	1.12e-06
CDC42SE1	-0.496	2.32e-05
METTL13	-0.496	2.75e-07
MRPL38	-0.496	5.18e-08
SREBF2	-0.496	6.67e-06
ALMS1	-0.495	4.26e-05
NPEPPSP1	-0.495	1.5e-05
SNX8	-0.495	1.13e-05
NOC3L	-0.495	3.48e-08
ZNRD2	-0.494	1.18e-09
ATP13A2	-0.493	2.44e-08
DDB1	-0.493	1.05e-13
POLR3A	-0.493	6.89e-07
UBE3A	-0.493	6.07e-07
UTP14A	-0.493	7.36e-06
AKAP8	-0.492	1.09e-06
B4GALT7	-0.492	5.12e-10
BRAT1	-0.492	5.38e-10
HPS4	-0.492	3.41e-07
KHSRP	-0.492	9.25e-08
RCAN3	-0.492	2.39e-06
SGO1	-0.492	7.82e-11
EIF2AK3	-0.491	2.87e-09
IMMT	-0.491	5.06e-11
NDUFV1	-0.491	3.22e-10
SART3	-0.491	3.12e-05
SSBP1	-0.491	2.89e-10
ARF6	-0.49	6.43e-05
ATAD5	-0.49	7.92e-11
SPINDOC	-0.49	6.9e-11
CAMSAP1	-0.49	6.49e-06
ZBED1	-0.49	2.81e-05
ACTN1	-0.489	1.74e-05
ACVR2A	-0.489	1.63e-05
BET1	-0.489	6.86e-05
CCSAP	-0.489	8.41e-06
CEP350	-0.489	1.91e-08
GOLGB1	-0.489	7.12e-10
LINC01106	-0.489	7.61e-10
SLC26A6	-0.489	5.03e-08
NAA20	-0.489	6.77e-06
POMGNT1	-0.489	2.38e-05
TFB1M	-0.489	4.68e-05
TXN	-0.489	3.1e-05
VPS72	-0.489	5.21e-12
DDX54	-0.488	1.1e-12
DPM2	-0.488	1.49e-05
GDI2	-0.488	1.05e-05
POGLUT3	-0.488	1.01e-06
MILIP	-0.488	3.93e-14
MLST8	-0.488	8.77e-08
TMEM19	-0.488	2.91e-06
ZHX1-C8orf76	-0.488	2.22e-08
ABCB9	-0.487	5.45e-07
DBNDD1	-0.487	8.93e-07
NUTF2	-0.487	4.96e-08
UTP6	-0.487	5.48e-10
APH1A	-0.486	9.24e-06
ATP5MF	-0.486	6.26e-09
GOLGA5	-0.486	7.71e-11
GORAB	-0.486	3.4e-06
LYPD8	-0.486	1.04e-05
NUS1	-0.486	5.87e-08
SAP130	-0.486	1.98e-09
SBF1	-0.486	8.97e-09
TBC1D32	-0.486	2.06e-06
RIOX1	-0.485	2.98e-08
FBXW9	-0.485	1.01e-09
GAR1	-0.485	1.83e-10
GLI3	-0.485	2.92e-06
PHF6	-0.485	1.83e-09
PPP1R35	-0.485	5.88e-06
REPS1	-0.485	9.32e-07
ADAMTS16	-0.484	4.88e-06
AP2S1	-0.484	1.69e-07
ODR4	-0.484	5.31e-06
GPR19	-0.484	1.67e-08
EEF1AKMT3	-0.484	1.8e-06
PHF23	-0.484	7.25e-07
RC3H2	-0.484	7.77e-06
RNF141	-0.484	5.96e-05
TMEM184A	-0.484	5.53e-08
USO1	-0.484	6.57e-06
TXNDC5	-0.483	6.53e-06
GADD45GIP1	-0.483	2.4e-09
MED6	-0.483	1.52e-05
TMEM214	-0.483	7.21e-10
TMEM260	-0.483	4.93e-05
SLX9	-0.482	6.13e-11
IRAK4	-0.482	2.16e-07
MRPL27	-0.482	1.42e-11
PSMF1	-0.482	2.2e-10
TIMM17B	-0.482	7.96e-09
ZNF212	-0.482	2.52e-11
APMAP	-0.481	3.68e-08
BUD31	-0.481	1.4e-07
COX5B	-0.481	6.42e-08
CUL5	-0.481	1.87e-06
CYP7B1	-0.481	2.45e-06
DHX34	-0.481	8.13e-08
MAN1B1	-0.481	4.76e-06
PPIE	-0.481	3.19e-07
ARHGAP35	-0.48	6.76e-10
BCL2L15	-0.48	5.1e-05
BTRC	-0.48	4.41e-10
MYO7A	-0.48	3.44e-06
RLF	-0.48	8.84e-07
TM9SF1	-0.48	1.25e-05
TRPT1	-0.48	3.84e-07
ZCRB1	-0.48	5.97e-09
MRPS26	-0.479	9.08e-06
WDR62	-0.479	1.01e-14
ZNF544	-0.479	3.72e-07
ALKBH2	-0.478	3.03e-06
NFRKB	-0.478	2.6e-06
NUS1P3	-0.478	1.12e-06
PGLYRP4	-0.478	2.18e-05
USP21	-0.478	4.44e-09
ZNF280C	-0.478	1.39e-08
ISY1	-0.477	5.83e-12
NDUFAB1	-0.477	5.05e-12
POU2F1	-0.477	6.07e-08
SUPV3L1	-0.477	3.93e-08
BMT2	-0.476	3.77e-06
DGKH	-0.476	4.84e-07
GLE1	-0.476	1.47e-05
KAT14	-0.476	7.69e-09
PORCN	-0.476	1.88e-07
SCLY	-0.476	1.57e-06
U2AF2	-0.476	2.92e-11
VOPP1	-0.476	2.92e-09
DUSP7	-0.475	3.85e-07
LOC646214	-0.475	9.32e-08
MRPL2	-0.475	3.29e-06
PQBP1	-0.475	3.92e-07
RNF126	-0.475	3.19e-05
TRIP6	-0.475	4.59e-06
WDR43	-0.475	2.6e-05
ZDHHC4	-0.475	4.02e-09
C3orf80	-0.474	5.03e-05
CDHR1	-0.474	3.04e-07
KRI1	-0.474	7.76e-11
MALSU1	-0.474	1.01e-09
MAP6D1	-0.474	1.21e-11
PMS2P1	-0.474	4.93e-07
POLRMT	-0.474	2.38e-06
ZEB1-AS1	-0.474	3.43e-05
ZNF786	-0.474	3.45e-09
ANKRD13B	-0.473	1.91e-08
CHD4	-0.473	1.68e-06
DLSTP1	-0.473	3.66e-06
LIN9	-0.473	3.18e-10
RAC1	-0.473	5.49e-06
CGREF1	-0.472	4.12e-12
ETV6	-0.472	1.46e-06
OR7E37P	-0.472	4.99e-05
PHF20L1	-0.472	1.6e-05
PXMP2	-0.472	5.34e-06
RARS2	-0.472	3.29e-07
THAP8	-0.472	1.97e-05
WDR24	-0.472	1.72e-08
ZCCHC7	-0.472	1.39e-07
ARF4	-0.471	1.17e-05
BORCS5	-0.471	1.78e-06
CDC34	-0.471	3.83e-09
ENTPD5	-0.471	3.99e-07
FN3KRP	-0.471	4.45e-07
GPAA1	-0.471	1.05e-07
NVL	-0.471	1.3e-09
PRRT3	-0.471	3.91e-07
RPGRIP1L	-0.471	8.18e-06
SH3BP1	-0.471	2.6e-09
SYNRG	-0.471	7.7e-08
CASP8AP2	-0.47	4.31e-06
FECH	-0.47	2.43e-05
LSM1	-0.47	3.16e-06
NDUFB4	-0.47	1.73e-10
BCL2L10	-0.469	3.2e-06
HOXC9	-0.469	7.58e-06
MVD	-0.469	4.61e-08
NSFL1C	-0.469	1.7e-08
PREB	-0.469	1.22e-10
TUBB4B	-0.469	1.25e-05
ANKRD17	-0.468	1.27e-06
COA4	-0.468	5.28e-09
DHX57	-0.468	4.42e-09
FASTK	-0.468	1.72e-12
HK1	-0.468	6.06e-07
ABTB2	-0.467	1.95e-09
DDX1	-0.467	1.88e-08
GTF2A1	-0.467	4.06e-08
SDF4	-0.467	5.34e-06
SH3PXD2A-AS1	-0.467	5e-05
SRRT	-0.467	2.21e-08
GID4	-0.466	1.22e-06
INPP4A	-0.466	5.76e-07
LOC349160	-0.466	7.59e-06
POLR2J	-0.466	5.39e-07
TMEM181	-0.466	8.99e-06
BMP8A	-0.465	4.27e-09
IPO13	-0.465	1.84e-07
LOC389906	-0.465	4.52e-07
NRBP1	-0.465	2.61e-10
NRSN2	-0.465	1.37e-06
PAAF1	-0.465	8.81e-06
SEPTIN9	-0.465	1.42e-09
ARID2	-0.464	8.48e-07
KLC2	-0.464	2.83e-08
PABPC4	-0.464	1.85e-05
RIPPLY3	-0.464	8.23e-06
SLC4A1AP	-0.464	1.63e-09
TOMM34	-0.464	2.01e-07
CDV3	-0.463	8.75e-07
HSF2	-0.463	5.43e-06
MELTF-AS1	-0.463	4.68e-07
NAE1	-0.463	2.11e-08
PHLDB2	-0.463	3.98e-05
TUBA1C	-0.463	1.19e-11
WDR26	-0.463	1.35e-10
ZNF770	-0.463	4.45e-05
ALKBH4	-0.462	1.5e-09
DDX47	-0.462	6.3e-07
AIRIM	-0.462	1.8e-06
NSUN4	-0.462	2.36e-06
NUP35	-0.462	3.92e-08
SCFD2	-0.462	1.12e-06
TRIM27	-0.462	3.07e-05
WBP11	-0.462	9.67e-06
CBFA2T2	-0.461	6.21e-10
KCTD13	-0.461	1.39e-05
NDUFS2	-0.461	1.46e-12
OSBPL2	-0.461	4.06e-07
PSMC1	-0.461	2.39e-10
ZC3H15	-0.461	1.33e-06
ACTL10	-0.46	2.67e-08
MCHR1	-0.46	2.17e-05
PMS2P3	-0.46	7.37e-08
TDRD5	-0.46	5.4e-07
ATMIN	-0.459	1.85e-11
FAM91A1	-0.459	1.24e-07
GHITM	-0.459	2.98e-07
NHP2	-0.459	2.91e-07
PLXNA1	-0.459	1.44e-09
PPP2R5C	-0.459	7.8e-07
RFXANK	-0.459	9.14e-07
RP9	-0.459	2.28e-07
VMA21	-0.459	3.64e-08
ZFY	-0.459	5.79e-06
ALPK2	-0.458	3.45e-08
RTL8A	-0.457	9.92e-08
PHB2	-0.457	1.43e-07
PIGS	-0.457	1.9e-10
SLC37A4	-0.457	1.73e-06
TULP4	-0.457	5.37e-06
ZBTB26	-0.457	5.53e-06
E2F1	-0.456	6.9e-11
EIF2B2	-0.456	4.73e-08
FAM120C	-0.456	5.86e-08
MCPH1-DT	-0.456	6.11e-09
LYSMD1	-0.456	6.34e-06
PFAS	-0.456	1.2e-05
PHF5A	-0.456	2.83e-05
POLG2	-0.456	4.24e-08
ABI1	-0.455	1.33e-05
CDAN1	-0.455	2.37e-05
HSF1	-0.455	1.55e-05
PPIC	-0.455	1.39e-05
PPP1CA	-0.455	1.29e-09
TGS1	-0.455	7.75e-06
BTBD10	-0.454	2.31e-08
C15orf39	-0.454	3.97e-07
SIVA1	-0.454	1.03e-06
ZC3H3	-0.454	2.56e-08
APRT	-0.453	4.88e-06
ELK1	-0.453	5.4e-07
H1-3	-0.453	1.5e-06
PDHA1	-0.453	8.95e-08
SF3B6	-0.453	1.88e-11
YARS1	-0.453	7.91e-08
HIP1R	-0.452	2.06e-06
PPP1R2	-0.452	1.02e-05
TRMT12	-0.452	5.6e-06
BCAN-AS1	-0.451	1.94e-05
EIF1AD	-0.451	6.95e-08
LOC102724362	-0.451	2.27e-05
TMBIM6	-0.451	4.41e-07
RAVER1	-0.45	6.04e-08
RBM34	-0.449	1.03e-10
ISL2	-0.449	1.2e-08
PAFAH1B2	-0.449	2.47e-11
PHF8	-0.449	1.22e-05
RBAK	-0.449	2.6e-05
RHBDF2	-0.449	1.4e-05
RMND1	-0.449	1.54e-05
ETFA	-0.448	6.04e-07
FANCA	-0.448	1.11e-09
NCL	-0.448	1.69e-08
COX10	-0.447	2.66e-10
FAM210B	-0.447	1.8e-05
NAPEPLD	-0.447	6.74e-07
NUFIP1	-0.447	3.18e-07
RGMB	-0.447	3.75e-06
CCDC28B	-0.446	2.46e-06
F8A1	-0.446	8.33e-07
GNPDA1	-0.446	3.91e-07
STK24	-0.446	1.36e-05
ANKRD26	-0.445	1.67e-07
LIMK1	-0.445	4.77e-09
TMEM134	-0.445	1.25e-05
ARHGEF39	-0.444	1.27e-08
CDK7	-0.444	3.31e-07
DUSP11	-0.444	7.27e-11
EEA1	-0.444	6.49e-06
HCFC1	-0.444	2.01e-14
RPAP1	-0.444	2.34e-07
RSL1D1	-0.444	7.38e-09
TCP1	-0.444	2.22e-06
ZNF576	-0.444	5.03e-08
BRF2	-0.443	1.73e-06
ELK4	-0.443	1.64e-06
EXTL3	-0.443	6.49e-09
MOB4	-0.443	1.33e-07
MARK4	-0.443	1.06e-06
MPV17L2	-0.443	3.45e-07
PSMA7	-0.443	6.12e-07
AARSD1	-0.443	3.58e-09
TFIP11	-0.443	2.85e-08
EIF4G3	-0.442	1.84e-06
KARS1	-0.442	1.23e-11
RAD18	-0.442	3.43e-07
ULK1	-0.442	1.2e-07
WIPI2	-0.442	2.61e-11
HNRNPLL	-0.441	5.46e-09
IPO5	-0.441	1.56e-06
KAT2A	-0.441	3.75e-06
COMMD5	-0.441	4.77e-06
MAPKAPK5	-0.441	8.45e-08
NDUFA10	-0.441	3.58e-08
RBBP7	-0.441	6.99e-08
RPL7	-0.441	8.91e-06
AGBL5	-0.44	3.99e-08
