Updated.gene.symbol	logFC	P.Value
LOC101927609	0.585	6.97e-08
STK40	0.585	1.01e-07
ZNF23	0.585	9.5e-09
CCNG1	0.584	3.97e-10
GDPD5	0.584	1.95e-09
IL7	0.584	4.1e-06
TGOLN2	0.584	5.1e-07
CD1D	0.583	5.78e-06
MAP3K11	0.583	7.02e-12
MMP25	0.583	2.95e-11
STARD4	0.583	3.08e-06
TSPOAP1-AS1	0.583	1.08e-13
UBE2D2	0.583	1.02e-08
FGD5-AS1	0.582	4.21e-12
KCND3	0.582	2.11e-05
ATP6V0D1	0.581	1.92e-09
HDHD2	0.581	6.53e-10
RIPK1	0.581	5.44e-08
SCARNA17	0.581	2.25e-08
ATP2A3	0.58	0.000307
CD151	0.58	8.81e-06
KANSL1	0.58	0.000129
CHROMR	0.58	1.77e-06
PITPNC1	0.58	2.57e-05
PPP1R13B	0.58	1.28e-05
ZNF329	0.58	1.13e-05
ADAMTSL2	0.579	3.57e-11
GATA5	0.579	2.25e-13
LILRB3	0.579	4.32e-08
RGL2	0.579	1.83e-10
CCNH	0.578	3.62e-12
ERCC5	0.578	1.41e-07
FIGN	0.578	3.73e-05
PHF10	0.578	2.05e-05
RHOQ	0.578	1.04e-06
RNASEH2B	0.578	3.05e-07
MAPK9	0.577	7.01e-12
METAP2	0.577	4.67e-06
MTFR1L	0.577	6.06e-11
P4HTM	0.577	6.29e-07
SRGAP2	0.577	1.38e-07
TRIM13	0.577	5.29e-09
ZNF662	0.577	4.55e-11
CASP8	0.576	2.6e-06
DNAJC18	0.576	1.48e-14
ATOSA	0.576	1.35e-08
KCNA3	0.576	2.9e-08
LSM8	0.576	2.13e-09
HEBP1	0.575	1.76e-11
HSD17B14	0.575	3.77e-06
PFKFB3	0.575	5.38e-05
LOC105373334	0.574	7.8e-12
CR1	0.574	8.04e-05
PIP4P2	0.574	2.28e-05
HIPK1	0.573	1.95e-08
IER5	0.573	5.63e-05
EOLA2-DT	0.573	9.9e-10
LMNA	0.573	9.84e-08
SH3BP5-AS1	0.573	1.31e-10
SLC25A45	0.573	1.25e-10
TTC21A	0.573	6.13e-09
LAMA2	0.572	6.85e-05
NPEPL1	0.572	3.44e-08
PTPN13	0.572	4.49e-05
ZNF189	0.572	3.85e-10
SIGLEC11	0.571	9.33e-15
VASP	0.571	2.81e-10
ALDH6A1	0.57	6.91e-05
AQR	0.57	4.83e-07
ARHGAP10	0.57	5.72e-15
BBS1	0.57	3.8e-07
CFAP410	0.57	1.14e-11
MLLT6	0.57	2.09e-06
ATPAF1	0.569	7.62e-09
BAZ2B	0.569	9.11e-08
CARHSP1	0.569	4.94e-08
CPEB3	0.569	1.48e-11
GRN	0.569	2.2e-06
IRAG1	0.569	0.000304
SLC7A6	0.569	8.42e-08
TTTY14	0.569	1.13e-05
DOK1	0.568	1.63e-11
FAM118B	0.568	2.12e-08
MARCHF8	0.568	3.85e-09
MGST3	0.568	1.19e-12
PFDN5	0.568	6.86e-17
AKTIP	0.567	2.45e-10
FCF1	0.567	2.05e-06
HEATR5B	0.567	6.97e-11
HMGCS2	0.567	5.25e-05
RAB24	0.567	1.15e-09
FBXW2	0.566	2.04e-09
MAPKAPK3	0.566	1.08e-08
SECTM1	0.566	1.01e-05
LACTB	0.565	3.02e-06
MOB2	0.565	3.35e-11
RP2	0.565	2.18e-09
SLC35E1	0.565	2.12e-07
FKBP15	0.564	4.66e-09
GABARAPL2	0.564	1.35e-14
NCOA1	0.564	1.16e-08
EMC3	0.563	3.11e-10
IFNLR1	0.563	2.09e-05
PLPPR4	0.563	0.00011
SYNE2	0.563	0.000232
ARL11	0.562	2.98e-08
CTSL	0.562	0.000242
CYTH1	0.562	3.69e-13
HEXIM1	0.562	8.28e-09
KIAA1143	0.562	2.29e-09
SPOP	0.562	8.76e-11
TCEAL3	0.562	1.54e-09
TMEM80	0.562	2.29e-05
AHR	0.561	4.38e-05
QNG1	0.561	1.12e-07
EGLN2	0.561	5.53e-14
SELENOK	0.561	1.09e-14
VAPB	0.561	9.58e-05
ZMYND12	0.561	0.000184
ADAP2	0.56	0.000189
CWF19L2	0.56	2.4e-10
HEIH	0.56	1.16e-10
HTRA4	0.56	0.000255
RBM4	0.56	1.76e-06
C10orf95-AS1	0.56	2.29e-07
SNED1	0.56	8.4e-06
CD244	0.559	1.07e-13
RGS11	0.559	5.6e-10
ZC4H2	0.559	1.9e-07
EEIG2	0.558	5.21e-08
GNL1	0.558	9.57e-14
HNRNPA0	0.558	6.98e-07
MIOS-DT	0.558	6.25e-14
SGCB	0.558	1.08e-05
SLC17A5	0.558	1.44e-05
KLHL41	0.557	3.17e-08
TMEM164	0.557	6.51e-07
RBSN	0.557	5.7e-10
SLCO3A1	0.557	2.99e-05
TOR4A	0.557	8.14e-05
TRNAU1AP	0.557	1.94e-10
LRRC49	0.556	7.07e-08
RBM43	0.556	3.23e-05
SERTAD3	0.556	7.77e-06
SVIL-AS1	0.556	4.85e-15
ARHGEF26-AS1	0.555	5.85e-08
CEPT1	0.555	1.04e-06
GCC2	0.555	7.43e-07
RC3H1	0.555	1.51e-10
SENCR	0.555	3.75e-11
TPM3	0.555	1.55e-10
HNRNPU	0.554	2.88e-05
PPP1CB	0.554	4.69e-08
TPP2	0.554	1.43e-09
ZNFX1	0.554	7e-07
AMY2B	0.553	3.76e-08
PECR	0.553	4.87e-12
PYHIN1	0.553	2.08e-07
MAP3K20	0.553	3.6e-06
CYB5D2	0.552	3.46e-07
PIM3	0.552	1.95e-08
PSMB10	0.552	1.08e-05
RAP2A	0.552	1.52e-08
SIGIRR	0.552	8.94e-05
BTC	0.551	4.12e-07
LOC105372881	0.551	3.01e-13
MIR101-1	0.551	1.77e-07
AP3M1	0.55	1.41e-09
DSERG1	0.55	2.27e-09
MDH1B	0.55	9.1e-05
NOTCH2NLA	0.55	0.000178
SGPP1	0.55	0.000216
TANK	0.55	7.1e-11
TRIM5	0.55	1.35e-06
UNC13D	0.55	2.57e-10
WAPL	0.55	1.43e-09
KAT8	0.549	1.22e-10
MINK1	0.549	9.73e-07
TP53INP2	0.549	5.69e-05
CEP68	0.548	4.76e-07
PTK2B	0.548	2.02e-09
TRIM25	0.548	5.11e-07
ANKRD6	0.547	2.9e-05
PPP1R26	0.547	1.14e-05
TLN1	0.547	3.4e-06
ATP9B	0.546	1.14e-06
CCDC82	0.546	1.22e-08
MAP1LC3B	0.546	4.65e-09
PCED1A	0.546	7.9e-08
POLI	0.546	7.74e-10
RAB31	0.546	4.77e-06
XPA	0.546	3.9e-08
FRYL	0.545	9.09e-10
LINC02256	0.545	6.97e-11
PCTP	0.545	1.3e-05
CSGALNACT2	0.544	9.41e-07
IPO7	0.544	4.89e-08
LINC00472	0.544	1.27e-17
MFSD13A	0.544	0.000171
SIPA1L1	0.544	1.85e-05
TRIM73	0.544	1.05e-11
STX17	0.544	7.09e-10
TRIM71	0.544	3.9e-14
ZNF84	0.544	5.21e-06
ABCA7	0.543	5.13e-07
AFF1	0.543	9.17e-08
HAUS2	0.543	9.28e-09
RSPO1	0.543	2.35e-16
ZNF879	0.543	2.09e-06
GMIP	0.542	4.2e-07
NMRK1	0.542	0.000166
PEA15	0.542	8.39e-08
PTPN18	0.542	1.24e-10
TEF	0.542	2.17e-05
TRIP10	0.542	3.51e-08
ATOSB	0.541	1.04e-07
GFRA2	0.541	5.76e-13
NFX1	0.541	8.63e-08
RHOT1	0.541	1.32e-09
RXRA	0.541	3.75e-07
ZRANB1	0.541	8.43e-09
DMXL2	0.54	0.000138
FAM149B1	0.54	4.63e-09
KLF3-AS1	0.539	1.27e-08
POLR2L	0.539	1.97e-09
ASMTL	0.538	4.92e-07
EPG5	0.538	1.95e-05
TNFRSF10B	0.538	3.57e-05
AGRP	0.537	7.45e-14
HBM	0.537	1.73e-07
LOC101926907	0.537	9.04e-05
WASH3P	0.537	1.22e-07
PXN	0.537	4.02e-07
RAB28	0.536	3.49e-08
SULT1C4	0.536	0.00012
ZBTB8A	0.536	7.43e-05
ZDHHC17	0.536	1.72e-09
DRC3	0.535	7.7e-06
INO80D	0.535	3.04e-05
RBMX	0.535	1.67e-06
METTL3	0.535	6.01e-07
RALGAPA1P1	0.535	1.63e-06
SLC35E2A	0.535	4.09e-06
SMIM11	0.535	1.58e-10
TSTD1	0.535	0.000152
ELF1	0.534	3.9e-07
PKN1	0.534	2.88e-07
SPRED1	0.534	2.58e-05
UIMC1	0.534	1.1e-09
DYNC1LI1	0.533	8.1e-10
HAGH	0.533	6.79e-11
SCN2B	0.533	8.2e-13
ZNF432	0.533	5.08e-08
FBXW12	0.532	4.31e-06
PITPNM2	0.532	1.79e-11
CTNND1	0.532	3.34e-05
ZNF583	0.532	1.05e-15
ADAP1	0.531	3.38e-07
DDX59	0.531	7.77e-09
DLGAP1-AS1	0.531	1.41e-06
FMNL2	0.531	5.22e-06
KIDINS220	0.531	1.14e-07
LGI4	0.531	3.69e-13
AK9	0.53	6.68e-09
GPR85	0.53	3.07e-07
PELATON	0.53	1.37e-09
MXRA7	0.53	2.23e-05
PTGIR	0.53	3.44e-09
TMEM198B	0.53	3.63e-13
ZNF471	0.53	2.61e-12
BTN2A2	0.529	8.22e-07
CRACR2B	0.529	9.54e-05
MDM4	0.529	3.4e-07
PITPNA	0.529	2.39e-10
PTGER1	0.529	3.07e-07
RFXAP	0.529	2.24e-09
CRTAP	0.528	6.97e-10
CDK3	0.528	1.06e-06
CNBP	0.527	1.03e-12
GIT2	0.527	5.26e-07
GSN	0.527	4.05e-05
OGG1	0.527	1.93e-09
SLC66A2	0.527	2.68e-10
FAM221A	0.526	2.81e-05
GALT	0.526	8.35e-07
SH3GLB2	0.526	2.42e-06
CCDC85B	0.525	3.29e-08
CFAP184	0.525	2.43e-05
LINC00324	0.525	2.12e-08
SLC2A6	0.525	4.39e-05
BTD	0.524	2.13e-07
SSU72	0.524	1.04e-09
ARHGAP4	0.523	1.03e-07
LEFTY2	0.523	3.33e-14
TNRC6C	0.523	1.36e-06
GBGT1	0.522	5.7e-06
LINC00963	0.522	4.5e-08
PARP12	0.522	7.53e-05
RASGRP4	0.522	1.7e-12
SAV1	0.522	3.27e-11
GABPA	0.521	5.12e-09
IVD	0.521	5.57e-08
KIAA0408	0.521	3.64e-19
C3orf62	0.521	1.21e-12
ZNF763	0.521	5.09e-10
CHD9	0.52	5.88e-07
ATP8B1-AS1	0.52	4.09e-08
TMEM91	0.52	5.79e-06
CXCR1	0.519	5.86e-11
OFD1	0.519	1.64e-07
PAN3	0.519	5.08e-12
SLFNL1	0.519	3.73e-13
GPR20	0.518	1.07e-08
NFATC3	0.518	1.26e-09
RABEP1	0.518	1.3e-06
SLC16A10	0.518	1.48e-06
NFYB	0.517	6.01e-09
RPL13P5	0.517	7.16e-07
WDR13	0.517	1.55e-09
ANKRD1	0.516	1.75e-09
CLCN6	0.516	3.94e-11
ZNF75D	0.516	4.04e-07
CCNYL1	0.515	5.56e-06
CNOT6L	0.515	7.12e-05
EZR	0.515	6.17e-07
GAPVD1	0.515	1.14e-14
HABP4	0.515	1.04e-07
MOSMO	0.515	1.35e-06
MMUT	0.515	2.95e-06
ATG7	0.514	1.05e-11
CREBZF	0.514	7.39e-07
SETDB2	0.514	9.6e-08
TBC1D5	0.514	4.54e-09
CD99L2	0.513	6.04e-06
INVS	0.513	4.43e-19
MPPE1	0.513	2.02e-08
WSCD1	0.512	4.14e-06
B3GNT8	0.511	3.06e-06
DNASE1L1	0.511	7.51e-06
GOLGA4	0.511	1.9e-05
KNDC1	0.511	1.42e-07
PARP4	0.511	6.74e-07
SMU1	0.511	1.98e-11
SPX	0.511	1.94e-07
ASB9	0.51	8.02e-05
DUSP18	0.51	2.93e-08
GBA2	0.51	1.15e-09
MOSPD2	0.51	9.84e-11
PNRC1	0.51	2.47e-12
UBTD1	0.51	6.86e-08
KLHL18	0.509	5.87e-10
POMGNT2	0.509	2e-06
SGIP1	0.509	3.4e-07
SIN3A	0.509	2.87e-06
GET1	0.509	1.45e-07
GOLGA8G	0.508	5.28e-13
LY6G5C	0.508	1.58e-08
NR2C1	0.508	1.44e-07
PACSIN2	0.508	9.77e-10
PTPMT1	0.508	2.66e-08
CHMP3	0.508	4.53e-09
AKIRIN2	0.507	4.69e-11
ANAPC10	0.507	2.22e-12
FGFR1	0.507	7.01e-10
NECAP2	0.507	6.02e-09
PBX2	0.507	7.38e-09
SMPD1	0.507	3.18e-06
ATAD1	0.506	1.05e-06
C2CD2L	0.506	3.76e-10
CNOT8	0.506	3.28e-08
FRG1CP	0.506	4.51e-09
GUSBP15	0.506	2.05e-05
MAP6	0.506	3.75e-07
NECAB3	0.506	2.33e-05
PBX3	0.506	2.49e-06
POLR3H	0.506	6.74e-09
ZNF654	0.506	4.32e-06
EDEM1	0.505	1.23e-06
IFT80	0.505	4.24e-06
SMG1	0.505	7.45e-06
BEST1	0.504	8.89e-11
KRBOX4	0.504	8.84e-07
LINC00844	0.504	4.7e-13
MICA-AS1	0.504	3.81e-05
NUTM2B-AS1	0.504	1.76e-05
PPP1R15B	0.504	1.55e-05
WASHC3	0.503	6.67e-08
RBBP6	0.503	1.25e-07
UPRT	0.503	2.45e-06
HDAC11	0.502	9.45e-06
MTIF3	0.502	4.55e-10
REV1	0.502	1.25e-07
SEC22B	0.502	2.79e-07
TATDN3	0.502	2.03e-07
MRPL54	0.501	2.33e-08
RASA3	0.501	1.16e-06
SLC24A4	0.501	9.16e-16
ACADM	0.5	2.55e-08
DRC12	0.5	9.68e-06
CHIC1	0.5	3.06e-07
LOC100131541	0.5	3.82e-05
NLRP12	0.5	2.28e-10
TRPC1	0.5	2.86e-05
USHBP1	0.5	2.83e-12
PTGR3	0.5	1.22e-05
CARMN	0.499	9e-05
GABRB2	0.499	6.84e-05
PRKCQ-AS1	0.499	2.34e-06
HELQ	0.498	1.27e-07
INKA2	0.498	3.86e-13
MGAT1	0.498	1.43e-08
ZNF226	0.498	2.8e-05
CAPS2	0.497	4.3e-08
TMOD3	0.497	1.28e-07
CLCC1	0.496	2.93e-10
CUTC	0.496	9.64e-09
PHAX	0.496	1.1e-05
ACADVL	0.495	6.02e-08
PARP14	0.495	2.63e-05
PRMT9	0.495	1.39e-06
RNASEK	0.495	1.12e-12
SPSB3	0.495	1.96e-09
ZNF224	0.495	7.37e-07
BLOC1S1	0.494	5.34e-08
CFAP210	0.494	1.47e-07
HECTD2	0.494	4.69e-06
LOC101927069	0.494	2.93e-13
ZCCHC10	0.494	1.34e-07
DHRS7B	0.492	7.97e-06
GTF2B	0.492	1.14e-09
LILRA6	0.492	3.23e-06
S1PR2	0.492	2.09e-09
SLA2	0.492	3.01e-06
ZNF789	0.492	1.33e-07
TEP1	0.491	1.6e-05
DYNC1LI2	0.49	9.65e-08
WBP2	0.49	1.71e-07
IGFBP7	0.489	5.02e-06
RAB21	0.489	6.13e-08
SNN	0.489	1.88e-06
TMEM18	0.489	5.06e-10
NFATC4	0.488	1.1e-08
BIN3	0.487	8.76e-15
CTBS	0.487	9.97e-07
DCTN6	0.487	1.16e-09
FMC1	0.487	1.19e-05
HNRNPH3	0.487	8.71e-09
PPP3CA	0.487	7.73e-05
NOP53	0.487	2.22e-10
ARMC9	0.486	2.98e-05
CLYBL	0.486	5.27e-06
TASL	0.486	8.14e-09
TMEM50A	0.486	1.1e-09
AATK	0.485	2.65e-11
COA8	0.485	1.16e-07
SMYD4	0.485	1.39e-08
SNX3	0.485	4.06e-10
LTK	0.484	2.86e-05
MKNK2	0.484	1.53e-05
PTAR1	0.484	8.35e-09
TSPAN32	0.484	6.16e-12
USP16	0.484	1.36e-11
CACNB2	0.483	8.81e-11
FBXO25	0.483	2.57e-09
UBE2N	0.483	1.63e-09
ITSN1	0.482	1.81e-08
LINC02035	0.482	1.47e-05
OR7E12P	0.482	5.47e-07
SLC25A28	0.482	1.16e-08
SUCLG2	0.482	8.6e-06
THUMPD3-AS1	0.482	4.82e-05
ZBTB40	0.482	1.93e-09
CC2D1B	0.481	8.73e-12
CLEC4D	0.481	2.41e-08
DCP2	0.481	7.18e-08
FBXO33	0.481	4.71e-08
RAB4B	0.481	2.54e-09
NAALADL1	0.481	8.13e-09
OR52K3P	0.481	3.06e-07
PVR	0.481	7.19e-10
BACH1	0.48	1.59e-05
FEZ2	0.48	1.39e-08
HDAC7	0.48	6.05e-13
MTERF4	0.48	8.51e-14
PHF1	0.48	8.53e-12
PHLDA3	0.48	1.67e-05
FASTKD2	0.479	9.41e-10
PTPDC1	0.479	1.99e-09
ZNF211	0.479	1.23e-07
CZIB	0.478	4.86e-09
CNTN4	0.478	8.03e-06
RNF227	0.478	3.68e-07
LRCH3	0.478	9.61e-06
SETD3	0.478	1.83e-15
STAT6	0.478	3.7e-06
ZNF24	0.478	3.89e-08
FER	0.477	1.63e-09
CTXND1	0.477	5.61e-13
TRIM21	0.477	1.25e-07
BTNL8	0.476	5.56e-08
FHIP2A	0.476	4.28e-07
RBM22	0.476	4.9e-10
RPL13	0.476	8.55e-07
ZRANB2	0.476	3.29e-09
CACNA1C	0.475	4.58e-11
COQ10B	0.475	2.12e-09
HDGFL3	0.475	3.86e-14
ZNF280D	0.475	3.28e-06
RASAL3	0.475	2.73e-07
DNAJC8	0.474	9.74e-11
FAM124B	0.474	8.81e-07
MIB2	0.474	3.7e-08
TMEM167B	0.474	1.21e-10
UBBP1	0.474	4.31e-09
BBS7	0.473	1.34e-07
SRRM2	0.473	2.99e-08
TINF2	0.473	1.76e-10
ZNF300P1	0.473	2.17e-09
C6orf62	0.472	1.64e-07
DENND4B	0.472	6.34e-11
MIR497HG	0.472	3.89e-11
WHAMMP2	0.472	1.87e-10
MRPS25	0.471	1.65e-06
PSMG3-AS1	0.471	6.8e-10
DYNLT5	0.471	2.31e-11
ADH1A	0.47	9.52e-08
TLE5	0.47	8.07e-09
MIR142	0.47	4.8e-07
MACO1	0.47	8.84e-07
HSBP1L1	0.469	2.01e-05
APBB3	0.469	6.09e-08
SELENOW	0.469	1.91e-07
TCF12	0.469	3.56e-07
TMSB4X	0.469	2.55e-13
ULK4	0.469	7.05e-08
SETBP1-DT	0.468	6.17e-13
THRA	0.468	1.92e-08
HNF1B	0.467	3.81e-05
AGAP4	0.467	7.12e-07
SLC26A11	0.467	6.54e-07
ZNF141	0.467	1.87e-10
DAPK1-IT1	0.466	2.74e-06
DKFZP586I1420	0.466	1.96e-06
NDST2	0.466	1.14e-12
RFK	0.466	1.65e-06
RNASEL	0.466	1.96e-05
DYRK1A	0.465	3.6e-10
EBAG9	0.465	3.99e-06
FBXO3	0.465	3.83e-06
METTL9	0.465	3.07e-09
TLCD5	0.465	9.31e-09
TRIM3	0.465	5.59e-10
ARMH3	0.464	2.95e-06
CEP104	0.464	7.74e-10
SHLD2	0.464	1e-08
MAGEH1	0.464	1.81e-05
POU6F1	0.464	2.64e-10
DENND6A	0.463	7.67e-06
LIPT1	0.463	3.27e-06
SLC25A29	0.463	2.31e-07
TSPOAP1	0.463	1.7e-06
U2AF1L4	0.463	9.33e-07
WTAP	0.463	4.92e-14
CD80	0.462	4.55e-05
ITIH4	0.462	1.17e-05
PHLPP2	0.462	1.45e-05
ZNF10	0.462	1.48e-08
ARHGEF1	0.461	5.89e-12
SKIC3	0.461	5.36e-07
TBC1D12	0.46	3.18e-07
FLT3LG	0.459	9e-07
HIRIP3	0.459	4.67e-13
GABARAP	0.458	3.2e-09
NDUFAF3	0.458	4.84e-10
RAPGEF6	0.458	1.5e-05
CARD9	0.457	3.78e-06
LOC105373849	0.457	1.61e-08
ZNF34	0.457	7.23e-06
CNPPD1	0.456	5.42e-09
DICER1	0.456	1.38e-05
ARHGEF10L	0.455	2.13e-05
CERS2	0.455	6.79e-09
FNDC3A	0.455	2.34e-05
PGS1	0.455	1.7e-09
S100A13	0.455	2.13e-06
SH3BGR	0.455	3.28e-06
TMED4	0.455	2.05e-05
TNFAIP1	0.455	1.14e-05
TUSC2	0.455	1.58e-12
DOCK8-AS1	0.454	1.05e-12
CDK10	0.454	3.24e-05
DCP1A	0.454	5.5e-07
HP1BP3	0.454	3.81e-08
LAP3	0.454	1.03e-06
MESP2	0.454	5.89e-11
PNPLA2	0.454	1.03e-08
ZNF611	0.454	6.12e-07
ACOX1	0.453	1.86e-07
ARHGAP17	0.453	3.09e-08
BMPR1A	0.453	3.45e-07
MAP3K12	0.453	9.56e-11
OGT	0.453	2.06e-05
RASA2	0.453	1.46e-05
RIPK2	0.453	4.46e-06
RNF13	0.453	4.16e-08
ZBTB34	0.453	2.61e-05
DCAF5	0.452	1.38e-08
NR2F1-AS1	0.452	1.18e-13
RSPO4	0.452	1.85e-10
SLC43A2	0.452	1.38e-05
ZNF43	0.452	3.35e-05
CCNDBP1	0.451	3.15e-06
LINC00924	0.451	3.23e-06
LRPAP1	0.451	1.07e-05
MSL1	0.451	4.99e-08
PTPN2	0.451	6.72e-06
UQCR10	0.451	3.67e-07
ATG12	0.45	1.83e-08
CCDC66	0.45	1.02e-08
COQ10A	0.45	5.35e-08
DOK7	0.45	1.91e-06
RS1	0.45	8.15e-16
ZC3H6	0.45	2.69e-06
CUL3	0.449	1.93e-15
AGPAT4	0.448	2.58e-06
FBXW4	0.448	1.1e-07
ABCC13	0.447	1.73e-09
CCDC107	0.447	3.18e-08
F10	0.447	3.15e-12
LRRC2	0.447	2.52e-12
NCOR1	0.447	2.5e-07
RRN3P1	0.447	4.98e-08
RUFY1	0.447	4.4e-08
SAMD3	0.447	8.32e-09
TFE3	0.447	1.58e-10
LSS	0.446	7.24e-06
ZNF394	0.446	7.95e-08
CENPT	0.445	1.55e-05
LY6G5B	0.445	6.37e-07
NPR2	0.445	6.5e-06
RHOG	0.445	1.03e-07
TESPA1	0.445	1.92e-08
NIBAN2	0.444	1.55e-05
KLRC3	0.444	3.3e-07
RRN3P3	0.444	3.65e-09
CDK9	0.443	1.37e-09
PTGDR	0.443	9.14e-09
SCAMP2	0.443	6.03e-13
USP8	0.443	1.25e-07
CNEP1R1	0.442	6.32e-07
LOC100505564	0.442	7.47e-14
MED4	0.442	2.95e-06
NEK8	0.442	4.43e-09
SEC61B	0.442	3.1e-09
SLC22A5	0.442	6.98e-07
TOB2	0.442	4.32e-07
MKRN2	0.441	4.33e-11
PLEKHO1	0.441	2.74e-05
IL10RB	0.44	3.21e-07
MAX	0.44	4.48e-10
GS1-124K5.11	0.439	3.6e-12
PPIA	0.439	1.39e-05
PKHD1L1	0.439	1.01e-09
PPWD1	0.439	4.86e-08
SEPTIN1	0.439	1.09e-05
WDR48	0.439	8.74e-07
YIPF4	0.439	9.65e-12
YPEL4	0.439	1.39e-07
NADK	0.438	1.14e-07
C5orf24	0.437	2.83e-06
EXOC7	0.437	2.36e-05
HDAC4	0.437	1.92e-05
KLHL20	0.437	8.11e-07
SCRN2	0.437	1.33e-05
WDPCP	0.437	5.07e-07
ANAPC4	0.436	3.47e-07
HOXA4	0.436	8.63e-07
PPP3CB-AS1	0.436	4.17e-11
PTPN4	0.436	2.24e-12
SIGLEC6	0.436	3.06e-11
C16orf86	0.435	5.19e-12
NPTN-IT1	0.435	7.33e-06
OCEL1	0.435	8.33e-08
EID1	0.433	1.16e-05
HOXA-AS2	0.433	5.9e-08
ST20-AS1	0.432	1.48e-07
USP32P2	0.432	2.13e-05
ZC3H7A	0.432	1.23e-08
CFAP69	0.431	3.57e-07
DDX46	0.431	3.23e-06
KLRG1	0.431	1.06e-07
PLEKHM1	0.431	1.55e-07
USPL1	0.431	7.02e-10
CACNG4	0.43	1.64e-05
CD160	0.43	1.02e-09
GPS2	0.43	3.87e-10
BRD10	0.43	8.95e-12
TMEM87A	0.43	1.81e-06
ZDHHC7	0.43	1.05e-06
ARPIN	0.429	2.61e-06
LINC00938	0.429	8.63e-11
PDPK1	0.429	3.61e-07
MED7	0.429	4.01e-07
ZBTB2	0.429	9.56e-07
LRRC18	0.428	1.94e-06
SMARCC2	0.428	2.36e-10
SMDT1	0.427	1.61e-06
THUMPD1	0.427	8.24e-07
ZNF665	0.427	4.67e-08
PRKD3	0.426	2.2e-07
AP2A2	0.425	9.36e-09
RCHY1	0.425	3.47e-12
SLTM	0.425	3.96e-09
IP6K1	0.424	6.36e-12
SLMAP	0.423	2.61e-09
MTRF1L	0.422	9.11e-08
RPL35A	0.422	3.6e-08
SMIM7	0.422	1.25e-07
AKAP17A	0.421	6.35e-06
CHIAP2	0.421	2.31e-06
DNAJB12	0.421	7.86e-08
SCARB2	0.421	9.38e-06
BTN2A1	0.42	5.46e-07
CDC14A	0.42	1.93e-11
MGC32805	0.42	6.74e-06
NUP214	0.42	5.02e-11
CD5L	0.419	1.52e-11
DUSP28	0.418	2.46e-06
PPIL6	0.418	1.44e-08
GPX1	0.417	5.22e-06
KMT2A	0.417	3.54e-06
VPS53	0.417	5.1e-07
LARP7	0.416	5.16e-07
SLC6A20	0.416	1.85e-06
VPS11	0.416	4.35e-08
COMMD6	0.415	7.14e-09
SNAI3	0.415	7.76e-10
CAMLG	0.414	1.33e-08
COMMD9	0.414	8.16e-06
CRK	0.414	3.08e-08
HERC4	0.414	1.56e-06
MAP4K3-DT	0.414	1.45e-07
PDCL	0.414	3.46e-11
ZNF222	0.414	3.67e-06
LRRC37A2	0.413	6.58e-06
MED28	0.413	6.01e-10
TENT4B	0.413	4.86e-06
ZNF346	0.413	1.47e-06
YJU2B	0.412	1.27e-05
SRSF8	0.412	3.95e-06
TXNDC15	0.412	1.53e-07
C2orf68	0.411	9.3e-06
CFAP36	0.411	8.93e-06
GNG5	0.411	3.44e-09
RHOA	0.411	4.32e-12
TANC1	0.411	5.55e-06
USP38	0.411	1.45e-09
FHIP1B	0.41	1.96e-07
L1TD1	0.41	1.65e-07
MYL6	0.41	1.46e-07
NCOA4	0.41	3.61e-09
RBM26-AS1	0.41	1.55e-09
ACOT9	0.409	5.29e-07
CAMTA2	0.409	8.75e-06
ST7-AS1	0.409	8.93e-12
RANBP17	0.408	5.6e-09
RXRG	0.408	5.35e-09
RPL22	0.407	2.19e-07
MRNIP	0.406	7.5e-09
CDC37	0.406	5.3e-10
ITFG2	0.406	5.35e-06
ZBTB7A	0.406	2.43e-06
C5orf63	0.405	2.86e-09
RIC1	0.405	3.4e-06
NTRK3	0.404	1.6e-12
PIP5K1C	0.404	2.58e-09
SLC7A6OS	0.404	1.16e-06
GTDC1	0.403	5.86e-07
MAP7D3	0.403	8.5e-09
SGF29	0.403	1.12e-09
TCEAL4	0.403	3.71e-06
IL1A	0.402	5.79e-09
ISCA1	0.402	7.91e-06
PPP1R21	0.402	1.84e-07
SPEF2	0.402	9.38e-06
SYS1	0.402	3.47e-06
TNRC6C-AS1	0.402	2.82e-07
EPN2	0.401	1.21e-06
KAT5	0.401	1.03e-09
KBTBD2	0.401	5.25e-07
ZHX2	0.4	7.28e-08
BRPF1	0.399	6.18e-08
MYH2	0.399	1.19e-09
SYDE1	0.399	2.61e-06
SEPTIN7P14	0.398	5.01e-09
PIN4	0.398	1.11e-06
SH3BP2	0.398	4.94e-10
UPF3A	0.398	8.95e-08
JPH2	0.397	6.24e-08
NSRP1	0.397	3e-10
NHERF2	0.397	4.52e-09
ZNF22	0.397	2.83e-06
CCDC32	0.396	4.88e-07
METTL14	0.396	5.01e-06
SMAD4	0.396	1.35e-06
TRMO	0.396	1.29e-08
TSPYL1	0.396	2.71e-07
ATXN2	0.395	1.37e-08
FAM153B	0.395	4.73e-06
NAA16	0.395	2.89e-06
SCP2	0.395	3.84e-06
WAS	0.395	3.08e-09
AP4S1	0.394	5.37e-06
LOC100506563	0.394	1.16e-10
ACBD4	0.393	1.25e-07
DNM2	0.393	4.42e-06
KCTD6	0.392	3.58e-06
MED13L	0.392	1.73e-06
NGLY1	0.392	5.08e-06
