ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
40133_s_at	0.0669	0.0358	2.1469907	-4.475577	0.31933448	GRHPR	glyoxylate and hydroxypyruvate reductase	GRHPR	glyoxylate and hydroxypyruvate reductase
36853_at	3e-04	4.36e-05	4.4095085	1.716323	1.15117471	GRIA1	glutamate ionotropic receptor AMPA type subunit 1	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
40746_at	0.000445	7.14e-05	4.267313	1.248228	1.70881357	GRIA2	glutamate ionotropic receptor AMPA type subunit 2	GRIA2	glutamate ionotropic receptor AMPA type subunit 2
35049_g_at	0.309	0.232	1.2081832	-5.976146	0.47060474	GRIA3	glutamate ionotropic receptor AMPA type subunit 3	GRIA3	glutamate ionotropic receptor AMPA type subunit 3
35856_r_at	0.0148	0.0056	2.8736956	-2.827688	1.05551023	GRIK1	glutamate ionotropic receptor kainate type subunit 1	GRIK1	glutamate ionotropic receptor kainate type subunit 1
31895_at	0.000215	2.9e-05	-4.5264626	2.107061	-1.08814125	GRIK1-AS2///BACH1	GRIK1 antisense RNA 2///BTB domain and CNC homolog 1	GRIK1-AS2///BACH1	GRIK1 antisense RNA 2///BTB domain and CNC homolog 1
39572_at	0.000138	1.69e-05	4.678794	2.623278	1.8268931	GRIK2	glutamate ionotropic receptor kainate type subunit 2	GRIK2	glutamate ionotropic receptor kainate type subunit 2
34540_at	0.0302	0.0134	2.5473156	-3.615322	0.7875651	GRIK3	glutamate ionotropic receptor kainate type subunit 3	GRIK3	glutamate ionotropic receptor kainate type subunit 3
34904_at	0.0247	0.0105	2.6430332	-3.392029	0.81377213	GRIK5	glutamate ionotropic receptor kainate type subunit 5	GRIK5	glutamate ionotropic receptor kainate type subunit 5
37135_f_at	0.00756	0.00246	3.1615518	-2.074258	0.66906699	GRIN1	glutamate ionotropic receptor NMDA type subunit 1	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
38236_at	0.0404	0.0191	2.4080014	-3.928433	0.61395029	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A	GRIN2A	glutamate ionotropic receptor NMDA type subunit 2A
32489_at	0.322	0.244	1.1754026	-6.014354	0.38808416	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B	GRIN2B	glutamate ionotropic receptor NMDA type subunit 2B
41539_at	0.01	0.00349	3.0410173	-2.396132	0.7166725	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
31711_at	0.112	0.0673	1.8636356	-5.008222	0.35264607	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D
32505_at	0.154	0.0997	1.6719926	-5.330432	0.30963284	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1	GRINA	glutamate ionotropic receptor NMDA type subunit associated protein 1
39887_at	0.039	0.0183	2.425539	-3.889807	0.65546597	GRIP1	glutamate receptor interacting protein 1	GRIP1	glutamate receptor interacting protein 1
33471_g_at	7.64e-05	8.23e-06	4.8784953	3.311593	0.72927477	GRIP2	glutamate receptor interacting protein 2	GRIP2	glutamate receptor interacting protein 2
31562_at	0.0224	0.00927	2.6889247	-3.282669	0.70176563	GRK1	G protein-coupled receptor kinase 1	GRK1	G protein-coupled receptor kinase 1
38447_at	0.0681	0.0367	2.1369976	-4.495469	0.37216528	GRK2	G protein-coupled receptor kinase 2	GRK2	G protein-coupled receptor kinase 2
724_at	0.329	0.251	-1.1600047	-6.031955	-0.284063	GRK3	G protein-coupled receptor kinase 3	GRK3	G protein-coupled receptor kinase 3
39662_s_at	0.107	0.0641	1.8865784	-4.967557	0.47880888	GRK4	G protein-coupled receptor kinase 4	GRK4	G protein-coupled receptor kinase 4
40994_at	0.0247	0.0105	2.6419089	-3.39469	0.36903239	GRK5	G protein-coupled receptor kinase 5	GRK5	G protein-coupled receptor kinase 5
1392_at	0.0614	0.0322	2.1932477	-4.382468	0.26618622	GRK6	G protein-coupled receptor kinase 6	GRK6	G protein-coupled receptor kinase 6
33509_at	0.0209	0.00852	2.7203538	-3.206925	0.7873996	GRM1	glutamate metabotropic receptor 1	GRM1	glutamate metabotropic receptor 1
32498_at	0.0147	0.00552	2.8792282	-2.81371	0.42395042	GRM2	glutamate metabotropic receptor 2	GRM2	glutamate metabotropic receptor 2
39928_at	0.0612	0.0321	2.1947973	-4.37932	0.66146885	GRM3	glutamate metabotropic receptor 3	GRM3	glutamate metabotropic receptor 3
35485_at	0.0113	0.00405	2.9895354	-2.530836	0.70704204	GRM4	glutamate metabotropic receptor 4	GRM4	glutamate metabotropic receptor 4
35423_at	0.00896	0.00304	3.089046	-2.268956	0.95660149	GRM5	glutamate metabotropic receptor 5	GRM5	glutamate metabotropic receptor 5
34007_at	0.123	0.0756	1.8082632	-5.104539	0.60492796	GRM8	glutamate metabotropic receptor 8	GRM8	glutamate metabotropic receptor 8
41198_at	3.42e-06	1.76e-07	-5.9068038	7.019086	-1.88094228	GRN	granulin	GRN	granulin
272_at	0.0179	0.00705	2.7902972	-3.03592	0.65570993	GRP	gastrin releasing peptide	GRP	gastrin releasing peptide
39786_at	0.112	0.0676	1.8610591	-5.012761	0.605471	GRPEL1	GrpE like 1, mitochondrial	GRPEL1	GrpE like 1, mitochondrial
32430_at	0.00955	0.00329	3.0619014	-2.34101	0.54344749	GRPR	gastrin releasing peptide receptor	GRPR	gastrin releasing peptide receptor
32595_at	0.139	0.088	1.7342854	-5.229152	0.28629225	GRSF1	G-rich RNA sequence binding factor 1	GRSF1	G-rich RNA sequence binding factor 1
41710_at	0.747	0.689	-0.4024662	-6.617224	-0.11799488	GSAP	gamma-secretase activating protein	GSAP	gamma-secretase activating protein
36970_at	6.9e-05	7.29e-06	4.9118973	3.427921	0.59887201	GSE1	Gse1 coiled-coil protein	GSE1	Gse1 coiled-coil protein
632_at	0.0162	0.00624	2.8349342	-2.925049	0.30522403	GSK3A	glycogen synthase kinase 3 alpha	GSK3A	glycogen synthase kinase 3 alpha
1253_at	1.13e-05	7.85e-07	-5.513323	5.573189	-1.02982091	GSK3B	glycogen synthase kinase 3 beta	GSK3B	glycogen synthase kinase 3 beta
32612_at	3.4e-06	1.74e-07	5.9091478	7.027779	1.14638286	GSN	gelsolin	GSN	gelsolin
33932_at	0.00736	0.00238	-3.1736206	-2.041539	-0.58150215	GSPT1	G1 to S phase transition 1	GSPT1	G1 to S phase transition 1
35130_at	0.663	0.592	-0.5389584	-6.553123	-0.19336736	GSR	glutathione-disulfide reductase	GSR	glutathione-disulfide reductase
38386_r_at	0.084	0.0475	-2.0237032	-4.715391	-0.28431941	GSS	glutathione synthetase	GSS	glutathione synthetase
38781_at	0.00846	0.00283	3.113791	-2.202872	1.04123478	GSTA2///GSTA1	glutathione S-transferase alpha 2///glutathione S-transferase alpha 1	GSTA2///GSTA1	glutathione S-transferase alpha 2///glutathione S-transferase alpha 1
1260_s_at	0.065	0.0346	2.1620133	-4.445525	0.94625111	GSTA3///GSTA2///GSTA1	glutathione S-transferase alpha 3///glutathione S-transferase alpha 2///glutathione S-transferase alpha 1	GSTA3///GSTA2///GSTA1	glutathione S-transferase alpha 3///glutathione S-transferase alpha 2///glutathione S-transferase alpha 1
40508_at	0.35	0.271	-1.111122	-6.086361	-0.26626928	GSTA4	glutathione S-transferase alpha 4	GSTA4	glutathione S-transferase alpha 4
32798_at	0.0433	0.0209	2.3732728	-4.004244	1.02207449	GSTM3	glutathione S-transferase mu 3	GSTM3	glutathione S-transferase mu 3
39054_at	4.83e-05	4.72e-06	5.0312297	3.846158	1.61928374	GSTM4///GSTM2///GSTM1	glutathione S-transferase mu 4///glutathione S-transferase mu 2 (muscle)///glutathione S-transferase mu 1	GSTM4///GSTM2///GSTM1	glutathione S-transferase mu 4///glutathione S-transferase mu 2 (muscle)///glutathione S-transferase mu 1
1290_g_at	0.00831	0.00276	3.1218959	-2.181146	0.84360525	GSTM5	glutathione S-transferase mu 5	GSTM5	glutathione S-transferase mu 5
824_at	0.000203	2.7e-05	-4.546868	2.175743	-0.74470686	GSTO1	glutathione S-transferase omega 1	GSTO1	glutathione S-transferase omega 1
829_s_at	1.93e-09	7.3e-12	-8.4860395	16.811924	-1.36928749	GSTP1	glutathione S-transferase pi 1	GSTP1	glutathione S-transferase pi 1
375_at	0.000291	4.21e-05	4.4197347	1.750286	1.39585093	GSTT1	glutathione S-transferase theta 1	GSTT1	glutathione S-transferase theta 1
1099_s_at	0.0404	0.0191	2.4079112	-3.928632	0.79444997	GSTT2B///GSTT2	glutathione S-transferase theta 2B (gene/pseudogene)///glutathione S-transferase theta 2 (gene/pseudogene)	GSTT2B///GSTT2	glutathione S-transferase theta 2B (gene/pseudogene)///glutathione S-transferase theta 2 (gene/pseudogene)
35538_at	0.0247	0.0105	2.6426339	-3.392974	0.70151272	GSTTP1	glutathione S-transferase theta pseudogene 1	GSTTP1	glutathione S-transferase theta pseudogene 1
1212_at	0.915	0.892	-0.136928	-6.688838	-0.02151768	GSTZ1	glutathione S-transferase zeta 1	GSTZ1	glutathione S-transferase zeta 1
313_at	0.00722	0.00231	3.1824419	-2.017567	0.89844353	GTF2A1	general transcription factor IIA subunit 1	GTF2A1	general transcription factor IIA subunit 1
869_at	0.282	0.207	-1.2757184	-5.894281	-0.25125496	GTF2A2	general transcription factor IIA subunit 2	GTF2A2	general transcription factor IIA subunit 2
37381_g_at	0.0607	0.0317	-2.2000038	-4.368728	-0.40401157	GTF2B	general transcription factor IIB	GTF2B	general transcription factor IIB
37882_at	0.0343	0.0157	-2.487365	-3.751812	-0.36362309	GTF2E1	general transcription factor IIE subunit 1	GTF2E1	general transcription factor IIE subunit 1
37295_at	9.37e-06	6.23e-07	-5.5744017	5.795742	-0.93898656	GTF2E2	general transcription factor IIE subunit 2	GTF2E2	general transcription factor IIE subunit 2
36826_at	0.742	0.683	0.4106641	-6.613895	0.04830652	GTF2F1	general transcription factor IIF subunit 1	GTF2F1	general transcription factor IIF subunit 1
36510_at	0.204	0.139	-1.4981103	-5.595172	-0.28576061	GTF2F2	general transcription factor IIF subunit 2	GTF2F2	general transcription factor IIF subunit 2
38782_at	0.00667	0.0021	-3.2159524	-1.926077	-0.47837819	GTF2H1	general transcription factor IIH subunit 1	GTF2H1	general transcription factor IIH subunit 1
39494_at	0.322	0.244	1.1760849	-6.013569	0.47308129	GTF2H2	general transcription factor IIH subunit 2	GTF2H2	general transcription factor IIH subunit 2
40194_at	0.00947	0.00325	3.065651	-2.331084	0.79395014	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
33715_r_at	0.314	0.237	-1.1939065	-5.992909	-0.45086878	GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2	GTF2H2 family member C, copy 2///GTF2H2 family member C///general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2	GTF2H2C_2///GTF2H2C///GTF2H2B///GTF2H2	GTF2H2 family member C, copy 2///GTF2H2 family member C///general transcription factor IIH subunit 2B (pseudogene)///general transcription factor IIH subunit 2
40754_at	0.0525	0.0265	-2.2752216	-4.213344	-0.29851954	GTF2H3	general transcription factor IIH subunit 3	GTF2H3	general transcription factor IIH subunit 3
41371_at	0.00212	0.000499	-3.6816167	-0.588517	-0.83263918	GTF2H4	general transcription factor IIH subunit 4	GTF2H4	general transcription factor IIH subunit 4
39162_at	0.992	0.99	-0.0127732	-6.698143	-0.00187431	GTF2H5	general transcription factor IIH subunit 5	GTF2H5	general transcription factor IIH subunit 5
466_at	0.782	0.731	-0.3456764	-6.638449	-0.08910199	GTF2IP4///GTF2IP1///GTF2I	general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi	GTF2IP4///GTF2IP1///GTF2I	general transcription factor IIi pseudogene 4///general transcription factor IIi pseudogene 1///general transcription factor IIi
35958_at	0.000894	0.00017	4.011153	0.42582	1.16573379	GTF2IRD2B///GTF2IRD2	GTF2I repeat domain containing 2B///GTF2I repeat domain containing 2	GTF2IRD2B///GTF2IRD2	GTF2I repeat domain containing 2B///GTF2I repeat domain containing 2
36188_at	0.243	0.173	1.3802224	-5.759326	0.28498581	GTF3A	general transcription factor IIIA	GTF3A	general transcription factor IIIA
35671_at	0.328	0.25	-1.1611241	-6.030683	-0.2229668	GTF3C1	general transcription factor IIIC subunit 1	GTF3C1	general transcription factor IIIC subunit 1
36932_at	0.261	0.188	-1.33035	-5.824979	-0.23305645	GTF3C2	general transcription factor IIIC subunit 2	GTF3C2	general transcription factor IIIC subunit 2
41263_at	0.0854	0.0485	2.0141603	-4.733441	0.55976972	GTPBP1	GTP binding protein 1	GTPBP1	GTP binding protein 1
41108_at	0.0469	0.023	2.3339801	-4.088918	0.26289132	GTPBP6	GTP binding protein 6 (putative)	GTPBP6	GTP binding protein 6 (putative)
39374_at	0.136	0.0859	-1.7462754	-5.209274	-0.55504207	GTSE1	G2 and S-phase expressed 1	GTSE1	G2 and S-phase expressed 1
33184_at	0.00258	0.00064	3.6030942	-0.822316	0.7925697	GUCA1A	guanylate cyclase activator 1A	GUCA1A	guanylate cyclase activator 1A
40557_at	0.000906	0.000172	4.0067686	0.411991	0.91950614	GUCA1B	guanylate cyclase activator 1B	GUCA1B	guanylate cyclase activator 1B
33995_at	0.000164	2.08e-05	4.6201934	2.42375	0.58761599	GUCA2A	guanylate cyclase activator 2A	GUCA2A	guanylate cyclase activator 2A
33512_at	0.0207	0.00843	2.724408	-3.197105	0.62761475	GUCA2B	guanylate cyclase activator 2B	GUCA2B	guanylate cyclase activator 2B
32301_at	0.0238	0.00997	2.6612998	-3.348677	0.7851737	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2	GUCY1A2	guanylate cyclase 1 soluble subunit alpha 2
36918_at	0.0984	0.0575	1.9363517	-4.877825	0.35401852	GUCY1A3	guanylate cyclase 1 soluble subunit alpha	GUCY1A3	guanylate cyclase 1 soluble subunit alpha
37243_at	0.295	0.219	1.2411691	-5.936689	0.26994419	GUCY1B3	guanylate cyclase 1 soluble subunit beta	GUCY1B3	guanylate cyclase 1 soluble subunit beta
34450_at	0.00691	0.00219	3.2013691	-1.965975	1.32321487	GUCY2C	guanylate cyclase 2C	GUCY2C	guanylate cyclase 2C
31977_at	0.0149	0.00563	2.8718442	-2.832361	0.67684721	GUCY2D	guanylate cyclase 2D, retinal	GUCY2D	guanylate cyclase 2D, retinal
39874_at	0.0278	0.0121	2.5863783	-3.524986	0.66271004	GUCY2F	guanylate cyclase 2F, retinal	GUCY2F	guanylate cyclase 2F, retinal
905_at	1.7e-07	3.67e-09	-6.9023955	10.769463	-0.87137558	GUK1	guanylate kinase 1	GUK1	guanylate kinase 1
41419_at	0.000126	1.53e-05	4.7066108	2.718391	1.76393132	GULP1	GULP, engulfment adaptor PTB domain containing 1	GULP1	GULP, engulfment adaptor PTB domain containing 1
33308_at	0.611	0.534	0.6253805	-6.503023	0.0896281	GUSB	glucuronidase beta	GUSB	glucuronidase beta
36539_at	0.000819	0.000152	4.0443467	0.530797	1.14827758	GUSBP11	glucuronidase, beta pseudogene 11	GUSBP11	glucuronidase, beta pseudogene 11
41643_at	0.0506	0.0253	2.2946647	-4.172465	0.77259362	GUSBP3///SMA5///SMA4	glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene	GUSBP3///SMA5///SMA4	glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene
32921_at	0.00358	0.000969	3.4702638	-1.210419	0.76994753	GUSBP9///GUSBP3	glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3	GUSBP9///GUSBP3	glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 3
40876_at	0.0262	0.0113	2.6135121	-3.461594	0.93721733	GYG1	glycogenin 1	GYG1	glycogenin 1
35334_at	0.176	0.117	1.5900011	-5.458589	0.72781746	GYG2	glycogenin 2	GYG2	glycogenin 2
38714_at	0.0468	0.0229	2.3351004	-4.08652	0.66364982	GYPA	glycophorin A (MNS blood group)	GYPA	glycophorin A (MNS blood group)
38715_at	0.00652	0.00203	3.2264142	-1.897377	1.00498243	GYPB	glycophorin B (MNS blood group)	GYPB	glycophorin B (MNS blood group)
38119_at	1.48e-07	3.03e-09	6.951512	10.956564	1.45128508	GYPC	glycophorin C (Gerbich blood group)	GYPC	glycophorin C (Gerbich blood group)
41024_f_at	0.00316	0.000824	3.5225022	-1.058919	1.16584651	GYPE	glycophorin E (MNS blood group)	GYPE	glycophorin E (MNS blood group)
37299_at	0.0219	0.00899	2.7002295	-3.255504	0.50237516	GYS1	glycogen synthase 1	GYS1	glycogen synthase 1
40682_at	0.0345	0.0158	2.484124	-3.759116	0.94428028	GYS2	glycogen synthase 2	GYS2	glycogen synthase 2
40757_at	0.00251	0.00062	-3.6128688	-0.793386	-1.39992257	GZMA	granzyme A	GZMA	granzyme A
37137_at	0.00259	0.000645	-3.6005305	-0.829895	-1.53609715	GZMB	granzyme B	GZMB	granzyme B
32370_at	0.234	0.164	1.4075431	-5.722401	0.34541231	GZMH	granzyme H	GZMH	granzyme H
36280_at	0.212	0.146	-1.4719772	-5.632641	-0.7587823	GZMK	granzyme K	GZMK	granzyme K
32264_at	0.192	0.13	1.5355665	-5.540404	0.39762602	GZMM	granzyme M	GZMM	granzyme M
33386_at	0.109	0.0651	1.8787179	-4.981539	0.25307565	H1F0	H1 histone family member 0	H1F0	H1 histone family member 0
318_at	0.00165	0.000365	-3.7788095	-0.294794	-1.33441059	H1FX	H1 histone family member X	H1FX	H1 histone family member X
41080_at	0.188	0.126	1.5499929	-5.518977	0.39380655	H2AFB1///H2AFB2///H2AFB3	H2A histone family member B1///H2A histone family member B2///H2A histone family member B3	H2AFB1///H2AFB2///H2AFB3	H2A histone family member B1///H2A histone family member B2///H2A histone family member B3
39092_at	2.31e-06	1.08e-07	-6.0331615	7.488875	-0.8220827	H2AFV	H2A histone family member V	H2AFV	H2A histone family member V
40195_at	8.62e-05	9.54e-06	-4.8376669	3.169856	-1.3488676	H2AFX	H2A histone family member X	H2AFX	H2A histone family member X
36576_at	0.000579	9.93e-05	-4.1706681	0.934689	-0.5451669	H2AFY	H2A histone family member Y	H2AFY	H2A histone family member Y
39337_at	0.00212	0.000498	-3.6819305	-0.587577	-0.98770031	H2AFZ	H2A histone family member Z	H2AFZ	H2A histone family member Z
254_at	0.962	0.951	0.0617344	-6.696316	0.00619818	H3F3AP4///H3F3B///H3F3A	H3 histone, family 3A, pseudogene 4///H3 histone, family 3B///H3 histone, family 3A	H3F3AP4///H3F3B///H3F3A	H3 histone, family 3A, pseudogene 4///H3 histone, family 3B///H3 histone, family 3A
34066_at	0.0017	0.000378	3.7680191	-0.327636	0.51453056	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
37166_at	0.00102	0.000199	3.9641504	0.278017	0.78540432	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	HAAO	3-hydroxyanthranilate 3,4-dioxygenase
31701_r_at	0.000807	0.000149	4.0504745	0.55023	0.55158717	HAB1	B1 for mucin	HAB1	B1 for mucin
742_at	0.000407	6.4e-05	4.2992059	1.352528	0.90263718	HABP2	hyaluronan binding protein 2	HABP2	hyaluronan binding protein 2
32970_f_at	0.107	0.064	1.8870893	-4.966647	0.44064696	HABP4	hyaluronan binding protein 4	HABP4	hyaluronan binding protein 4
35342_at	6.07e-06	3.57e-07	-5.7209225	6.332573	-1.2346469	HACD2	3-hydroxyacyl-CoA dehydratase 2	HACD2	3-hydroxyacyl-CoA dehydratase 2
35435_s_at	4.11e-07	1.21e-08	6.5971219	9.609724	1.57549271	HADH	hydroxyacyl-CoA dehydrogenase	HADH	hydroxyacyl-CoA dehydrogenase
36952_at	0.00303	0.000781	3.5398813	-1.00819	0.5871675	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit	HADHA	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit
39741_at	1.08e-06	4.19e-08	6.2784582	8.407053	1.13224429	HADHB	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit	HADHB	hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit
40120_at	0.00031	4.54e-05	4.3980508	1.678316	0.93347244	HAGH	hydroxyacylglutathione hydrolase	HAGH	hydroxyacylglutathione hydrolase
40735_at	0.141	0.0897	1.7249727	-5.244506	0.4806385	HAL	histidine ammonia-lyase	HAL	histidine ammonia-lyase
35891_at	0.0568	0.0291	2.2353094	-4.296343	0.55807594	HAO1	hydroxyacid oxidase 1	HAO1	hydroxyacid oxidase 1
31391_at	0.0173	0.00673	2.8071576	-2.994199	0.55420385	HAP1	huntingtin associated protein 1	HAP1	huntingtin associated protein 1
39618_at	0.425	0.343	0.9567788	-6.243332	0.40832599	HAPLN1	hyaluronan and proteoglycan link protein 1	HAPLN1	hyaluronan and proteoglycan link protein 1
37240_at	0.0645	0.0343	2.1657275	-4.438067	0.24789471	HARS2	histidyl-tRNA synthetase 2, mitochondrial	HARS2	histidyl-tRNA synthetase 2, mitochondrial
32424_at	0.474	0.392	0.8628478	-6.327736	0.2611	HAS1	hyaluronan synthase 1	HAS1	hyaluronan synthase 1
35396_at	0.668	0.598	-0.5303034	-6.557735	-0.1781913	HAS2	hyaluronan synthase 2	HAS2	hyaluronan synthase 2
41855_at	0.0527	0.0266	-2.2735007	-4.216948	-0.42032502	HAT1	histone acetyltransferase 1	HAT1	histone acetyltransferase 1
34482_at	0.6	0.522	-0.6446977	-6.490821	-0.15498087	HAUS3	HAUS augmin like complex subunit 3	HAUS3	HAUS augmin like complex subunit 3
36888_at	0.115	0.07	1.8450192	-5.040893	0.34417914	HAUS5	HAUS augmin like complex subunit 5	HAUS5	HAUS augmin like complex subunit 5
41838_at	0.932	0.912	0.1107406	-6.692084	0.01357965	HAUS7	HAUS augmin like complex subunit 7	HAUS7	HAUS augmin like complex subunit 7
33000_at	0.091	0.0524	1.9794872	-4.798397	0.57809945	HAVCR1	hepatitis A virus cellular receptor 1	HAVCR1	hepatitis A virus cellular receptor 1
39800_s_at	0.0443	0.0214	2.3621985	-4.028227	0.38249335	HAX1	HCLS1 associated protein X-1	HAX1	HCLS1 associated protein X-1
31525_s_at	2.98e-06	1.5e-07	5.9475998	7.170503	3.03840769	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1	HBA2///HBA1	hemoglobin subunit alpha 2///hemoglobin subunit alpha 1
