Updated.gene.symbol	logFC	P.Value
APBB2	0.64774108	4.08e-06
MPZL2	0.64762224	0.000751
KLRC2	0.64712988	0.000546
LDLRAD4	0.64712055	1.95e-06
CCL15	0.64705284	2.67e-09
DNAI3	0.64675922	1.25e-07
MDFIC	0.64636054	1.55e-07
MSANTD2	0.6458948	7.53e-09
SCN2B	0.64573347	4.14e-18
RYR2	0.64572678	1.57e-24
TEF	0.6454874	6.6e-09
CHN2	0.6451495	0.000232
LINC00622	0.64463264	2.21e-11
RAP1GDS1	0.6443538	4.67e-06
PURA	0.64417421	2.33e-13
ZNF280D	0.64393126	1.34e-10
PCDH18	0.64388056	1.83e-05
ADH1C	0.64345447	0.000285
PTH1R	0.64298636	4.04e-18
INVS	0.642847	7.78e-18
NUDT16	0.64284299	7.14e-12
FAM43A	0.64269473	0.000157
KLF7	0.64263674	5.76e-10
ALDH6A1	0.64241728	1.62e-07
NAIP	0.64200497	2.06e-06
LRP1	0.6419977	2.86e-11
CPNE2	0.64167947	7.19e-11
CAPG	0.64162352	5.36e-05
ERICH1	0.64113602	2.69e-16
LAT	0.64111366	1.08e-08
PPP1R15B	0.64110591	1.25e-12
FOLR2	0.64102921	1.83e-06
DOK6	0.64082816	1.84e-05
GVINP1	0.64073028	3.05e-08
CAPN9	0.64071762	3.49e-06
RP2	0.64058373	1.88e-14
EPM2A	0.64039053	5e-16
MACROH2A1	0.64036719	2.26e-07
SH3RF3	0.63963034	8.06e-09
SNAP23	0.63950616	7.9e-18
CRYL1	0.63935573	4.13e-13
ARGLU1-DT	0.63907644	1.05e-08
TIAM1	0.63897735	6.91e-06
FREM1	0.63871833	3.43e-15
LOC728392	0.6384851	1.57e-06
DDX60	0.63807925	1.04e-05
BMPR1A	0.63805592	1.82e-14
ANKRD40	0.63690124	7.69e-22
LINC01798	0.6360868	4.08e-14
VAT1	0.63578289	2.18e-16
DHRS12	0.6353601	1.11e-12
HTT	0.63513979	5.97e-19
DNAH9	0.63509419	2.97e-07
MECP2	0.63493583	1.2e-12
MALT1	0.63491917	1.52e-10
RAPGEF6	0.63459473	1.75e-11
DNAJC21	0.63451936	5.14e-11
ROCK2	0.63436679	1.14e-14
HBS1L	0.63426046	1.38e-13
ARHGAP28	0.6342508	2.42e-05
HEXIM1	0.633985	3.74e-16
ZFYVE26	0.63381525	1.09e-11
SOX18	0.63320273	1.35e-09
SIGLEC7	0.63275144	4.87e-08
RABEP1	0.63266771	1.1e-09
ZSWIM7	0.63250858	1.48e-07
NLRC5	0.63228601	1.83e-06
ZMYM6	0.6322233	1.11e-09
SYK	0.63210756	1.57e-05
CCDC186	0.63155295	5.77e-10
FAM228B	0.63125945	3.3e-11
EEA1	0.6309037	2.56e-14
TNFSF14	0.63082294	1.41e-12
MCOLN1	0.6307298	3.47e-15
MEGF6	0.63000469	4.31e-06
PXK	0.62975372	8.76e-11
FIGN	0.62970674	0.000268
LNP1	0.62962131	4.89e-12
SRSF8	0.62929703	5.22e-15
TSPO	0.6292366	9.03e-09
RBM7	0.62922552	6.02e-13
NIPSNAP3A	0.62888711	4.2e-08
COLGALT2	0.62887158	0.000107
RSPH3	0.62878999	2.53e-09
FAM78A	0.62790584	2.44e-10
SERP2	0.62788012	2.4e-13
ABHD2	0.62786954	3.37e-10
DDX43	0.62781112	1.88e-05
EFR3B	0.62776117	7.98e-09
GJD3	0.62774905	7.58e-14
PLEKHG1	0.62767563	7.05e-06
ADGRB3-DT	0.6274065	9.49e-19
STIMATE	0.62733508	1.78e-22
IKBKB	0.62721621	4.29e-09
STIM2	0.62707937	3.95e-19
ZMYND15	0.62702918	1.19e-13
LGALS2	0.627	0.000114
GSPT2	0.62699369	2.21e-05
RBL2	0.62687818	3.94e-17
PPP3CA	0.62610702	5.36e-11
PLA2G15	0.6260044	2.5e-10
B4GAT1	0.62599079	1.83e-11
PEX3	0.62529882	2.28e-14
GNG7	0.62528136	7.13e-13
LINC00963	0.62498844	8.5e-17
MTF1	0.62482218	4.99e-17
FCHSD2	0.62453652	1.12e-15
SLAIN2	0.62434245	2.42e-19
GAPVD1	0.62409827	1.98e-17
SPAG1	0.62408581	1.7e-05
FLNA	0.62355153	7.02e-07
SUB1	0.62320879	2.27e-11
CTNNBIP1	0.62286051	5.37e-11
NPDC1	0.62262863	1.2e-06
METAP2	0.62231442	6e-16
TNFRSF10B	0.62208011	9.71e-06
SMTNL2	0.62201798	6.03e-12
PTGDR	0.62198977	3.6e-10
LOC101928433	0.62190386	5.91e-08
SYTL4	0.62187008	1.06e-05
ZFYVE16	0.62173523	5.94e-13
CPEB4	0.62156999	8.65e-10
PIEZO1	0.62139935	4.7e-08
CLEC4E	0.62089494	6.07e-06
SMIM10L2A	0.62079744	1.06e-05
SAR1A	0.62047557	8.52e-15
LNPEP	0.62036972	1.43e-11
CMTM7	0.62014029	7.64e-09
MAPK8	0.61946617	7.49e-12
MAP9	0.61944076	5.7e-07
S100A6	0.61902769	1.27e-06
NPR2	0.61896552	2.27e-12
GLT8D2	0.61893364	0.000548
TDRD3	0.61884955	7.94e-09
LRRC49	0.61882015	8.85e-06
ADGRG2	0.61870315	1.51e-06
IDS	0.61856629	5.12e-08
PYHIN1	0.61846401	2.2e-07
CRYBG1	0.61843095	0.000326
CYB5D1	0.61836984	1.39e-08
PCDHB16	0.61818959	0.00044
AVPI1	0.61775324	7.95e-08
MYOM2	0.61761723	5e-13
ACTA2	0.61738561	1.99e-05
ATG5	0.61729337	2.01e-11
MIA3	0.61722631	1.27e-08
RIIAD1	0.61676934	2.68e-06
PDE7B	0.61649674	2.69e-09
PCDHB4	0.61596269	1.85e-08
PARP14	0.61591185	7.44e-09
KBTBD8	0.61587391	2.96e-08
PIK3CD	0.61566156	2.52e-08
UTY	0.61563548	4.3e-10
ELOA	0.61492772	8.03e-21
TWIST2	0.61479694	9.78e-07
ADAMTS9-AS1	0.6147311	6.13e-16
EZH1	0.61440409	1.52e-21
PDZD8	0.61431034	1.93e-07
HEPH	0.61385672	0.000398
ANO5	0.61346967	8.93e-08
CYTH3	0.6134429	3.82e-10
PLIN5	0.61335829	2.12e-24
MAP3K12	0.61333873	1.12e-07
RUNDC3B	0.61305929	1.32e-05
GPC4	0.6130425	8.71e-05
PADI4	0.61303871	7.27e-13
ADH5	0.612763	3.79e-09
CDC14A	0.61262066	1.01e-18
LYRM9	0.61254709	1.42e-15
RNH1	0.61211512	6.11e-17
TUBA1A	0.61190918	3.38e-09
PCDHB7	0.61170311	8.97e-08
CENATAC	0.61155477	5.73e-13
GPBP1	0.61144657	9.74e-15
NEDD4	0.61142948	4.25e-07
RHOF	0.61133224	1.37e-06
TCEAL1	0.61122644	1.62e-09
SFPQ	0.61101703	4.39e-09
IL32	0.61080665	0.000427
ITGA3	0.61075195	0.000182
PDLIM5	0.61071721	4.79e-06
SYNJ2BP	0.61067419	3.88e-15
FBRSL1	0.61034736	2.02e-09
RNF141	0.61025547	2.27e-11
CTDSPL2	0.61018404	4.13e-14
GALNT10	0.61018139	1.48e-05
NIPAL3	0.61013576	3.02e-11
FIP1L1	0.60959774	9.05e-14
HNRNPLL	0.60945793	2.7e-15
GPALPP1	0.60939082	8.58e-09
WIPF2	0.6093193	3.99e-14
IDH3A	0.60922846	1.54e-25
LOC286437	0.60916738	4.53e-10
PPFIBP1	0.60906143	6.01e-08
NCBP3	0.60902042	3.14e-11
TC2N	0.60885907	0.000273
BMX	0.60851608	8.44e-06
HELQ	0.60850459	4.53e-14
GORASP1	0.60846716	1.13e-21
RORB	0.60772456	1.71e-13
SENP6	0.60763991	2.69e-12
PACSIN2	0.60743442	1.72e-18
DCAF8	0.60729127	3.12e-12
TMEM9B	0.60720825	1.2e-17
AK7	0.60716288	4.79e-07
PDCD2	0.60698012	2.76e-16
ATF6	0.60693718	4.29e-12
ITGA7	0.60692343	7.91e-12
SLC22A31	0.6069176	5.9e-08
MAPRE2	0.606431	6.13e-11
CTSD	0.60614657	3.37e-06
EMC3	0.60590412	5.94e-14
VPS53	0.6054901	7.05e-15
SNN	0.60529959	2.74e-11
TLR5	0.60516438	1.28e-07
ZNF471	0.60503775	2.68e-11
HECTD2	0.60503319	8.59e-10
LITAF	0.60477171	2.04e-08
MARCHF1	0.60474366	7.66e-05
FRG1CP	0.60379019	1.85e-10
TSPOAP1-AS1	0.60368987	3.44e-17
SNX19	0.60361113	7.19e-16
NSMCE4A	0.60355266	2.84e-11
EPHX1	0.60316187	0.000255
DYNC2H1	0.60297488	7.81e-07
DHRS7B	0.60272739	3.24e-10
PPM1D	0.60238517	6.74e-09
UPRT	0.60220943	1.48e-09
TCTA	0.60216328	5.36e-12
PITPNA	0.60146731	2.86e-17
CCDC78	0.60142738	5.02e-06
WDR38	0.60124548	9.45e-06
DUSP7	0.60120099	1.29e-07
ATAD1	0.6011015	3.1e-11
ERV3-2	0.60044877	1.11e-07
TBC1D4	0.60034833	1.69e-07
ENKD1	0.59984465	2.65e-11
HNRNPR	0.59965127	5.3e-12
TSHZ3	0.59962817	2.17e-06
DNAJA2	0.59954657	2.49e-10
ANKRD13A	0.59951176	2.31e-13
JPH1	0.59911533	0.00028
CAPZA2	0.59898388	9.85e-08
DUSP16	0.59890554	3.08e-11
CREBBP	0.59867441	1.87e-16
ZMIZ1	0.59861906	5.03e-13
MLF1	0.59840836	3.5e-05
HLA-F	0.59825532	9.76e-08
RNF166	0.59819511	8.04e-13
RAB20	0.59815952	3.78e-08
TAMALIN	0.59780352	4.21e-17
SLC9A8	0.59742339	2.6e-15
TET2	0.59680103	7.42e-13
PEBP1	0.59651867	3.4e-08
DIS3L2	0.59649085	4.11e-06
DNAJA1	0.59625352	1.16e-10
GEM	0.59622409	0.000431
RAB21	0.59618957	7.85e-17
WSB1	0.59590714	3.91e-09
CD200	0.59583637	0.000109
RSBN1	0.59545547	2.08e-11
DUSP22	0.59543026	1.92e-10
LOC101926907	0.59497173	9.83e-08
RBSN	0.59488947	3.43e-15
IKZF4	0.59481928	1.11e-11
SLC66A2	0.59461137	4.84e-12
RABL2B	0.59456658	1.75e-08
TPP1	0.59448074	1.95e-07
ETV5	0.59430666	0.000361
FBXO3	0.5937519	1.39e-07
RAB4A	0.59351737	1.42e-08
TSPYL1	0.59349057	5.56e-15
TRIM71	0.59310834	3.26e-07
SPOPL	0.59277961	5.64e-10
NDUFAF4	0.59265885	2.06e-07
CRYBG3	0.59241198	1.08e-08
LSS	0.59217859	7.46e-11
RNASEL	0.5918113	4.83e-07
ACOX1	0.59175653	4.77e-11
KCND3	0.59148571	0.000147
WASHC2C	0.59106344	3.26e-15
NFKBID	0.59090582	2.75e-14
IDNK	0.58989839	4.92e-14
LOC339260	0.58980139	0.000131
LIG4	0.58970499	8.88e-12
DAW1	0.58961773	2.88e-05
RRP15	0.58936245	5.29e-07
TEP1	0.58908254	4.29e-11
PLAA	0.58899844	2.71e-13
RGS9	0.5889761	2.8e-19
AHI1	0.58882565	9.07e-08
AK9	0.58873646	5.63e-14
VAPB	0.5885223	1.3e-06
PPP1R13B	0.58763883	1.06e-10
CLIP1	0.5872145	7.26e-10
FOLR3	0.58643332	3.23e-08
RPS15A	0.58613536	4.89e-07
MGARP	0.58556162	7.38e-12
CFAP69	0.58552629	6.23e-10
TMC8	0.58547303	9.28e-07
SYNDIG1L	0.58538104	2.99e-19
IFITM2	0.58531443	1.42e-07
MARCHF8	0.58515771	4.1e-13
SNX14	0.58413499	1.56e-07
CTSF	0.58406078	8.65e-09
LIX1L	0.58375245	4.36e-09
SLC25A20	0.58351775	4.88e-09
RBM43	0.58339489	9.88e-07
SPRED2	0.58333491	5.15e-06
VAV1	0.58303078	4.8e-08
RMST	0.58295321	1.72e-07
SYDE2	0.58256007	4.97e-08
DYNC2LI1	0.58253313	6.78e-09
TMX3	0.58219777	1.84e-12
ABCC9	0.58219504	1.9e-15
C11orf97	0.58180097	4.38e-06
CDC42BPB	0.58074527	2.45e-07
KIRREL1	0.58061242	6.18e-07
RYBP	0.580316	6.8e-13
PPP1R18	0.58018388	3.19e-07
HEATR5B	0.5797804	1.92e-15
SNX33	0.57969048	1.09e-21
NCOA4	0.57967283	1.44e-14
MECR	0.57936902	5.4e-10
VAMP8	0.57883877	4.61e-06
TIMM10B	0.57862766	1.15e-12
LOC286272	0.57848449	6.32e-09
DNAAF11	0.57837529	4.28e-09
IGFBP7	0.57822978	1.29e-06
MB21D2	0.57821567	2.48e-06
BTG1	0.57788639	1.23e-15
GIT2	0.57775525	4.76e-13
GAPT	0.57765223	3.61e-09
FAM110D	0.57763485	2.76e-16
SGTB	0.57748318	1.09e-09
TUSC1	0.57747835	8.33e-08
SECISBP2	0.57710992	5.55e-15
PIP4K2A	0.57702731	9.62e-11
LYL1	0.5768528	2.19e-16
PHF2	0.57667604	7.98e-13
DGKE	0.57665525	1.54e-07
SERINC3	0.57647261	2.12e-19
ZDHHC14	0.57603029	1.62e-10
PITPNM3	0.57598736	6.58e-06
LINC00938	0.57575399	8.4e-09
NFATC3	0.57568721	1.41e-10
HLA-B	0.57564235	8.42e-07
TMEM200A	0.57558008	0.000156
TBC1D12	0.5755752	4.77e-12
PPP2R5E	0.57548705	1.97e-08
SP100	0.57434266	1.72e-06
WDR37	0.57380741	3.93e-10
RERGL	0.57369244	0.000157
CRYZL1	0.57354986	3.92e-15
STOX2	0.57320697	3.3e-07
WDR91	0.5731098	1.43e-17
CD1D	0.57267327	3.79e-07
CCDC170	0.57240557	4.14e-08
ALDH3A2	0.5718282	1.03e-05
CAMP	0.57169916	1.55e-13
KIF1B	0.57159256	4.01e-08
AAMDC	0.5713324	2.94e-12
SLC19A1	0.5711727	2.91e-08
C8orf58	0.57105296	2.12e-13
DGLUCY	0.57104871	1.38e-11
RPS28	0.57088092	5.6e-15
TAP2	0.57086795	7.08e-05
SLC25A30	0.57053659	3.81e-12
SLC25A24	0.57012104	1.01e-09
GTDC1	0.57000358	1.89e-15
NUDT12	0.56986171	8.49e-07
ERVK13-1	0.56982801	6.21e-09
CYP4Z1	0.56959251	6.92e-12
LILRA1	0.56947364	8.62e-21
TMEM170A	0.56933404	1.45e-14
ACYP2	0.56924208	4.31e-09
RADIL	0.56889593	4.83e-14
ABTB1	0.5687055	2.02e-16
IL2RB	0.56866971	2.74e-05
NHLRC3	0.56861865	1.17e-08
USP12	0.56846746	4.65e-15
C1RL	0.56824279	5.33e-06
CFAP45	0.56802403	1.26e-06
CSF1R	0.56797022	1.32e-05
TRIP10	0.56768729	3.3e-09
C6orf89	0.56749104	3.84e-15
BMP2K	0.56699728	8.59e-09
PIK3IP1	0.56687294	3.39e-10
NEK3	0.56685487	9.39e-08
KLHL9	0.56603237	4.38e-21
RAP1GAP	0.5660115	0.000108
ATXN10	0.56596958	6.07e-11
BBS7	0.56543518	1.16e-09
ELOVL5	0.5653904	2.95e-11
KIAA1147	0.56494575	3.1e-10
EPB41L4A-AS1	0.56452992	2.58e-17
MAST3	0.56415741	1.23e-14
TBX21	0.56395842	4.08e-09
VAMP4	0.56364146	4.74e-13
SETDB2	0.56349065	2.62e-15
CTDSP1	0.56314251	1.96e-15
AGBL2	0.56301629	8.1e-06
TRIP11	0.56300656	1.58e-12
LOC283357	0.56296968	4.54e-06
ITPR2	0.56296141	9.73e-08
HEXB	0.56194727	1.51e-09
RIC1	0.56173656	1.24e-11
DNAAF6	0.56161049	1.16e-05
HINT3	0.56143717	3.29e-05
ATP6V1B2	0.56137665	4.17e-08
CTTNBP2NL	0.56102479	8.88e-12
SLC17A5	0.56097612	3.88e-11
CHIC1	0.56096074	2.73e-12
PINK1	0.56094606	2.51e-14
CYP3A7-CYP3A51P	0.56086866	1.76e-09
MUCL3	0.56035918	0.000255
LSM8	0.56015993	9.52e-08
FRYL	0.56013538	3.78e-13
TTC19	0.56013224	2.11e-12
FBXO25	0.55995259	1.71e-11
KLHL5	0.55990117	9.65e-05
LRIG1	0.55986747	2.72e-06
ACOX2	0.55978984	3.25e-05
CNKSR2	0.55973346	1.48e-05
DNAI1	0.55951916	3.59e-06
RRAS2	0.55950256	1.87e-09
VPS37B	0.55945389	4.2e-08
LINC01996	0.55943376	1.48e-22
FAM174B	0.55941145	2.24e-06
SETX	0.55933831	6.63e-14
CYTH1	0.55905039	6.02e-14
SSU72	0.55872642	9.77e-12
DIAPH1	0.55841821	9.56e-14
DCP1A	0.55832381	4.25e-15
SIRT1	0.55827282	5.24e-08
ACSL3	0.55770865	2.82e-09
UBE2G2	0.55751321	2.92e-12
INPP5B	0.55736006	3.36e-13
KMT2D	0.55733101	1.52e-08
C6orf120	0.55725578	2.52e-11
CRTC3	0.55684501	3.74e-18
LPAR6	0.55682596	4.29e-06
TLN1	0.55670483	9.78e-06
ASL	0.55669457	1.06e-06
ST7-AS1	0.5566642	3.58e-11
UQCR10	0.55661565	7.77e-14
TP53INP2	0.55650473	3.36e-07
ENOSF1	0.55644688	1.59e-07
SLC51B	0.5562935	1e-14
SHFL	0.55608325	5.95e-09
SLF2	0.55605238	1.12e-08
SLC7A6	0.55589285	8.42e-13
ERN1	0.55571877	2.24e-07
RIMKLB	0.55543721	0.000187
CFAP58	0.5553866	6.5e-13
TMEM255B	0.55501592	1.39e-14
FLT3LG	0.55496668	8.19e-12
SMPD1	0.55476311	1.06e-10
PEA15	0.55433889	7.19e-14
PTPRN2-AS1	0.55423581	3.36e-16
CHSY1	0.55418591	1.56e-08
ZNF540	0.5541509	7.96e-07
RAF1	0.55359604	9.65e-14
ATP10D	0.55347333	5.74e-05
UBR5-DT	0.55342589	5.38e-07
CIMAP1C	0.55333214	5.44e-14
WBP2	0.55299696	1.51e-11
ZBTB43	0.55289144	9.35e-11
ABR	0.55286336	7.19e-12
KCNRG	0.55257125	2.64e-07
EPS8L2	0.55238676	1.45e-06
ACAA1	0.55235624	3.14e-09
MTERF2	0.55204379	6.6e-08
RHOG	0.55199084	9.77e-11
L1TD1	0.55191079	6.42e-13
ATP6V0D1	0.5511567	3.86e-08
CBLB	0.55111139	1.69e-07
CCDC88A	0.55107014	4.4e-07
GSTA4	0.55097444	2.93e-05
TSC1	0.550937	1.36e-11
TRIM52	0.55087815	5.18e-09
TRPM7	0.55070082	1.31e-13
MGAT3	0.55052948	7.82e-14
TMBIM4	0.55046428	3.8e-14
FAM153B	0.55039123	3.35e-10
DDAH2	0.55020197	2.03e-08
HIF1AN	0.5501362	4.16e-11
CPEB3	0.54991568	1.31e-13
PPP1R10	0.54975968	8.75e-13
JAK1	0.54963969	3.2e-14
KATNAL1	0.54937433	2.41e-07
CYB5D2	0.54911616	2.3e-09
ARHGAP21	0.54874632	7.16e-11
LOC100506699	0.54847935	9.54e-15
FKBP15	0.54806643	2.21e-16
PTPN12	0.54795424	2.66e-07
CDK17	0.54764831	5.26e-14
INPP5D	0.54760738	1.42e-05
RBP2	0.54747375	2.63e-14
ARPIN	0.54739821	2.22e-11
PYROXD1	0.54735446	8.88e-08
FAM149B1	0.54725212	1.71e-09
QDPR	0.54700054	1.07e-06
RIPK1	0.54694249	3.3e-09
CAMK1	0.54692145	7.46e-10
MED24	0.54665866	1.43e-07
CASP8	0.54660757	2.85e-05
S1PR4	0.54647749	5.1e-18
NIT1	0.54626628	3.44e-15
PMM1	0.54619755	3.51e-07
BATF3	0.54615381	1.39e-06
NOTCH2	0.54590945	2.34e-16
ZNF326	0.54563481	6.48e-10
CCDC39	0.54547994	3.97e-08
CASP12	0.5454535	1.98e-24
CHMP3	0.5454497	1.7e-12
TDRD7	0.54541118	1.85e-09
KIAA0408	0.54523406	8.06e-18
SIGLEC11	0.54501957	2.82e-15
EIF3A	0.54482104	1.17e-09
PHLPP2	0.54462224	1.45e-10
IER5	0.5445319	1.41e-05
DNAL1	0.54449559	3.65e-11
STAT3	0.54433532	5.08e-11
TOR1AIP1	0.5442245	3.35e-15
INKA2	0.54418577	2.23e-20
ELF1	0.54380098	1.34e-09
TNNI2	0.54360091	1.42e-11
CHD1	0.54341882	4.85e-09
LOC105372881	0.54335792	8.63e-13
SOD2	0.54243516	2.85e-05
GNGT2	0.54227185	2.48e-15
PDSS2	0.54207205	1.53e-07
FAR1	0.54196989	1.98e-10
UBE2E2	0.5418595	1.89e-08
DSE	0.54164983	8.75e-05
HERC6	0.54069577	0.000142
GNAI1	0.54054933	0.00017
TOR4A	0.54023772	6.43e-10
ARHGAP10	0.54001039	8.03e-15
ATOSA	0.5399319	2.23e-06
SMIM11	0.53943624	6.68e-12
ACCS	0.53913268	2.24e-10
BMERB1	0.53898599	1.29e-06
BTD	0.53855284	4.38e-11
FAM114A2	0.5383839	3.35e-13
KLHL3	0.53837408	3.81e-10
RASA3	0.53812585	1.68e-08
PSIP1	0.53807957	6.43e-06
NISCH	0.53804386	7.65e-13
PTP4A2	0.53779786	1.94e-11
GARRE1	0.53737914	8.16e-12
CLMN	0.53729946	8.77e-06
PLEKHA2	0.53670863	3.49e-08
LRG1	0.53670078	1.84e-05
RILP	0.53624121	2.21e-19
FAM120B	0.53612771	1.14e-10
BTN3A1	0.53592639	4.05e-09
MIDEAS	0.53592578	2.21e-14
APLN	0.53569868	1.12e-05
DGKH	0.53550168	2.12e-07
DUSP18	0.53490938	6.64e-15
SARAF	0.53459271	1.07e-11
CRK	0.53412612	2.3e-14
IFT80	0.53389972	1.21e-07
RPS6KA5	0.53369161	9.67e-08
DNAJC8	0.53353795	7.51e-19
ST20-AS1	0.53346621	1.83e-10
CEP120	0.53318679	8e-10
UXS1	0.53281115	1.03e-09
NEK1	0.53189067	1.75e-08
CHD9	0.53167061	1.69e-08
WDR35	0.53130468	1.82e-07
SCHIP1	0.53115113	2.51e-05
TOB2	0.53082998	1.51e-11
SH3BP5-AS1	0.53003757	8.41e-14
SPTLC2	0.52994814	1.25e-08
HPS5	0.52989937	6.33e-12
EPC1	0.52984244	5.97e-09
ARL15	0.52971123	1.02e-08
SLC41A1	0.52935111	1.16e-15
PCTP	0.52918286	2.24e-06
ETFRF1	0.52911881	1.62e-10
ITPK1	0.52893098	1.17e-14
KMT5B	0.52872804	6.52e-08
SUN2	0.52841781	2.02e-14
PIP4P2	0.52811823	6.3e-08
EVC	0.52781876	4.51e-08
SYTL2	0.52774023	0.000117
ZNF655	0.52772898	4.85e-11
SERINC5	0.52757043	1.26e-07
CNOT8	0.52746844	1.31e-05
AKAP11	0.52725596	3.12e-09
ZFAND5	0.52719778	2.91e-14
PLPP1	0.52665925	2.13e-07
TENT4B	0.52659393	1.1e-12
ABHD14B	0.52654427	3.17e-07
EPG5	0.52594795	4.29e-07
TST	0.52584135	7.29e-06
SRF	0.52563095	3.81e-15
CDC73	0.52541604	6.91e-11
ING5	0.52529456	4.54e-08
ZNF148	0.52525378	2.06e-07
KNDC1	0.52516383	4.38e-10
DHRS3	0.52512781	7.77e-08
DTWD1	0.52487978	3.96e-12
MATN3	0.52484107	3.17e-08
MAP7D1	0.52479125	8.95e-10
CCDC3	0.52473474	4.3e-05
LILRB5	0.52471261	2.07e-07
ACSM5	0.52461309	5.06e-11
GATAD2B	0.52436457	1.41e-06
HABP4	0.52406274	1.46e-10
TMEM35A	0.52405958	2.02e-06
FHIP2A	0.52390459	1.81e-11
HNRNPA0	0.52382112	2.34e-09
HOXA-AS2	0.52377125	2.62e-09
TPCN1	0.52371162	1.92e-09
LEPROTL1	0.52358697	7.01e-10
LGALS9	0.52355208	1.38e-05
PPP4R4	0.52314223	6.66e-05
MIER1	0.52290541	2.02e-09
ZCCHC2	0.52247048	1.66e-08
ZMYND11	0.52241821	5.54e-15
SLC31A1	0.52192356	2.3e-14
ATP7A	0.52167595	5.61e-08
BRWD1	0.52151309	1.12e-09
XPO4	0.52106858	3.27e-17
RHBDF1	0.5205799	5.92e-07
LINC00260	0.52054312	8.09e-15
P2RX1	0.52053889	2.42e-19
CLIC4	0.52010852	1.43e-11
CNTRL	0.51987005	1.04e-07
PLEKHM1	0.51943339	4.54e-12
GRAMD1C	0.51903243	7.84e-05
CETP	0.51892062	4.58e-10
GOLGB1	0.51864308	1.61e-08
PXN	0.51863792	1.99e-09
RIPK3	0.51861083	4.34e-13
HLA-C	0.51772563	3.48e-06
CACNB2	0.5175206	2.72e-05
CC2D1B	0.51746254	3.25e-14
HMGCR	0.51741993	2.68e-07
FGFR1	0.51721021	6.82e-05
HECA	0.5168778	2.69e-09
PBXIP1	0.51614544	2.97e-09
HNF1B	0.51581927	4.4e-06
HYI	0.51579283	1.77e-09
SLC2A6	0.51560899	2.56e-07
SF3A1	0.51553948	8.57e-19
BDP1	0.5155193	1.12e-10
IQCK	0.51550327	1.02e-06
ARHGEF9	0.51497105	9.77e-05
DIDO1	0.51479539	1.09e-06
KCNMB1	0.51465259	4.58e-07
DNAH7	0.51414823	7.01e-06
MAPK1IP1L	0.5139501	5.97e-15
INO80	0.51391255	1.26e-23
PACRG	0.51367592	9.32e-05
GALNT16	0.51365131	3.17e-05
MYOZ1	0.51338869	4.36e-13
MAT2A	0.51330437	6.47e-14
LRP6	0.51327714	2.52e-05
GUCD1	0.51317962	4.32e-13
CARMN	0.51272836	4.35e-08
SRGAP2B	0.51265907	8.42e-06
DDX46	0.5122824	1.11e-09
ATP8B2	0.51213765	1.18e-05
TRIM5	0.51204631	3.84e-07
ZNF559	0.5117914	6.75e-09
CD300C	0.5113151	3.93e-15
AMT	0.51129032	4.31e-08
HDGFL3	0.51087062	7.17e-09
ITM2B	0.51041654	2.72e-14
TNIP1	0.51027568	2.11e-17
GNAI2	0.51024841	1.14e-08
MLLT6	0.51009292	4.88e-10
ZNF682	0.50981149	3.79e-06
H6PD	0.50976497	1.18e-11
TMEM232	0.50941999	2.07e-07
ACVR2A	0.50926362	3.82e-05
CSPG4	0.5090286	3.13e-07
RPS16P5	0.50872163	1.08e-05
NMT2	0.50870935	1.8e-05
FMNL1	0.50813972	4.71e-09
SLTM	0.5080118	6.17e-15
FUT1	0.50781484	9.02e-07
FGD5-AS1	0.50776191	1.47e-11
KIF9	0.50750788	2.82e-05
CSTB	0.50729506	1.28e-05
PAXIP1-AS2	0.50725905	1.67e-15
DDX3X	0.50690361	1.94e-05
LHFPL2	0.50681149	4.29e-06
ERCC6L2-AS1	0.50678023	5.57e-13
CHMP2B	0.50652997	9.68e-07
ZYG11B	0.50616979	3.67e-11
RAB32	0.50612686	1.32e-06
SMU1	0.50611172	2.27e-11
NRBP2	0.50610266	1.08e-07
ZNF662	0.50565397	5.83e-07
DENND1B	0.50552819	6.72e-06
CYB5R3	0.50514425	1.6e-15
NABP1	0.50507589	7.12e-08
SLC6A6	0.50503067	6.62e-06
MINDY4	0.50500751	1.15e-12
ARMH1	0.50499147	4.6e-14
SLN	0.50460439	6.08e-05
RRN3P1	0.50439626	8.14e-13
SNX18	0.50434814	5.63e-09
CHKB	0.50430511	4.54e-14
EPM2AIP1	0.50416105	6.54e-09
MKLN1	0.5039702	2.01e-08
ATOSB	0.50396383	9.49e-13
HOOK3	0.50393411	2.1e-05
PARP4	0.50390867	5.01e-09
DIO3OS	0.50331373	1.3e-18
KIF26A	0.50302426	2.81e-07
PCSK9	0.50278956	3.36e-06
SH3TC1	0.50238074	2.33e-05
CYP7B1	0.502289	3.69e-08
TTLL11	0.50222449	1.91e-17
CEACAM21	0.50206374	3.16e-10
IDI1	0.50198889	3.6e-09
SGCB	0.50197025	1.18e-07
MTMR12	0.50191602	1.06e-09
ZNF658	0.50173401	5.03e-06
USP36	0.50158927	4.11e-07
ZNF844	0.50151004	2.53e-06
TNFRSF14	0.50116831	2.96e-10
GALNT17	0.50108929	1.14e-08
CARD9	0.50086358	1.2e-12
ZBTB7A	0.50078485	4.81e-09
BBS1	0.50046361	8.54e-09
MOSPD2	0.49999876	8.48e-12
GNA11	0.499987	8.12e-12
KCTD9	0.49997887	1.52e-06
