Updated.gene.symbol	logFC	P.Value
FBXO2	-0.5537656	4.37e-11
ZNHIT3	-0.5537593	3.21e-07
EPCIP	-0.5532364	1.16e-18
SEC61A1	-0.5532205	3.85e-06
ADGRD2	-0.5527176	7.62e-09
SNAPIN	-0.5526234	2.54e-08
ENOX2	-0.5523673	1.22e-09
SLC27A5	-0.5519965	1.79e-09
GCKR	-0.5519399	2.27e-06
WDR77	-0.5519328	1.09e-05
PIK3CD	-0.5519294	5.2e-09
CDC42SE1	-0.5518994	1.26e-05
PERM1	-0.551519	2.08e-12
PSMG4	-0.5515173	2.64e-06
POLR1H	-0.5515104	7.54e-08
COL11A2	-0.5511847	3.32e-16
RGS14	-0.5509624	7.25e-05
UXT	-0.5509521	1.08e-11
PIGL	-0.5507207	2.25e-05
CLPTM1L	-0.5505724	2.32e-15
STK35	-0.5504161	2.58e-09
ATP5MC3	-0.5502687	3.38e-10
GNB5	-0.5501294	1.11e-08
CNPY4	-0.5500419	8.92e-08
PSD	-0.549931	2.7e-08
ANKRD13B	-0.5496588	2.4e-06
TRIP11	-0.5493568	2.31e-09
LARS1	-0.5488678	1.54e-06
LRRC20	-0.5482275	3.19e-05
MRPL57	-0.5479536	6.22e-08
FTSJ3	-0.5477469	5.55e-08
MED1	-0.5476316	4.08e-06
DGUOK	-0.547548	3.7e-11
DNASE1L2	-0.5475119	2.07e-13
TMEM134	-0.5474711	1.83e-11
CDYL2	-0.547344	1.25e-11
RUNX1	-0.5473406	2.22e-08
HTATIP2	-0.5472031	2.31e-05
LINC02210	-0.5471873	1.48e-16
DENND10P1	-0.5466749	2.25e-06
LTB4R2	-0.5461488	7.01e-07
RPL31	-0.5460267	0.000194
COASY	-0.5459104	1.12e-09
MROH6	-0.5459065	6.98e-06
LARP1B	-0.5458732	1.37e-07
VOPP1	-0.545859	2.37e-05
PNCK	-0.5457961	2.95e-06
DDX21	-0.5453882	6.4e-06
NCOR2	-0.5451632	5.16e-09
FASTKD1	-0.545093	1.68e-10
AZIN2	-0.5447155	9.22e-11
CPSF2	-0.5443995	0.000101
C1orf35	-0.5440958	2.36e-12
ALKBH2	-0.5438754	1.44e-05
SUGT1	-0.5435197	1.72e-09
DDX10	-0.5432055	2.55e-05
SUZ12	-0.5432017	8.47e-07
NMNAT3	-0.5428309	3.76e-11
COPS8	-0.5426639	3.45e-09
CYB561	-0.5425123	1.2e-07
ZNF550	-0.5423561	1.86e-06
BRWD3	-0.5422907	3.41e-06
TBC1D25	-0.542215	1.06e-18
LIG3	-0.5420732	4.7e-06
YARS2	-0.5420256	1.63e-09
MTRFR	-0.5419731	5.17e-11
MORC2	-0.5413763	2.82e-09
KY	-0.5413396	6.83e-15
ZNF8	-0.5412228	2.83e-10
LYPD5	-0.5408312	9.94e-08
RPS6KB1	-0.5405	2.24e-06
EVA1B	-0.5404622	4.37e-10
CCNQ	-0.5393121	1.16e-12
B3GAT1-DT	-0.538961	8.74e-05
KCNA6	-0.5388932	9.11e-13
IARS2	-0.5386873	1.51e-05
RHPN1-AS1	-0.5385954	5.13e-09
RTKN	-0.5385429	0.000154
DRG1	-0.5381963	7.67e-06
BTF3L4	-0.5376415	2.51e-10
TRAPPC6A	-0.5374957	4.96e-05
KLK4	-0.5371247	3.18e-08
ACVR1B	-0.5371055	3.41e-10
EIPR1	-0.536663	4.39e-07
EIF5B	-0.5366375	4.31e-06
SEC61A2	-0.5363787	6.28e-08
PPP4C	-0.5360459	6.66e-12
DHX57	-0.5359555	8.3e-11
REST	-0.5359546	7.57e-13
MOCS3	-0.5359365	5.19e-10
TTC38	-0.5359016	6.73e-09
CDKN2AIPNL	-0.5359013	9.91e-06
EMC8	-0.5355623	1.46e-11
ENTREP3	-0.5353562	1.22e-05
AGPS	-0.5352887	3.33e-05
EXD3	-0.534852	1.41e-11
WDR36	-0.534532	3.49e-08
ZBTB8OS	-0.5342764	2.81e-08
NUDCD2	-0.5340804	6.03e-08
NSDHL	-0.5340747	6.84e-07
CDYL	-0.5340684	5.04e-05
LDAH	-0.5338489	2.81e-06
PRKCI	-0.5338112	6.04e-05
FAM222B	-0.5336174	3.24e-07
CARD10	-0.5335388	1.66e-09
APOA4	-0.533466	3.35e-12
OAT	-0.5333236	9.38e-05
RSL1D1	-0.5331788	1e-07
ARHGAP32	-0.5330981	9.46e-05
TOP1	-0.5330777	5.74e-07
GLRX5	-0.532684	1.94e-08
TAF12	-0.5324438	1.12e-09
CIAO2A	-0.5323224	1.55e-11
AGGF1	-0.5314306	8e-06
GDI2	-0.5308631	9.67e-06
NIPBL	-0.5306769	6.27e-06
PSMA7	-0.5306025	1.84e-07
BBC3	-0.5305108	7.34e-09
MCUR1	-0.530225	5.35e-07
COX6B2	-0.530108	6.56e-12
CCM2	-0.5299914	2.29e-08
MBOAT7	-0.529635	2.4e-07
MESD	-0.5295685	7.59e-15
ARK2N	-0.5292743	4.44e-06
BRPF3	-0.529033	6.06e-05
ARMC5	-0.5286461	4.05e-09
SCOC	-0.528496	1.29e-06
FARSA	-0.5281608	9.06e-10
CDV3	-0.5279838	2.56e-06
LINC00491	-0.5279724	1.17e-10
ATP5MK	-0.5277471	2.34e-16
CNOT1	-0.5275341	9.97e-05
CD276	-0.5274426	3.42e-08
CLDN9	-0.5273277	1.57e-10
CDK5	-0.5272877	6.02e-09
NT5C3B	-0.527216	9.42e-09
GDF2	-0.5267688	9.61e-11
LMAN1	-0.5267518	7.8e-05
MOB4	-0.5266834	1.29e-05
HMGXB4	-0.52653	1.66e-10
SRRD	-0.5264486	1.26e-09
SFXN2	-0.5257751	3.46e-05
RPS6KB2	-0.5256428	2.12e-09
RPN1	-0.5255347	1.61e-08
CBX4	-0.5255139	6.22e-06
CACTIN	-0.5253981	2.23e-12
ZBTB7B	-0.5252327	7.97e-12
TMEM151A	-0.5248102	5.82e-10
N6AMT1	-0.5243491	6.83e-06
SUDS3	-0.5242635	6.63e-05
SDK2	-0.5242182	1.69e-06
CHORDC1	-0.524029	3.87e-06
NCKAP1	-0.5236437	3.75e-09
HAT1	-0.5235826	2.15e-06
PLEKHB2	-0.5234996	1.07e-18
IQCB1	-0.5233211	8.44e-07
NAA20	-0.5232632	3.42e-07
SLC22A18AS	-0.5231166	4.32e-05
MAPK8IP3	-0.5228931	2.75e-10
COX7A2L	-0.5227813	7.03e-11
SLC2A4RG	-0.5223801	2.4e-05
WIPI1	-0.5223375	2.3e-07
C20orf141	-0.5220333	2.46e-13
CNGB1	-0.5219003	2.36e-10
COX17	-0.5213687	5.27e-06
LSM14B	-0.5212337	1.85e-08
CDK12	-0.5210926	1.22e-12
COX6A1	-0.5208504	1.83e-14
ACOT8	-0.5207327	2.01e-05
USP14	-0.5206487	8.39e-06
EIF2AK2	-0.5206237	1.1e-08
PCYT1B	-0.5203278	2.2e-08
RHEB	-0.5203057	3.26e-11
CNOT9	-0.5198507	4.05e-08
AURKAIP1	-0.5195739	2.32e-11
MIEN1	-0.5192625	3.43e-05
PBX2	-0.5192243	1.38e-08
RANGAP1	-0.5190097	3.17e-08
RAD50	-0.5183668	3.45e-06
NOC3L	-0.5182024	1.95e-09
SCAMP3	-0.5181549	2.71e-08
FIP1L1	-0.5180872	1.81e-05
ZNF574	-0.5177822	6.65e-05
EBPL	-0.5175047	4.7e-06
THOC7	-0.517331	3.53e-09
REEP2	-0.5172671	5.78e-15
ICOSLG	-0.5171794	6.23e-14
EML2-AS1	-0.5171666	1.74e-11
PPM1J	-0.5167996	5.71e-07
CEP89	-0.5167965	1.89e-08
UFC1	-0.5166137	1.11e-07
HARBI1	-0.5163951	9.57e-12
PSMD10	-0.5161466	1.37e-07
DPEP1	-0.5157178	3.09e-05
CHRNB1	-0.5156844	2.88e-07
ACTL8	-0.5150411	1.6e-06
SYT2	-0.5149257	5.39e-07
TMEM63A	-0.5148345	2.64e-11
RBM28	-0.5147334	9.07e-06
SUMO4	-0.5147271	1.69e-09
CUL2	-0.5145151	2.44e-07
ZBTB17	-0.5144986	1.53e-14
CPEB3	-0.5144933	2.68e-10
TUBB3	-0.5144909	1.63e-07
MEF2D	-0.5143031	1.96e-09
FLJ42627	-0.514227	7.48e-13
TDRG1	-0.5141249	1.87e-15
ZNRD2	-0.5139218	5.4e-08
WNT4	-0.5138795	1.73e-06
RAI1	-0.5137807	2.66e-12
KLHL12	-0.5136076	1.23e-05
SMU1	-0.5134906	3.25e-07
TTC27	-0.5131537	5.77e-09
AKT2	-0.5131127	1.21e-06
TMEM262	-0.5130496	3.83e-09
LRPPRC	-0.5124966	0.000115
ATP5F1C	-0.5121831	9.87e-10
ZBP1	-0.5115841	2.87e-06
FGF17	-0.5112281	3.85e-11
POP4	-0.5112182	7.22e-05
STOML1	-0.5111918	1.11e-18
AP2S1	-0.5111198	1.43e-08
HNRNPF	-0.5109052	3.67e-08
MRPL55	-0.5107875	3.19e-12
COX7B	-0.5106334	2.84e-10
YIPF4	-0.5104941	3.07e-06
RCN1	-0.5102918	4.13e-07
PSMD9	-0.5102009	6.36e-12
MRPL1	-0.5099402	3.64e-06
NECAB2	-0.5099125	4.43e-11
CCT7	-0.5088013	8.44e-08
NSD3	-0.5084197	7.55e-05
SMYD5	-0.5083959	3.17e-09
GSS	-0.5083886	5.44e-07
HLCS	-0.5083606	2.35e-07
ZNF184	-0.5083209	3.15e-05
RER1	-0.5080665	2.67e-08
YIPF5	-0.5080377	1.05e-06
ACTR2	-0.5079939	2.87e-07
MYL10	-0.507972	4.88e-09
HNRNPR	-0.5079324	1.61e-08
ACLY	-0.50777	4.04e-07
KLF12	-0.5075717	6.4e-06
LMAN2	-0.5074806	3.3e-07
PSMC5	-0.5072049	8.57e-11
SMC5	-0.5071986	2.37e-06
HGH1	-0.5065831	6.01e-07
ADPRHL1	-0.5063639	2.1e-06
ACOT7	-0.5062923	3.39e-06
ESRP2	-0.5061639	5.85e-05
TCP1	-0.5054361	4.86e-05
SAAL1	-0.5052876	1.78e-07
GTPBP2	-0.5047766	7.92e-09
ZNF507	-0.5047112	1.1e-06
MIA2	-0.5042861	1.21e-05
NANS	-0.5040648	2.61e-06
EPHB4	-0.5031717	8.52e-08
CPSF4	-0.5030373	9.65e-07
IKBKE	-0.5029785	3.69e-09
TRPV5	-0.5027344	5.5e-14
VARS2	-0.5022915	5.14e-05
TSEN34	-0.5022814	1.62e-08
ZNF696	-0.502268	4.7e-06
ZNF581	-0.5022603	1.43e-08
B9D1	-0.5021747	3.43e-06
PLEKHG5	-0.5021226	2.17e-08
BRSK1	-0.5019238	1.95e-06
SPTBN4	-0.5015612	9.06e-11
ZNF93	-0.501477	6.34e-06
S100PBP	-0.5014723	5.38e-05
ARMH4	-0.5014633	3.51e-08
PHF14	-0.5014003	8.56e-05
ZFPM1	-0.5013821	1.48e-07
PAK5	-0.501272	8.32e-05
TTBK1	-0.5012342	2.5e-13
NMRAL1	-0.5011459	3.09e-10
TP53BP1	-0.5010051	1.63e-09
SLC12A2-DT	-0.5007686	1.81e-11
HPS1	-0.5007551	1.78e-05
SLC39A2	-0.5004901	9.78e-13
SLC35C1	-0.4992573	9.59e-08
COX6C	-0.4992506	3.87e-09
BRF1	-0.4990379	1.17e-13
LINC02067	-0.4989058	3.54e-05
WDR74	-0.4988744	1.24e-06
TNFRSF10A	-0.4982877	9.89e-07
TOMM6	-0.4979657	5.42e-06
EEF1D	-0.4979379	1.64e-05
NDUFB4	-0.4974464	4.91e-08
CDC42SE2	-0.4974388	3.39e-05
SSTR3	-0.4972521	9.21e-10
SSR2	-0.4972079	9.54e-07
TSEN54	-0.4970866	1.62e-05
SMO	-0.4970817	1.96e-07
VCF2	-0.4970226	1.88e-11
MRPL28	-0.4968419	3.73e-16
PTPN11	-0.4968071	9.42e-08
LYPLA2	-0.4965074	2.56e-13
ATMIN	-0.4959612	1.18e-07
ARHGDIG	-0.4959206	6.48e-09
PIGN	-0.4957838	3.77e-05
CCDC117	-0.4957324	3.94e-06
GNAI3	-0.4957211	5.75e-08
ZCCHC17	-0.4953091	1.58e-08
UBA2	-0.4949799	4.27e-05
SDHAF1	-0.4948413	3.2e-08
CCDC13	-0.4946406	1.54e-09
CRYBB1	-0.4945623	2.59e-11
PLIN3	-0.4945085	2.42e-06
TGS1	-0.494393	5.56e-07
TIFAB	-0.4942856	1.54e-05
TRMT10C	-0.4942384	6.58e-05
YBX1	-0.4939058	1.07e-08
SLC6A17	-0.4936941	5.85e-17
PHPT1	-0.4934937	2.89e-05
USO1	-0.4934069	1.73e-05
CUTA	-0.4933936	7.74e-07
KCNC3	-0.4932118	3.08e-05
PRRC1	-0.4929918	1.8e-08
RHOF	-0.4929487	1.18e-08
PUF60	-0.4929187	5.85e-06
GOLGA5	-0.4927236	2.08e-09
PUS3	-0.4926477	2.93e-08
SLC17A9	-0.4925003	2.52e-06
CACNB3	-0.4917357	1.8e-05
VPS9D1-AS1	-0.4916807	1.52e-17
RDH16	-0.4915949	8.2e-10
AEBP2	-0.4915948	1.57e-05
PDXP	-0.49146	3.41e-06
POU5F1P4	-0.4911986	7.42e-05
SRARP	-0.4911521	5.34e-07
CASP2	-0.4911439	5.06e-08
ZNF518B	-0.4909902	2.18e-09
LINC00482	-0.4909486	7.05e-08
SUMO1	-0.4908505	5.14e-11
POLDIP2	-0.4908019	3.47e-06
MAST2	-0.4905445	1.66e-06
ASPDH	-0.4904663	2.1e-12
EDRF1-DT	-0.4903391	3.68e-05
STEEP1	-0.4903046	1.29e-10
CTBP1-DT	-0.4902057	1.09e-08
BCL2	-0.4901779	1.49e-09
RTRAF	-0.4900851	2.59e-15
SNRPB2	-0.4899832	2.96e-08
YARS1	-0.4899381	5.78e-07
DOLPP1	-0.4897852	2.84e-11
RPAP2	-0.4896452	3.8e-07
ZNF511	-0.489368	5.12e-07
PIK3R2	-0.4893256	1.08e-07
FUT7	-0.4888746	8.47e-06
NDUFS5	-0.4885362	1.28e-07
MAD2L1BP	-0.4882936	2.13e-06
FBXO34	-0.488123	4.52e-06
CBFB	-0.4880151	2.13e-07
SDF2	-0.4879535	4.8e-09
BLZF1	-0.4876374	5.04e-05
HINT1	-0.4875002	6.99e-11
OSBPL8	-0.4874662	7.6e-05
ATAD3C	-0.4874284	1.74e-06
DNMT1	-0.4866742	2.25e-05
GON4L	-0.4865882	1.41e-05
NIF3L1	-0.4864258	1.48e-06
SSH1	-0.4862268	6.1e-07
STK3	-0.4858659	6.48e-07
SNRPA	-0.4857032	2.63e-05
RAB1A	-0.4854877	8.28e-08
VRTN	-0.4854581	8.89e-12
SETDB1	-0.4849112	1.21e-06
NOP14	-0.4848676	3.94e-08
FAM20C	-0.4847381	1.4e-06
HTR6	-0.4846144	3.01e-10
FXYD2	-0.4845326	4.62e-05
F2	-0.4844303	2.2e-07
DYNLL2	-0.4844016	9.13e-07
NDUFA7	-0.4843932	7.27e-08
SEMA4C	-0.4842254	8.27e-06
PTGES2	-0.484083	3.78e-06
NDUFB9	-0.4837909	2.35e-08
COMMD1	-0.4835983	1.42e-08
CRB3	-0.4834457	2.99e-05
APCDD1L-DT	-0.4834049	1.98e-12
CPNE7	-0.4833399	1.09e-09
VCF1	-0.4828898	1.36e-06
C2orf69	-0.4828645	1.2e-08
CDC27	-0.4827729	4.72e-06
PPP1R2	-0.4827232	1.11e-05
NCL	-0.4824517	2.5e-11
GRWD1	-0.4822881	1.15e-11
LUC7L2	-0.4821518	2.49e-08
AAGAB	-0.4819952	5.52e-07
MR1	-0.4816098	8.32e-07
GMPPB	-0.4815349	4e-07
CLCN3	-0.4813942	4.14e-05
ISY1	-0.4813863	1.04e-07
MORN2	-0.4811385	1.12e-05
HFE	-0.4808626	5.58e-12
TM6SF2	-0.4807046	1.64e-09
TRMT112	-0.47995	2.18e-10
C11orf86	-0.4798884	2.42e-07
RPIA	-0.479792	4.75e-05
GRB2	-0.4797374	9.4e-06
SAMD14	-0.4795993	1.62e-14
SPRR2G	-0.4790939	7.59e-10
ACTR3	-0.4790125	8.31e-09
SYNGAP1	-0.4788133	4.11e-06
NDUFS4	-0.4783531	2.45e-08
GRIK5	-0.4777539	1.12e-09
VPS33A	-0.4775449	2.35e-10
MMP25	-0.4774514	2.45e-10
TRMT61B	-0.4767398	2.66e-06
DIABLO	-0.476704	8.32e-09
SND1	-0.4766848	4.37e-09
TCTN2	-0.4756403	1.02e-14
MRPS22	-0.4753845	3.15e-06
ZBTB33	-0.4752301	2.83e-05
POLR2B	-0.4750018	1.43e-08
TAL2	-0.4749488	7.69e-13
RBFOX3	-0.4748472	4.63e-09
FIBCD1	-0.47478	4.83e-07
NDUFC2	-0.4746845	2.62e-07
GOPC	-0.4745025	1.21e-06
MYNN	-0.4743939	9.12e-06
PYY2	-0.4741834	2.39e-05
YAE1	-0.473772	4.72e-06
LRRC61	-0.4736204	2.82e-07
NPM2	-0.4735737	1.06e-09
SH3D21	-0.47355	5.15e-06
EIF2B2	-0.4735024	2.4e-08
TLN2	-0.4734551	2.66e-07
EIF2S2	-0.4727275	5.85e-07
GTF3C2	-0.4724991	7.26e-08
JTB	-0.4723045	3.15e-09
CCT8	-0.4721479	7.63e-08
TEPSIN	-0.4719014	1.41e-15
ITPRIPL2	-0.4718689	4.84e-07
DNAJA3	-0.4718336	1.56e-07
ALG14	-0.4718294	1.91e-06
EIF1AD	-0.4715301	1.14e-07
C1GALT1C1	-0.4714101	2.4e-07
TCEANC2	-0.4712681	2.28e-09
YWHAG	-0.4712481	5.76e-07
EIF3M	-0.4712364	1.49e-10
MRPS5	-0.4712201	6.08e-11
MIEF1	-0.4710467	2.41e-11
ABCF2	-0.4710268	8.4e-08
MRPS11	-0.4709611	3.31e-08
CREB3L2	-0.4707689	3.45e-05
ZNF707	-0.4706437	1.47e-12
SPINDOC	-0.470473	4.15e-09
LGALS8-AS1	-0.4699097	4.6e-09
CHST8	-0.4698154	6.21e-09
AATF	-0.4693343	1.03e-08
LINC02239	-0.4691311	1.38e-09
RPLP2	-0.4689318	3.88e-07
RPL10L	-0.4688756	2.74e-07
EHMT1	-0.4686471	1.07e-05
MAGIX	-0.4686133	4.34e-09
COPS9	-0.4684503	1.94e-11
ANAPC7	-0.4682376	4.55e-08
DUS1L	-0.4680125	8.02e-06
HSP90AA1	-0.4678035	1.01e-05
SLC37A4	-0.4676219	5.54e-06
YTHDF1	-0.4676135	1.07e-07
NAT8L	-0.4676098	1.02e-10
AFG2B	-0.4674416	1.44e-05
SMIM26	-0.467171	2.41e-10
GADD45GIP1	-0.467168	1.35e-07
SEC13	-0.4670938	8.38e-11
ITPA	-0.4670845	5.55e-07
LOC100506472	-0.4667095	4.48e-10
COPS3	-0.4664454	1.05e-05
MYOZ3	-0.4663175	2.4e-21
VPS37D	-0.4661709	1.02e-07
EIF3I	-0.465923	1.45e-07
CLDN19	-0.4656566	3.31e-13
GALNT9	-0.4654633	7.51e-11
TADA2A	-0.465281	4.96e-06
RAB4A	-0.465223	1.57e-06
NR2C2AP	-0.4651631	5.7e-09
OSBP2	-0.4650478	7.76e-08
PPID	-0.4648934	3.14e-06
LRFN3	-0.4648098	3.74e-05
GTF2H5	-0.4644805	1.38e-05
MAPK8	-0.4644616	1.48e-09
NFKBIL1	-0.4644607	1.15e-09
TOP3A	-0.4643794	1.24e-07
B3GNT4	-0.4642819	1.87e-08
NUBP2	-0.4640914	2.52e-14
TMEM9	-0.4635834	2.88e-05
AP3S1	-0.4635469	1.85e-08
FAM222A	-0.4633392	1.82e-05
RPL36	-0.4632567	2.64e-11
C19orf53	-0.4630324	6.33e-08
FAM91A1	-0.4630166	3.77e-08
SLC39A1	-0.4628841	3.71e-08
HCG18	-0.4622114	7.43e-08
MEGF8	-0.4622022	6.43e-08
BLOC1S4	-0.4621445	6.07e-07
NEDD1	-0.461969	5.56e-07
HR	-0.4614072	2.96e-05
NDUFB7	-0.4613347	3.96e-06
GNB1L	-0.4609708	6.26e-09
MAGOH2P	-0.4609295	1.07e-08
ABHD16A	-0.4609211	6.16e-06
GNRH2	-0.4608931	4.34e-12
LINC01869	-0.4608141	2.02e-13
NOP53	-0.4603499	3.28e-07
MRPL18	-0.4599958	3.34e-06
INO80B	-0.4598758	4.21e-09
SHARPIN	-0.4595967	1.39e-10
TMEM121	-0.4594138	9.58e-07
THG1L	-0.4593706	5.73e-06
ERCC6	-0.4593499	5.05e-08
IMPDH2	-0.4591133	2.46e-05
NUDT22	-0.459063	2.92e-10
STRN3	-0.4586184	7.56e-06
CCNC	-0.458601	1.24e-07
MRPL40	-0.4585979	6.02e-07
LERFS	-0.4585547	1.77e-05
COA5	-0.4585264	2.42e-06
PSMA4	-0.4585177	1.72e-08
EDEM3	-0.4584627	2.06e-06
CNIH1	-0.458413	5.33e-09
PIGT	-0.4583771	9.36e-06
RRP9	-0.4581751	8.39e-07
IGLL1	-0.4577769	2.36e-09
MBD3	-0.4572131	4.51e-08
BCL2L13	-0.4570996	1.96e-05
SHLD1	-0.4569054	3.71e-05
MAPK1IP1L	-0.4568459	3.16e-08
IL34	-0.4567506	1.38e-06
DPM1	-0.4566806	4.6e-07
GPHA2	-0.4564832	6.55e-10
RABL6	-0.456407	1.71e-05
ORC4	-0.4561387	1.51e-06
RP9	-0.4560514	1.43e-05
ALKBH5	-0.4553957	3.56e-12
RBAK	-0.4553421	1.73e-07
RIMS2	-0.4552222	1.58e-05
SELENOH	-0.4550886	1.67e-12
GFM2	-0.4548474	8.14e-08
HEATR6	-0.4548448	1.68e-07
UBE2M	-0.4546572	1.32e-05
CEP85	-0.4544973	4.48e-07
UBE2E3	-0.4544882	6.67e-07
CHURC1	-0.4542618	2.13e-07
UBA5	-0.4541941	1.06e-05
TRAF2	-0.4540662	5.66e-07
NDUFA12	-0.4535794	1.06e-08
DGCR5	-0.4532159	4.94e-07
GOT2	-0.4531949	4.61e-07
ERGIC3	-0.4528826	4.57e-06
FDX2	-0.452616	6.11e-08
MAP3K7	-0.4522791	1.96e-05
TAF9	-0.4520426	3.46e-06
SURF2	-0.4520329	2.5e-09
AGAP2	-0.4519655	4.1e-08
SFMBT1	-0.4519374	9.23e-06
ANO7L1	-0.4517667	7.43e-07
SCAND2P	-0.4516311	1.96e-11
SUPT4H1	-0.4515251	1.47e-09
DCAKD	-0.4512135	2.73e-07
NPPA	-0.4511713	2.44e-08
MAT1A	-0.4508955	3.75e-07
CFAP97	-0.450813	3.66e-06
ASCC1	-0.4506968	9.02e-06
KPTN	-0.4506808	2.46e-06
KRT78	-0.4505502	6.53e-10
TNFRSF13B	-0.4504913	1.98e-05
SAMD10	-0.4503265	2.52e-16
AP2A1	-0.4501081	7.53e-07
PSMC1	-0.4499427	3.34e-10
SLC6A18	-0.4496963	4.23e-13
DDX56	-0.4496625	5.24e-06
TRERF1	-0.449651	2.48e-05
KCTD21	-0.4490423	2.41e-05
GJD2	-0.448969	1.53e-12
RBM15	-0.4485873	6.55e-08
CLCNKB	-0.4478834	1.8e-08
NEDD8	-0.447841	3.23e-10
SREBF1	-0.4475474	2.52e-06
KHSRP	-0.4473651	2.47e-08
ONECUT3	-0.4472424	7.76e-10
EPN1	-0.447076	2.64e-07
ATAD3B	-0.4468783	4.5e-08
NAA10	-0.4465935	2.26e-07
SURF6	-0.445687	3.02e-10
ERLEC1	-0.44559	6.46e-08
LSM10	-0.4455477	6.85e-09
DVL2	-0.445546	2.98e-07
ZSWIM9	-0.4453191	2.5e-08
ARL3	-0.4452833	1.09e-05
TMEM19	-0.4452534	2.37e-05
ZNF205	-0.4450104	1.34e-10
CARMIL2	-0.4449369	9.32e-11
SLC7A6OS	-0.4440653	3.96e-06
RPL14	-0.4433343	2.62e-08
NUP133	-0.44299	1.58e-07
OR1F1	-0.4426052	5.35e-18
TMEM223	-0.4423784	9.97e-10
CNTROB	-0.4420879	8.68e-06
LINC03008	-0.4408766	1.05e-10
CTU2	-0.4407026	2.78e-11
PALB2	-0.4403751	2.8e-05
CSKMT	-0.440359	1.33e-09
RIN1	-0.4401812	2.43e-05
SUMO2	-0.4400481	2.98e-11
SLC27A4	-0.4396159	1.17e-06
TXNL1	-0.4395393	1.39e-07
POLR3D	-0.439106	7.34e-08
TARS3	-0.4390215	6.8e-08
PHF5A	-0.438653	2.14e-05
TONSL-AS1	-0.4383663	3.34e-10
A1BG	-0.4380609	1.53e-05
PODNL1	-0.4378995	1.33e-05
ATPAF2	-0.437838	5.54e-07
PRDX6	-0.4377753	1.01e-05
ZNF286A	-0.437737	7.04e-07
EMC6	-0.4374289	2.25e-07
SLC6A13	-0.4369339	1.2e-06
PES1	-0.4368633	1.64e-06
GDPD2	-0.4368482	1.83e-10
TRIM11	-0.4367685	4.26e-06
NAT14	-0.4364959	1.78e-06
AIRE	-0.436405	5.48e-13
B3GAT3	-0.4359203	2.31e-05
GNB1	-0.4358128	2.49e-05
CD70	-0.4354747	5.35e-08
RBX1	-0.4351205	1.1e-06
KDM8	-0.4351028	1.95e-10
RAB34	-0.4348998	3.06e-07
DPH5	-0.4348086	8.46e-13
SEPHS2	-0.4347731	1.13e-05
ST20	-0.434635	4.37e-08
PLK5	-0.4343966	3.26e-16
TRADD	-0.4340798	1.36e-05
SET	-0.4335801	2.02e-08
SHISA7	-0.4334221	1.78e-08
RPUSD1	-0.4331733	3.4e-10
LSMEM2	-0.4331097	3.32e-09
ERH	-0.4330808	1.17e-08
ZKSCAN3	-0.4329585	1.55e-06
TATDN3	-0.4328847	3.21e-06
CANX	-0.4328739	3.82e-06
BRME1	-0.4326286	2.43e-11
UQCRB	-0.4322376	3.13e-08
ZNF253	-0.4321228	8.31e-08
MFSD12	-0.4319756	7.74e-07
ADAMTS14	-0.4318524	3.34e-07
USP5	-0.4318073	1.32e-06
SARNP	-0.4317529	7.8e-07
BARX2	-0.4316642	1.01e-07
PIP4K2B	-0.4315338	7.72e-09
COG2	-0.4311514	5.22e-07
CDC5L	-0.4310983	9.7e-12
LOC728485	-0.4310198	2.42e-12
RBMX	-0.4309881	4.64e-06
UQCC4	-0.4309191	2.26e-08
CUL7	-0.4308468	9.2e-07
MORN1	-0.4306002	1.05e-07
ZNF473	-0.4304318	4.39e-10
RBMX2	-0.4302571	1.93e-06
ENTPD6	-0.4301249	1.38e-05
BSND	-0.4299911	1.17e-12
NEPRO	-0.4298656	1.91e-06
MSANTD3	-0.4293572	6.3e-06
LINC01547	-0.4290809	1.89e-12
PIDD1	-0.4288169	2.15e-08
KRBOX5	-0.428186	9.07e-06
IGF2-AS	-0.4279611	2.11e-09
EIF3H	-0.4279504	6.64e-07
PAXX	-0.4278071	4.38e-08
WDR59	-0.4272683	5.52e-08
ZNF646	-0.4271194	1.93e-06
SLC30A6	-0.4263759	8.81e-07
PSMB7	-0.4257719	4.94e-06
RAB13	-0.4248852	2.47e-10
RPUSD3	-0.4246634	1.33e-05
HP1BP3	-0.4240313	3.61e-08
XYLT2	-0.4239813	1.13e-07
BCL2L1	-0.4239694	1.06e-07
ABITRAM	-0.4237936	5.72e-06
LSM14A	-0.4235817	3.52e-06
SRCAP	-0.4231554	1.37e-06
ARF4	-0.422781	3.51e-06
CARS1	-0.4219704	1.62e-08
HMCN2	-0.4217713	2.17e-07
SLC1A2	-0.421708	2.24e-10
MAPT-AS1	-0.4216068	1.76e-12
RPP25L	-0.4215338	1.13e-05
POFUT1	-0.4210112	7.85e-10
APC2	-0.4208255	3.1e-08
LLGL1	-0.420033	1.17e-06
CSNK1G3	-0.4200092	5.45e-06
PDE6D	-0.4189084	1.66e-08
FASTK	-0.4183895	6e-08
CNIH2	-0.4180161	4.63e-11
APOL2	-0.4178683	2.16e-06
GLP1R	-0.4177814	1.21e-08
METTL23	-0.4171165	1.42e-07
IGSF22	-0.4170531	1.33e-05
DUSP11	-0.4169227	2.96e-06
LONP1	-0.4167629	1.93e-06
