Updated.gene.symbol	logFC	P.Value
MYO10	0.5973125	8.96e-05
RNF123	0.5967156	6.07e-13
GCNA	0.5966147	2.5e-05
FBXO33	0.5964925	2.13e-08
NLRC5	0.5963959	0.000168
ZNF853	0.5962957	4.17e-06
ICAM5	0.5962557	6.21e-11
FBXL12	0.5954233	1.12e-15
ENGASE	0.5946304	2.77e-09
GLIPR1	0.5944239	0.000214
TSC2	0.5943212	2.91e-07
NEK1	0.5943203	1.18e-05
PPP1R12C	0.5938966	5.83e-13
NLK	0.5938492	4.52e-06
ZNF654	0.5938355	2.32e-05
DIS3L2	0.593644	1.34e-06
SLC20A2	0.592501	1.87e-07
IQSEC3	0.5922391	9.7e-13
RGS12	0.5918896	6.79e-08
SNX2	0.5917031	6.62e-07
RHOA	0.591607	2.65e-07
ABHD13	0.5914138	1.29e-07
ETV5	0.5907311	8.88e-05
GALC	0.5905027	9.26e-06
TNRC6B	0.5904019	8.99e-10
ATP6V0A1	0.5902376	1.24e-14
QDPR	0.5899536	2.93e-06
MRTFB	0.5898587	7.5e-07
MON1B	0.5896674	5.44e-10
BBS2	0.5895638	6.39e-07
CNOT8	0.5892949	9.79e-05
PLA2G15	0.5885402	4.66e-08
RBL2	0.5880215	4.31e-10
CAMK2G	0.5877633	6.56e-07
SLF2	0.5875995	1.32e-07
SLC16A6	0.587485	2.41e-05
BBS4	0.5874841	2.28e-06
KLRG2	0.5872094	5.29e-05
BBS1	0.5870909	5.03e-09
RAB17	0.5870452	0.000304
NDRG3	0.5869393	2.31e-05
SYN2	0.5865227	1.28e-06
CYSTM1	0.5848015	4.81e-06
TSPAN14	0.5845546	6.41e-09
GPSM3	0.5844023	9.05e-05
ACSS1	0.584336	2.16e-10
CASTOR1	0.5840095	6.97e-10
MMUT	0.583278	0.000278
MTF1	0.5824283	1.35e-09
RNF10	0.5821992	6.59e-11
FAN1	0.5819199	1.36e-07
PIAS1	0.5818312	9.96e-14
KLRK1	0.5817911	0.000244
USP13	0.5815834	0.000211
KDM5C	0.5813084	3.01e-06
UXS1	0.5809104	1.84e-07
FCHSD2	0.5806704	2.18e-06
LNP1	0.5805606	2.21e-11
RETREG2	0.5802833	1.07e-08
MLLT6	0.5798865	4.55e-05
MYOM2	0.5796765	3.52e-07
ATP10D	0.5796111	0.000319
ARMC8	0.5792465	4.51e-09
TCTA	0.5790746	4.66e-09
ANXA4	0.5785744	8.6e-07
PLA2G3	0.5783431	1.55e-05
IFT172	0.5782401	1.71e-07
SCRN2	0.5779516	1.26e-08
ATN1	0.577934	4.49e-07
DICER1	0.5774711	8.12e-06
PCGF3	0.5769326	2.49e-08
CBX6	0.5766514	4.85e-05
GCHFR	0.5765619	0.000205
CRK	0.5756983	0.000166
ZNF791	0.5755116	1.67e-11
WNK1	0.5753938	8.91e-06
RAPGEF6	0.5753479	1.46e-05
BRICD5	0.5740436	6.22e-13
TM2D1	0.5735955	9.73e-05
MIR3682	0.5731535	0.000243
CCDC174	0.5729723	1.32e-08
NFATC2IP	0.5725859	1.91e-06
MOSMO	0.5723282	5.58e-07
RNH1	0.5721904	1.38e-10
APPL2	0.5720286	1.93e-07
BCOR	0.5715568	2.55e-05
USP3	0.5708275	1.07e-07
SGSM2	0.5707544	8.71e-07
ZNF467	0.5707506	6.02e-05
ADAT2	0.5705362	1.53e-06
ARHGEF9	0.5701392	3.03e-08
CDK13	0.5694172	1.19e-06
MXRA7	0.5693232	0.000271
SMG6	0.5683955	4.39e-21
CDIP1	0.5682774	5.43e-07
RAB27A	0.5673347	0.000226
DENND11	0.5673206	1.26e-05
ACAA1	0.5671208	5.18e-07
NR2C2	0.5664711	4.16e-09
ELMO2	0.5662678	1.1e-06
CCDC22	0.5658409	7.33e-09
LEAP2	0.5657707	1.24e-11
ADORA2A	0.5655686	1.01e-09
DMXL2	0.56527	1.22e-05
SPRING1	0.5646472	2.2e-08
DZIP3	0.5643501	8.11e-06
FTH1	0.56359	0.000207
TOR1AIP1	0.5635886	4.02e-11
CRYGS	0.5635865	6.3e-10
TTLL9	0.5632966	6.42e-11
LINC01000	0.5630253	1.64e-09
NAA16	0.5629008	5.22e-05
KCNA3	0.5627323	1.93e-05
BRWD1	0.5624141	2.3e-05
SH3BP2	0.5623915	2.36e-17
IFT27	0.5621305	1.76e-08
APBB3	0.561988	4.28e-11
AMY2B	0.5618546	1.03e-05
PLEKHA1	0.5614379	7.58e-05
IFT122	0.561111	9.95e-08
EHBP1L1	0.5610136	8.76e-07
PITPNA	0.5602543	6.48e-08
HIPK1	0.5599204	1.77e-14
TMBIM6	0.5598702	8.23e-11
PLCG2	0.5598594	4.12e-05
GOLGA1	0.5594577	6.24e-11
TAPT1-AS1	0.5593179	0.00013
ATP6V0D1	0.55912	7.68e-08
ATXN2	0.5590533	1.78e-08
SLC7A6	0.5585033	6.4e-09
ARHGDIB	0.5580624	3.59e-05
NOL4L	0.5575258	9.07e-05
CD244	0.5575097	1.21e-09
RSBN1	0.5574257	2.69e-09
NFYC	0.557081	2.4e-08
FAM193A	0.5569536	1.4e-11
MCTP2	0.5569005	2.53e-05
CHMP3	0.5561526	5.35e-11
PATL2	0.5557961	2.3e-09
DNAJA2	0.5555817	2.75e-05
GPRASP2	0.5555744	0.000101
TUT7	0.5554568	3.12e-07
SLC12A6	0.555218	1.12e-11
MAPT	0.5548594	8.38e-05
C6orf120	0.5546058	2.21e-08
ZDHHC8	0.5544926	1.55e-08
BRI3	0.5544183	2.28e-05
ICOS	0.5541506	8.84e-05
LUC7L3	0.554107	1.82e-07
AKT1	0.5538977	1.17e-06
ADGRA2	0.5537526	4.47e-05
TPCN1	0.5535871	7.04e-05
IKZF4	0.5532107	3.05e-08
NRDC	0.5531472	8.57e-05
METAP2	0.55299	0.00021
FLT1	0.5528776	6.45e-05
ZC3H14	0.5528492	0.000179
CTC1	0.5525463	1.08e-08
RSU1	0.5525082	2.81e-07
SECISBP2	0.552493	5.37e-07
WNT11	0.5523592	3.93e-07
NEDD4	0.5522971	2.7e-06
MATCAP1	0.5520482	9.17e-10
ZNF248	0.5517795	4.08e-05
DAPK3	0.5513265	3.36e-07
CCDC85B	0.5509781	3.47e-07
SIGIRR	0.5509709	5.29e-05
ANAPC2	0.5503316	1.15e-07
MIRLET7BHG	0.549928	4.03e-09
PBRM1	0.5497702	1.63e-10
ERP44	0.5497327	1.57e-14
GNA11	0.5495075	1.07e-14
IL12RB1	0.549366	9.31e-05
NHLRC2	0.5493402	2.48e-06
RAB11A	0.5488632	3.92e-07
ANKRD12	0.548816	2.8e-08
OGDH	0.5487476	3.64e-07
SLFN5	0.5486609	4.03e-06
LINC00965	0.5483922	0.000128
DYSF	0.5482762	1.86e-05
USP20	0.5479518	2.55e-13
CROCCP2	0.5475763	2.04e-05
GPRIN3	0.5469591	0.000108
CDK17	0.5463096	1.04e-05
CERT1	0.5462077	9.96e-06
ANKRD20A11P	0.54618	2.52e-13
KALRN	0.5459728	2.52e-09
SPG11	0.5455574	1.46e-07
NDUFAF4	0.5454587	0.000208
CSNK1D	0.5453461	5.56e-07
FBXL3	0.5442925	4.86e-10
TMEM18	0.5438138	2.04e-07
CDC42EP2	0.5436091	1.01e-08
TBC1D12	0.5430319	2.19e-08
ZNF346	0.5429919	1.46e-10
ARMH3	0.5426175	6.83e-09
CES2	0.5421573	1.54e-05
PAN3	0.5419015	1.55e-06
DUSP3	0.541738	2.65e-10
MED24	0.5415556	1.67e-05
USP12	0.5412558	4.86e-08
MAP7D3	0.5407412	3.91e-10
WDPCP	0.5406657	8.06e-12
PWWP3A	0.540459	4.78e-05
STX17	0.5400353	8.91e-06
TDRD7	0.5392972	5.54e-06
ZNF304	0.5390454	9.2e-06
PRRC2B	0.538966	2e-10
RBM23	0.5389149	2.02e-10
UBE2B	0.5384266	1.36e-07
ZER1	0.5379231	8.19e-12
BTN3A1	0.5368628	1.57e-06
ASF1A	0.5368178	5.05e-05
SP2	0.5363193	4.06e-12
SOS2	0.5358641	3.11e-05
NBPF1	0.5350829	7.4e-05
CYTH4	0.5348742	0.000111
PTPRJ	0.5341625	1.05e-05
UBE2E2	0.5338356	9.94e-05
DAZAP2	0.5337914	1.84e-05
PGS1	0.533777	1.03e-08
SCAF11	0.5336913	0.000148
MTERF4	0.5335551	4.52e-13
RPL32P3	0.5332562	6.27e-12
ZFX	0.5331294	9.52e-08
ARHGAP10	0.5331271	1e-07
ZNF324	0.5321437	3.23e-10
ZRSR2	0.5311	5.38e-12
THUMPD3-AS1	0.5309145	4.38e-07
LYRM7	0.5303262	1.25e-09
CELF1	0.5297492	3.13e-08
PNRC1	0.5297324	2.26e-13
PACS2	0.5296329	7.5e-11
ACADVL	0.5295286	1.68e-07
ZNF337	0.528773	4.21e-09
NAPA	0.5285403	3.13e-05
LAMP1	0.5281337	7.02e-08
EVI5	0.5281067	7.37e-08
EML3	0.5278936	3.27e-08
EXOC3	0.527762	4.04e-07
RHOG	0.5268427	1e-06
L3MBTL2	0.5263229	1.31e-06
VCL	0.5262943	1.01e-05
DBT	0.526161	2.64e-11
ATG7	0.5249599	6.36e-14
CHKA	0.5246046	4.57e-05
GFOD2	0.524208	7.12e-10
RXRA	0.5241079	3.32e-05
ROCK1	0.5240679	7.51e-07
UBP1	0.52365	1.74e-12
CEACAM21	0.5236013	2.72e-06
MARCHF2	0.5234482	0.000132
RARA	0.5232101	3.53e-07
GAPVD1	0.5230874	4.08e-12
RYBP	0.5221403	3.47e-05
ZDHHC1	0.5219651	4.31e-07
IL17RA	0.5218976	1.62e-05
TMOD3	0.5212688	1.55e-06
ANAPC4	0.5207371	1.04e-09
KATNIP	0.5206351	1.04e-13
PRPF38A	0.5202792	9.16e-06
BAZ2B	0.5197583	3.9e-06
LINC01119	0.5190687	1.57e-12
GFOD3P	0.5189712	8.03e-05
ANKRD11	0.5181839	4.1e-10
ARRDC1	0.5170242	6.66e-06
KCTD10	0.5167263	1.91e-08
MYO9A	0.5166539	6.67e-11
HEXA	0.5163273	8.77e-12
CFAP206	0.5163228	1.46e-05
PXN	0.5158309	2.46e-06
GGA3	0.515811	1.65e-06
SLC35B4	0.5154469	1.09e-09
CTDSP1	0.5152265	1.2e-11
LGALS3	0.5150197	2.26e-05
SAV1	0.5149965	4.42e-06
ZNF438	0.5148088	9.69e-12
POGZ	0.5144057	2.95e-05
USP8	0.5141553	1.66e-07
BST1	0.514074	6.81e-05
USP11	0.5139138	1.98e-05
PLA2G6	0.5133062	4.25e-14
RASSF1	0.5130747	1.03e-13
TXLNG	0.5130302	4.07e-05
ARRDC2	0.5127858	7.08e-06
NTAN1	0.5122013	5.7e-09
DNAH9	0.5117205	3.64e-09
USP24	0.5110882	7.25e-05
SLC25A34	0.5110441	6.85e-19
PLAA	0.5110319	1.91e-06
RAB24	0.510905	1.27e-11
DAGLB	0.5108608	0.000102
HLA-B	0.5106841	1.23e-05
FAM161B	0.5105576	4.39e-08
CUX1	0.5104373	0.000116
IDI1	0.5102197	0.000119
RNF146	0.5099198	1.47e-05
KATNBL1	0.5092738	1.33e-05
PIP5K1C	0.50851	5.77e-09
APPL1	0.5084323	1.3e-07
ABCD4	0.507609	6.8e-11
CARHSP1	0.5075226	8.63e-05
AKAP8L	0.5068219	8.1e-07
TRABD2A	0.5063685	3.2e-05
KANSL3	0.5062009	2.24e-10
CRYL1	0.5061357	9.42e-06
CHIC1	0.5061137	5.36e-05
SREBF2	0.5059251	2.79e-05
DDAH2	0.5055044	1.02e-05
ANXA6	0.5046346	5.45e-05
ZNF689	0.5042695	1.16e-08
MPRIP	0.5042037	3.11e-06
SEPSECS	0.5039674	4.32e-05
TBC1D5	0.5039524	1.08e-11
SAP25	0.5032987	2.15e-08
SMPD1	0.5032754	4.79e-07
CORO6	0.5027297	5.36e-07
ATXN1L	0.5022732	1.5e-05
MKRN2	0.5022294	1.53e-15
ATP6AP1-DT	0.5020603	4.99e-08
ACOX3	0.5006072	3.5e-06
PLEKHM1	0.5005461	8.28e-13
LYRM9	0.4999843	1.27e-08
CCDC28A	0.4999112	1.41e-06
ITM2B	0.499517	1.07e-06
TMEM109	0.4994024	1.65e-06
DENND4B	0.4990182	6.92e-10
AP3S2	0.4986798	2.66e-06
PDK2	0.4986066	6.53e-09
GABPA	0.498604	1.28e-05
LINC01089	0.497283	7.25e-14
CTSF	0.4971214	8.7e-05
CNTRL	0.496511	6.17e-06
ZFAND5	0.49595	3.7e-08
EP400	0.4957172	1.17e-10
ZBTB48	0.4954637	6.66e-07
HECA	0.4942556	4.16e-08
SP100	0.4941433	5.05e-07
TINF2	0.4937276	3.27e-10
BICRAL	0.4932477	3.86e-09
SF3A1	0.4924941	1.15e-09
FBXO42	0.4922603	5.53e-12
APBB1	0.4917177	6.18e-11
PPP2R5B	0.4914962	4.93e-08
GLT1D1	0.4909238	3.98e-06
TRIM66	0.4909226	1.36e-09
TSNARE1	0.4907735	6.25e-10
TECPR2	0.4902777	2.61e-11
NUP214	0.4896409	5.06e-14
DRC1	0.4894657	7.56e-07
HEXIM1	0.4893982	5.11e-08
DNAJC7	0.4883845	8.11e-06
MIR600HG	0.4883431	3.3e-11
MED16	0.4881867	2.81e-07
CHD2	0.4873153	9.18e-07
SLC66A2	0.4871857	6.71e-09
ST20-AS1	0.4867298	1.45e-05
FMNL2	0.4861338	2.5e-07
ZNF805	0.4861249	5.77e-06
ZSWIM6	0.485949	2.6e-08
SON	0.4858506	8.77e-14
PRMT9	0.4849631	1.04e-05
SLC25A30	0.4848848	7.3e-05
SSU72	0.4847798	2.86e-07
FKBP1A	0.484254	5.07e-09
OR7E156P	0.4841163	2.57e-09
TOGARAM1	0.4839309	1.3e-05
RREB1	0.4837742	1.51e-08
SDCBP	0.483736	3.06e-10
ATXN10	0.4837181	5.04e-11
HECTD4	0.4834874	1.04e-06
GPR20	0.4834069	1.64e-09
DNHD1	0.482921	2.24e-09
FBXW4	0.4827659	8.03e-07
MGRN1	0.4822099	9.12e-07
TMF1	0.4819396	2.35e-06
SURF1	0.4817944	1.52e-10
VAPB	0.4816529	5.64e-06
NSMAF	0.4813879	1.68e-05
EFNB1	0.4810993	3.12e-06
PPP1R12A	0.4806677	3.38e-06
TMEM41B	0.4805307	3.34e-05
ATP7A	0.4802944	3.83e-05
RASL10A	0.4802003	7.61e-09
LTK	0.4797505	4.36e-05
MAT2A	0.4795775	2.22e-06
PRCD	0.4787382	1.58e-07
DIP2A	0.4787277	2.26e-06
C8orf58	0.4778433	2.81e-06
ISCU	0.4776723	4.91e-11
TMBIM4	0.4774836	1.57e-05
GFRA2	0.4774589	8.05e-12
MLXIP	0.4771809	3.28e-05
MARF1	0.4770537	6.65e-09
ROCK2	0.4764027	1.44e-05
RABGAP1	0.4760608	2.53e-09
TBC1D20	0.4758427	5.77e-08
IP6K1	0.4757708	6.68e-15
DUSP26	0.4745991	3.01e-09
PRKACA	0.4743018	2.82e-13
NAXD	0.4742958	3.7e-05
ADH5	0.4738473	1.64e-05
FHIP2A	0.4737471	5.11e-05
ERCC5	0.4736868	5.37e-06
PISD	0.4733115	2.93e-07
NDST2	0.4725842	9.35e-13
LIG4	0.4724127	3.98e-06
RRAGA	0.4721836	2.44e-10
FKRP	0.4721689	6.53e-10
GTPBP1	0.471709	3.5e-08
HDAC6	0.4716461	4.14e-07
HNRNPH3	0.4711303	6.91e-07
TRAPPC2	0.4710395	5.35e-07
CMTM7	0.4705539	5.47e-07
MYL6	0.4705173	7.88e-10
IAH1	0.4704975	4.44e-06
GALT	0.4704782	5.87e-08
GPN2	0.4701258	4.24e-06
YPEL2	0.4697688	3.77e-06
SCAMP2	0.4696368	1.35e-06
SUSD6	0.4695131	7.3e-06
ATP6AP1	0.4685105	3.81e-08
ITPK1	0.4684534	1.19e-06
COMMD2	0.4680224	1.62e-05
ZBTB7A	0.4675954	1.03e-09
UBR3	0.4674892	2.06e-06
MAP2K5	0.4673304	4.53e-07
SPECC1L	0.4671293	6.65e-09
PML	0.4668254	7.84e-08
CREBL2	0.4661279	9.03e-08
RPS6KA3	0.4659478	2.62e-06
USP51	0.46461	4.56e-05
EID1	0.4641902	2.91e-06
KLHL9	0.4640685	2.22e-06
SMARCA5	0.4639735	4.25e-07
NECAP2	0.4639386	2.16e-12
NFX1	0.4629322	9.97e-06
TPGS2	0.4626517	2.66e-07
ANKRD13A	0.4619392	7.57e-06
GAA	0.4616277	9.14e-06
USP33	0.4615064	4.76e-10
DSTN	0.4614684	8.33e-07
ZNF235	0.4609946	1.15e-09
PEBP1	0.4608871	5.74e-06
DCP1A	0.4602329	3.28e-11
ZNF621	0.4600971	1.98e-06
HADHA	0.4599401	1.56e-05
DENND4A	0.4599069	1.02e-05
EEA1	0.4595163	2.09e-05
ZDHHC17	0.458743	5.62e-06
MTMR14	0.4587329	3.72e-14
RALGAPB	0.4577346	1.65e-06
PINK1	0.4571137	7.54e-07
MCPH1	0.4571006	8.57e-07
ZNF506	0.4566805	3.25e-07
UBE2G2	0.4557701	4.69e-08
RIPK3	0.45558	4.97e-07
PPWD1	0.4533264	2.09e-05
BACE1	0.4530408	4.2e-06
PLCD1	0.4521545	1.55e-08
RNASEH2C	0.4519669	5.39e-08
RUSC2	0.4512832	1.64e-08
MAN1B1-DT	0.4510421	8.49e-11
MAPK11	0.4506507	5.4e-07
BTRC	0.4499234	4.17e-06
ZBTB40	0.4499204	2.02e-12
DICER1-AS1	0.4491073	1.56e-07
TRIM38	0.4488366	1.63e-06
KIF1C	0.4479901	1.15e-08
SP110	0.4474923	1.9e-07
ZC3H7A	0.4473338	3.57e-10
NOTCH2	0.4471515	2.99e-05
INTS6L	0.44675	3.11e-05
GPAT4	0.4465061	4.94e-08
SGSH	0.4454301	1.79e-07
AGPAT3	0.4453565	1.23e-05
DCTN1	0.4453039	2.34e-05
SFSWAP	0.4450572	1.85e-09
TMEM219	0.4443348	6.5e-08
GSTA1	0.4442318	1.72e-06
UQCR10	0.4434568	1.01e-05
SPOP	0.4433278	8.05e-09
EXOG	0.4429618	1.24e-07
XPO4	0.4424783	6.28e-07
SIRT3	0.4414416	1.4e-10
TMEM9B	0.4406445	7.12e-07
MCM3AP	0.4398003	1.27e-05
USP40	0.4391362	1.03e-05
ARHGAP17	0.4388533	3.02e-08
USF3	0.438628	8.17e-06
TSC22D4	0.438111	8.37e-06
TNFRSF14-AS1	0.4378328	2.1e-12
PSMF1	0.4377367	7.97e-07
PHF11	0.4369657	5.74e-08
SNX17	0.4366966	8.28e-09
ZSWIM8	0.4361313	2.91e-07
GRID1	0.4361007	2.23e-11
VAMP4	0.4356117	1.28e-09
ZNF160	0.4345976	1.98e-05
SPSB3	0.4336354	1.21e-12
LINC02256	0.4331839	2.86e-07
RBM22	0.4328601	2.29e-09
GUCD1	0.4324747	1.58e-06
KAT5	0.4324253	3.75e-08
AFF1	0.4315993	2.16e-07
TRIM3	0.4307573	2.36e-06
ALS2	0.4299007	1.29e-06
RANBP3	0.4295539	4.67e-07
TSNAXIP1	0.4284508	3.2e-09
CC2D1B	0.4271569	4.15e-06
DTX2P1-UPK3BP1-PMS2P11	0.4269629	4.46e-12
PEF1	0.4269187	5.65e-08
SUN2	0.4269008	7.37e-10
TBC1D13	0.4264783	2.87e-08
NXPH3	0.4258659	1.02e-08
SPPL2B	0.4246918	8.94e-06
RAB5B	0.4245796	9.96e-07
TBC1D22A	0.4238599	4.33e-09
WDR48	0.4233764	1.79e-08
ZNF317	0.4224869	6.19e-07
YJU2B	0.4211462	3.42e-11
SLC25A29	0.4209527	8.73e-06
CYTH1	0.420881	2.68e-06
NTRK3	0.4203497	5.43e-09
INO80	0.419821	4.31e-14
SCMH1	0.4188861	1.67e-05
ZNF354C	0.4173035	2.72e-06
ACTR1A	0.4160667	1.93e-06
PI4K2A	0.4155091	8.87e-07
PEA15	0.4154721	1.16e-05
TSPYL1	0.4151133	1.72e-06
IHH	0.4147973	2.72e-11
MED26	0.4146844	2.61e-07
CXorf38	0.4144788	3.21e-06
HERPUD2	0.4143483	3.48e-07
ZBTB49	0.4138946	5.98e-13
DNAH3	0.4116317	1.32e-06
HLA-C	0.4103411	3.08e-07
KLHL18	0.4088908	1.47e-08
DYNC1LI2	0.4079637	2.53e-08
DDX24	0.4073569	4.93e-07
ZNF22-AS1	0.4062138	1.2e-06
WDR7	0.4054672	3.58e-07
GRAP	0.4047313	5.3e-06
TMEM50A	0.4042438	9.13e-07
GPBAR1	0.4021512	1.58e-10
SH2B1	0.4019067	1.03e-10
FBRS	0.4017759	4.42e-09
CROCC	0.4016481	1.47e-09
BCAS3	0.4004857	4.46e-06
DTX3	0.4000058	1.02e-06
SDR39U1	0.3997541	2.13e-06
CAMTA2	0.399694	6.84e-06
FECH	0.3993933	3.13e-06
NAA60	0.3975903	2.62e-09
MED22	0.3964982	1.74e-06
TYK2	0.3958926	6.21e-06
NRF1	0.3957817	2.23e-06
FBXO21	0.3946858	2.58e-06
AKAP8	0.3938248	5.5e-10
RAB1B	0.3933006	7.59e-06
BIN3	0.3923958	2.42e-07
GOLM2	0.3915135	4.82e-06
MIR497HG	0.3910384	1.72e-06
MLLT1	0.3899244	1.24e-09
BTN2A1	0.3890343	1.02e-11
SNRNP70	0.3888158	2.39e-08
EIF1B	0.3874669	5.07e-10
SLTM	0.3872537	2.37e-06
ZNF34	0.3866021	2.56e-06
ZNF688	0.3862463	1.81e-06
ANXA5	0.3855139	1.03e-06
SMARCC2	0.3851412	4.69e-09
TRIM35	0.3848052	1.17e-07
CTBP1	0.3845008	4.46e-06
CCDC159	0.3844377	1.69e-06
CNPPD1	0.3839839	2.78e-07
SARAF	0.3837111	4.73e-06
LINC00174	0.3827559	3.54e-11
MRNIP	0.3808834	4.4e-08
SLC25A42	0.3790685	1.4e-07
MRFAP1	0.3779518	1.64e-09
HNRNPA0	0.3779041	5.26e-07
MAU2	0.3773761	6.96e-07
PRR14	0.373897	2.41e-07
RNASEH2B	0.3724304	3.09e-08
NCKAP5L	0.3723966	2e-07
MIER1	0.3716407	1.41e-06
TTC31	0.3716017	2.32e-07
UCK1	0.3703253	5.65e-09
CCDC60	0.3683281	1.8e-07
LOC340085	0.3681717	2.23e-08
SPNS1	0.3648295	2.12e-06
ERC1	0.3608815	3.4e-07
UBAP1L	0.360538	7.79e-16
ZNF592	0.358419	1.28e-13
INTS15	0.3578588	1.98e-08
DENND6A	0.3577308	7.64e-07
SETD3	0.354205	6.55e-07
REM1	0.3539821	2.54e-07
SARM1	0.3480975	5.29e-08
ACBD4	0.3432268	3.94e-07
ACTR1B	0.3421298	2.49e-08
SP1	0.3403067	4.54e-07
TRMT10B	0.3388798	4.96e-07
FOXJ2	0.3326302	3.62e-07
TMEM115	0.3321304	1.16e-08
RAB2B	0.3235664	5.43e-07
UNC45A	0.3211188	1.96e-08
COMT	0.3177266	6.22e-09
HELZ2	0.3126287	1.58e-07
TPT1	0.2361315	1.26e-10
